task_id,condition,cmd_vx,target_gait,requested_gait,samples,reward_mean,weighted_metric_reward,done_rate,vx_err_mean,lateral_offset_mean,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,pronk_ratio,trot_ratio,bound_ratio,pace_ratio,requested_gait_actual_ratio,score_action_boundary_margin,score_action_magnitude,score_action_smoothness,score_clearance,score_energy,score_gait_stability,score_lateral_drift,score_orientation,score_pitch_rate,score_progress,score_roll_rate,score_slip,score_survival,score_vertical_bounce,score_yaw_rate,score_yaw_tracking
ramp_up_trot_robustness,ramp_up,0.5,trotting,pacing,32000,0.8800211549401283,0.8800211549401283,0.00928125,0.10166304643824696,1.5372396209836006,2.5,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.990827744781971,1.0,0.5867348368167877,0.9919748361110687,0.22782194902747868,0.8884996981620789,0.703161138176918,0.8792319052219391,0.30356582398712634,0.8985025613904,0.9999374997615814,0.7204188186526298,0.8692458983063698,0.7581492278575898
