gait,gait_id,grid_mode,frequency_residual,frequency,duration_residual,duration,footswing_height_residual,footswing_height,stance_width_residual,stance_width,body_pitch_residual,body_pitch,task_id,condition,cmd_vx,target_gait,samples,reward_mean,weighted_metric_reward_mean,measured_vx_mean,vx_abs_error_mean,vy_abs_mean,yaw_abs_mean,lateral_offset_abs_mean,lateral_vel_abs_mean,lateral_vel_sq_mean,base_z_vel_abs_mean,base_z_vel_sq_mean,roll_rate_abs_mean,roll_rate_sq_mean,pitch_rate_abs_mean,pitch_rate_sq_mean,yaw_rate_abs_mean,yaw_rate_sq_mean,gravity_x_sq_mean,gravity_y_sq_mean,torque_penalty_mean,slip_penalty_mean,mechanical_power_abs_mean,positive_mechanical_power_mean,contact_force_mean_mean,stance_contact_force_mean_mean,peak_contact_force_mean,swing_foot_clearance_mean_mean,scuffing_ratio_mean,foot_impact_vel_sum_mean,foot_impact_vel_sq_sum_mean,foot_impact_count_mean,forward_distance_mean,target_forward_distance_mean,actual_frequency_mean,actual_duration_mean,actual_footswing_height_mean,actual_stance_width_mean,actual_body_pitch_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,done_rate,edge_reset_rate,fall_rate,foot_impact_rate,foot_impact_vel_mean,foot_impact_vel_rms,lateral_vel_rms,base_z_vel_rms,roll_rate_rms,pitch_rate_rms,yaw_rate_rms,orientation_rms,forward_distance_ratio,progress_deficit,transport_cost_proxy,progress_score,yaw_score,orientation_score,lateral_score,slip_score,energy_score,impact_score,scuffing_score,smoothness_score,survival_score,neutral_score
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,1.0,0.10999999940395355,-1.0,0.2900000214576721,0.0,0.0,push_lateral_pace_recovery,push_lateral,1.8,pacing,1000,0.7252306938171387,0.7252306938171387,1.4464285373687744,0.3663654923439026,0.06005061790347099,0.14895667135715485,1.2754905223846436,0.06005061790347099,0.009961369447410107,0.48856407403945923,0.34432780742645264,0.5694185495376587,0.6311192512512207,0.5723166465759277,0.7242961525917053,0.14895667135715485,0.05529279261827469,0.004510708153247833,0.0012421582359820604,0.45939868688583374,0.03639660030603409,269.64215087890625,188.02603149414062,34.91628646850586,41.55562210083008,217.18678283691406,0.04419057071208954,0.17916667461395264,0.8130306005477905,2.966431140899658,1.0280001163482666,0.028928566724061966,0.03599998727440834,2.61643648147583,0.5,0.10876709222793579,0.29164406657218933,0.0,0.7318776845932007,0.7882074117660522,0.9054703712463379,0.5044069290161133,0.4838780164718628,0.884804368019104,0.487396240234375,0.23203766345977783,0.76939857006073,0.5215781927108765,0.8595856428146362,0.9757895469665527,0.9579557180404663,0.12307096272706985,0.21471765637397766,1.0,0.02800000086426735,0.004000000189989805,0.024000000208616257,1.028,0.7908857174884485,1.69871522530317,0.099806660335922,0.5867945189130968,0.7944301424613877,0.851055904504343,0.23514419537440145,0.07584765249650047,0.14464283362030983,0.03535710275173187,186.41926919488012,0.5845606923103333,0.80101078748703,0.8913150429725647,0.22884328663349152,0.48290660977363586,0.39899858832359314,0.4860672056674957,0.40826722979545593,0.9579557180404663,0.9759999997913837,0.6615261395390217
