iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,adaptation_loss,alpha,z_teacher_mean,z_teacher_std,z_student_mean,z_student_std,z_error,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,rough_slope_trot_robustness_trot_ratio,rough_slope_trot_robustness_count,rough_slope_trot_robustness_gait_switch_rate,rough_slope_trot_robustness_pronk_ratio,rough_slope_trot_robustness_bound_ratio,rough_slope_trot_robustness_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,rough_slope_trot_robustness_action_clip_rate,rough_slope_trot_robustness_frequency_mean,rough_slope_trot_robustness_duration_mean,rough_slope_trot_robustness_footswing_height_mean,rough_slope_trot_robustness_stance_width_mean,rough_slope_trot_robustness_body_pitch_mean
25,0.7379112746566534,0.0174560546875,0.0032714844837755663,0.3194071538746357,0.7379112746566534,0.36663818359375,0.04011313186492771,0.08233387838117778,0.04693960410077125,3.3470435738563538,0.74749755859375,0.11590576171875,0.0,-0.011240894033107907,22.165931940078735,1.0525278523564339,0.0007881387682573404,0.9949494949494949,-0.019014433026313782,0.09597522020339966,-0.01872130297124386,0.09443453699350357,0.0007605392020195723,-0.6931471824645996,0.6967891231179237,0.4570742445066571,0.6159263402223587,0.3072055634111166,0.3215713696554303,0.6169276125729084,0.31535376235842705,0.4741765661165118,0.7416203189641237,0.49240004178136587,0.74749755859375,0.7995607499033213,0.7709107678383589,1.0,1.0,0.9997802767902613,0.23828125,0.2667236328125,0.295654296875,0.1993408203125,0.23424898087978363,0.2667236328125,256,0.23424898087978363,0.23828125,0.295654296875,0.1993408203125,2.8984375,0.5,0.10218749195337296,0.3577343821525574,0.0,0.0,0.0,2.90032958984375,0.5,0.09979980438947678,0.35474976897239685,0.0
26,0.7348759695887566,0.01806640625,0.003417968831854523,0.3362193750217557,0.7348759695887566,0.36358642578125,0.04299004620406777,0.08312972995918244,0.0521224943222478,3.331795684993267,0.75677490234375,0.11553955078125,0.0,-0.009909865912050009,23.178781509399414,1.0435238480567932,0.0008618284700787626,0.9747474747474747,-0.01957182213664055,0.09545187652111053,-0.019574414938688278,0.09372526407241821,0.0008372222073376179,-0.6931471824645996,0.6846777498722076,0.45502333529293537,0.614395460113883,0.30426795314997435,0.3269930426031351,0.613015791401267,0.2961327191442251,0.4783533625304699,0.7374938875436783,0.490643379278481,0.75677490234375,0.8001940585672855,0.7716345805674791,1.0,1.0,0.9998046904802322,0.213623046875,0.2728271484375,0.299072265625,0.2144775390625,0.2314768135547638,0.2728271484375,256,0.2314768135547638,0.213623046875,0.299072265625,0.2144775390625,2.91015625,0.5,0.10124999284744263,0.3565625250339508,0.0,0.0,0.0,2.89276123046875,0.5,0.10054198652505875,0.3556775152683258,0.0
27,0.7318291198462248,0.0152587890625,0.0028564453805302037,0.3560223709791899,0.7318291198462248,0.36041259765625,0.04542107542511076,0.08808904304169118,0.055232414742931724,3.25760331004858,0.7486572265625,0.11712646484375,0.0,-0.011378387338481843,17.636802852153778,1.0301513671875,0.000834418384329183,0.9545454545454546,-0.020117878913879395,0.09586155414581299,-0.019941899925470352,0.09373750537633896,0.0008076424710452557,-0.6931471824645996,0.6696251109242439,0.44617805257439613,0.6127265207469463,0.30334710236638784,0.3178673842921853,0.6032230444252491,0.30032198689877987,0.4803432822227478,0.7350708432495594,0.4861166635528207,0.7486572265625,0.7974497601389885,0.7684980295598507,1.0,1.0,0.9998046904802322,0.2235107421875,0.2791748046875,0.2764892578125,0.2208251953125,0.23550906777381897,0.2791748046875,256,0.23550906777381897,0.2235107421875,0.2764892578125,0.2208251953125,2.880859375,0.5,0.10078124701976776,0.35597658157348633,0.0,0.0,0.0,2.88958740234375,0.5,0.09989257156848907,0.3548657298088074,0.0
28,0.7314475644379854,0.0194091796875,0.003613281311118044,0.3552712947130203,0.7314475644379854,0.36444091796875,0.04439101682510227,0.08889945829287171,0.0603317238856107,3.429841883480549,0.748291015625,0.11651611328125,0.0,-0.011448999284766614,20.970486998558044,1.0175257101655006,0.0007978433968673926,0.9343434343434344,-0.0186932235956192,0.09537132829427719,-0.018747521564364433,0.09391135722398758,0.0007685594609938562,-0.6931471824645996,0.6640687771141529,0.44538918510079384,0.6169411018490791,0.3014803063124418,0.3144366489723325,0.6040563117712736,0.30016813054680824,0.470078126527369,0.7340239733457565,0.48616010695695877,0.748291015625,0.7985052522271872,0.7697044033557177,1.0,1.0,0.9997314494103193,0.2322998046875,0.2711181640625,0.2822265625,0.21435546875,0.23374494910240173,0.2711181640625,256,0.23374494910240173,0.2322998046875,0.2822265625,0.21435546875,2.87890625,0.5,0.10203124582767487,0.3575390875339508,0.0,0.0,0.0,2.892822265625,0.5,0.09986327588558197,0.3548291325569153,0.0
29,0.7371488362550735,0.0150146484375,0.0028564453514263732,0.3289349814876914,0.7371488362550735,0.3607177734375,0.03944274608511478,0.08337692869827151,0.04985047481022775,3.246211990714073,0.75433349609375,0.11566162109375,0.0,-0.011656052185571752,18.070684552192688,1.0082702971994877,0.0007090184881235473,0.9141414141414141,-0.02021481841802597,0.096107617020607,-0.02005939930677414,0.09401823580265045,0.0006872472586110234,-0.6931471824645996,0.6910109706223011,0.4523137444630265,0.6231375802308321,0.3058973019942641,0.32250942941755056,0.6106362584978342,0.3090798007324338,0.4901723451912403,0.7372006643563509,0.4916106564924121,0.75433349609375,0.799982950091362,0.7713933140039444,1.0,1.0,0.9998535178601742,0.2127685546875,0.278564453125,0.295166015625,0.2135009765625,0.23223285377025604,0.278564453125,256,0.23223285377025604,0.2127685546875,0.295166015625,0.2135009765625,2.890625,0.5,0.10093750059604645,0.3561719059944153,0.0,0.0,0.0,2.89324951171875,0.5,0.10034666955471039,0.3554333448410034,0.0
30,0.7346598077565432,0.017822265625,0.003393554745343863,0.3285775501281023,0.7346598077565432,0.356689453125,0.04339448281098157,0.08231549593620002,0.05635198322124779,3.321622282266617,0.74188232421875,0.11663818359375,0.0,-0.010499058902496472,22.991432666778564,1.0003222301602364,0.0007460520391759928,0.8939393939393939,-0.019241809844970703,0.09521900862455368,-0.01927829161286354,0.09367981553077698,0.0007203035056591034,-0.6931471824645996,0.6883316449820995,0.46211774460971355,0.6108744833618402,0.3050659457221627,0.319944373331964,0.6199089027941227,0.2987680612131953,0.4750822838395834,0.739232623949647,0.49413275718688965,0.74188232421875,0.7982941586524248,0.7694631218910217,1.0,1.0,0.9998291041702032,0.2296142578125,0.28662109375,0.2799072265625,0.203857421875,0.23550906777381897,0.28662109375,256,0.23550906777381897,0.2296142578125,0.2799072265625,0.203857421875,2.873046875,0.5,0.10218749195337296,0.3577343821525574,0.0,0.0,0.0,2.8980712890625,0.5,0.09935058653354645,0.3541882634162903,0.0
31,0.7379670068621635,0.0162353515625,0.0031250000774889486,0.314906220883131,0.7379670068621635,0.36468505859375,0.04003525211010128,0.08097367407754064,0.04895186529029161,3.2570058703422546,0.74951171875,0.11480712890625,0.0,-0.01125577196944505,20.251358032226562,0.9815048091113567,0.0007610803695570212,0.8737373737373737,-0.020260542631149292,0.09551096707582474,-0.020159568637609482,0.09312717616558075,0.0007408570381812751,-0.6931471824645996,0.7021839246153831,0.45765541959553957,0.6192816402763128,0.3061202270910144,0.3272443041205406,0.6154165174812078,0.29365205205976963,0.4790431931614876,0.7427023183554411,0.4939302084967494,0.74951171875,0.8014606609940529,0.7730822246521711,1.0,1.0,0.9998779315501451,0.2303466796875,0.2706298828125,0.298583984375,0.200439453125,0.23210684955120087,0.2706298828125,256,0.23210684955120087,0.2303466796875,0.298583984375,0.200439453125,2.9140625,0.5,0.1003125011920929,0.35539063811302185,0.0,0.0,0.0,2.8997802734375,0.5,0.09996093064546585,0.3549511730670929,0.0
32,0.7334927301853895,0.01806640625,0.003491211004075012,0.33162226993590593,0.7334927301853895,0.36553955078125,0.04194508318323642,0.08141969831194729,0.05228931165765971,3.6431491672992706,0.75164794921875,0.11724853515625,0.0,-0.010890933772316203,20.320231556892395,0.9744929037988186,0.0006898596329847351,0.8535353535353535,-0.01960749365389347,0.09598466008901596,-0.019993703812360764,0.0939200296998024,0.0006719036609865725,-0.6931471824645996,0.6853113435208797,0.46606404799968004,0.6166464909911156,0.3012277837842703,0.3219675784930587,0.623963275924325,0.2768806228414178,0.4765194822102785,0.7396767307072878,0.49417235516011715,0.75164794921875,0.7972386572510004,0.768256762996316,1.0,1.0,0.9998779315501451,0.227783203125,0.2689208984375,0.28173828125,0.2215576171875,0.23450100421905518,0.2689208984375,256,0.23450100421905518,0.227783203125,0.28173828125,0.2215576171875,2.8984375,0.5,0.1003124937415123,0.35539063811302185,0.0,0.0,0.0,2.88922119140625,0.5,0.10013183206319809,0.3551647961139679,0.0
33,0.7328434102237225,0.0164794921875,0.0031250000993168214,0.3495632950216532,0.7328434102237225,0.36553955078125,0.04706243658438325,0.08498876611702144,0.056049461010843515,3.5791679695248604,0.74444580078125,0.1160888671875,0.0,-0.009787534625502303,18.963879823684692,0.9632949344813824,0.0007572571557830088,0.8333333333333334,-0.01913873478770256,0.09512956440448761,-0.019175080582499504,0.09342747926712036,0.0007338685682043433,-0.6931471824645996,0.6751494146883488,0.4512543464079499,0.6094395276159048,0.3062610477209091,0.323803735896945,0.6098295245319605,0.2902666451409459,0.4676903458312154,0.741679385304451,0.48806412797421217,0.74444580078125,0.7992441058158875,0.7705488540232182,1.0,1.0,0.9998291041702032,0.2421875,0.2689208984375,0.2821044921875,0.206787109375,0.23273688554763794,0.2689208984375,256,0.23273688554763794,0.2421875,0.2821044921875,0.206787109375,2.88671875,0.5,0.09843749552965164,0.35304689407348633,0.0,0.0,0.0,2.8966064453125,0.5,0.09955565631389618,0.35444459319114685,0.0
34,0.7340562678873539,0.015380859375,0.0029052735008008312,0.33950111363083124,0.7340562678873539,0.3634033203125,0.042533779982477427,0.08307472465094179,0.04921438870951533,3.249821297824383,0.7493896484375,0.1163330078125,0.0,-0.010376972903031856,17.611103117465973,0.9548425860702991,0.0007102821036824025,0.8131313131313131,-0.020767414942383766,0.09604758024215698,-0.020389145240187645,0.09369423985481262,0.0006893712561577559,-0.6931471824645996,0.6834462061524391,0.45569902285933495,0.6178149040788412,0.3084647562354803,0.31849197298288345,0.6133639346808195,0.28846886241808534,0.485774259082973,0.7403458096086979,0.4908513845875859,0.7493896484375,0.7988219074904919,0.7700663059949875,1.0,1.0,0.9998291041702032,0.22802734375,0.273193359375,0.2939453125,0.204833984375,0.23324091732501984,0.273193359375,256,0.23324091732501984,0.22802734375,0.2939453125,0.204833984375,2.884765625,0.5,0.09999999403953552,0.35500001907348633,0.0,0.0,0.0,2.8975830078125,0.5,0.09995116293430328,0.35493898391723633,0.0
35,0.7311372701078653,0.0184326171875,0.003515625076033757,0.34694871213287115,0.7311372701078653,0.3673095703125,0.04517220356501639,0.08382090250961483,0.052265006699599326,3.790644086897373,0.74993896484375,0.1162109375,0.0,-0.010664360597729683,23.034143090248108,0.9553953967988491,0.0007678712718188763,0.7929292929292929,-0.01958240196108818,0.09532203525304794,-0.019616954028606415,0.09276028722524643,0.0007487197290174663,-0.6931471824645996,0.6788124982267618,0.45310209784656763,0.6098096054047346,0.30386009626090527,0.31741294637322426,0.6116094570606947,0.2783015286549926,0.47012140415608883,0.7363097183406353,0.4877586243674159,0.74993896484375,0.7990330047905445,0.7703075855970383,1.0,1.0,0.9998291041702032,0.2347412109375,0.265380859375,0.292236328125,0.2076416015625,0.2348790317773819,0.265380859375,256,0.2348790317773819,0.2347412109375,0.292236328125,0.2076416015625,2.916015625,0.5,0.09921874105930328,0.35402345657348633,0.0,0.0,0.0,2.89617919921875,0.5,0.09999510645866394,0.35499390959739685,0.0
36,0.7302646227180958,0.0186767578125,0.0034179688336735126,0.36320925783365965,0.7302646227180958,0.36297607421875,0.047240384737960994,0.09152910578995943,0.0530547178350389,3.2732379510998726,0.7545166015625,0.11712646484375,0.0,-0.009713283769087866,21.68944776058197,0.9541340954601765,0.0006793925822421443,0.7727272727272727,-0.01921488717198372,0.09581656008958817,-0.01955031231045723,0.09428514540195465,0.0006596410530619323,-0.6931471824645996,0.6660270392894745,0.4461266156286001,0.6062446385622025,0.29984008613973856,0.316855950281024,0.6051222328096628,0.30059335473924875,0.47238601837307215,0.7324840854853392,0.48202264960855246,0.7545166015625,0.7974497620016336,0.7684980221092701,1.0,1.0,0.9996826220303774,0.2169189453125,0.2740478515625,0.3013916015625,0.2076416015625,0.23500503599643707,0.2740478515625,256,0.23500503599643707,0.2169189453125,0.3013916015625,0.2076416015625,2.912109375,0.5,0.09874999523162842,0.35343751311302185,0.0,0.0,0.0,2.89617919921875,0.5,0.10036132484674454,0.35545167326927185,0.0
37,0.73682508058846,0.0166015625,0.0031982422769942787,0.3215920003131032,0.73682508058846,0.36712646484375,0.04013874661177397,0.07986974599771202,0.05117286567110568,3.481968730688095,0.749267578125,0.116943359375,0.0,-0.012823471915908158,14.406887829303741,0.9537701196968555,0.0006605554226553068,0.7525252525252525,-0.019854050129652023,0.09604402631521225,-0.01932656392455101,0.09334100037813187,0.0006428443011827767,-0.6931471824645996,0.6929234564304352,0.45637842547148466,0.6208075974136591,0.30180022958666086,0.3235297277569771,0.6152255237102509,0.3025187347084284,0.4801622414961457,0.740146541967988,0.4916924573481083,0.749267578125,0.7977664023637772,0.7688599396497011,1.0,1.0,0.9998779315501451,0.2357177734375,0.2657470703125,0.3006591796875,0.1978759765625,0.23462700843811035,0.2657470703125,256,0.23462700843811035,0.2357177734375,0.3006591796875,0.1978759765625,2.900390625,0.5,0.09968749433755875,0.3546094000339508,0.0,0.0,0.0,2.90106201171875,0.5,0.09994140267372131,0.3549267649650574,0.0
38,0.7343789059668779,0.015625,0.0029785156875732355,0.3328691590577364,0.7343789059668779,0.3709716796875,0.0458894872572273,0.078228315920569,0.05660594697110355,3.154359348118305,0.756103515625,0.11724853515625,0.0,-0.011033012066036463,20.603132367134094,0.9448453299701214,0.0006708642540615983,0.7323232323232324,-0.020281877368688583,0.0960080698132515,-0.020412113517522812,0.09423863887786865,0.0006537536391988397,-0.6931471824645996,0.6886131279170513,0.4486354263499379,0.6072495486587286,0.30801404546946287,0.32101169042289257,0.6075338758528233,0.30521743930876255,0.48018102440983057,0.7397031895816326,0.49125886615365744,0.756103515625,0.7972386628389359,0.7682567574083805,1.0,1.0,0.9998535178601742,0.229736328125,0.258056640625,0.2916259765625,0.2205810546875,0.2353830635547638,0.258056640625,256,0.2353830635547638,0.229736328125,0.2916259765625,0.2205810546875,2.880859375,0.5,0.10078124701976776,0.35597658157348633,0.0,0.0,0.0,2.88970947265625,0.5,0.10048827528953552,0.35561037063598633,0.0
39,0.7367265969514847,0.0184326171875,0.0034179688154836185,0.32122792303562164,0.7367265969514847,0.3648681640625,0.042477704118937254,0.07699983369093388,0.05252970813307911,3.4706142246723175,0.74981689453125,0.11688232421875,0.0,-0.01091631141025573,20.152381777763367,0.9376031868159771,0.0006990870097070001,0.7121212121212122,-0.019184686243534088,0.09544731676578522,-0.019452322274446487,0.09342411905527115,0.0006805029115639627,-0.6931471824645996,0.6959568858146667,0.4512296933680773,0.6147847007960081,0.30588705744594336,0.32091926597058773,0.6102244108915329,0.30809535924345255,0.4727505361661315,0.7422856073826551,0.49044256564229727,0.74981689453125,0.7978719621896744,0.7689805869013071,1.0,1.0,0.9997314494103193,0.2301025390625,0.270263671875,0.2930908203125,0.20654296875,0.23349294066429138,0.270263671875,256,0.23349294066429138,0.2301025390625,0.2930908203125,0.20654296875,2.90625,0.5,0.09984374046325684,0.3548046946525574,0.0,0.0,0.0,2.896728515625,0.5,0.09998534619808197,0.3549817204475403,0.0
40,0.7331256046891212,0.0166015625,0.0032226563180302037,0.3416924085468054,0.7331256046891212,0.36785888671875,0.04284573171753436,0.08277227834332734,0.05289498413912952,3.22619416564703,0.758056640625,0.11578369140625,0.0,-0.008682929270435125,19.581777811050415,0.9289047159254551,0.0006521205286844634,0.6919191919191919,-0.01965395361185074,0.09577098488807678,-0.01992272585630417,0.09347278624773026,0.0006338495295494795,-0.6931471824645996,0.6813166961073875,0.4520735275000334,0.6087449807673693,0.3008320527151227,0.3140699155628681,0.6105882991105318,0.30012947227805853,0.47323374543339014,0.7385984789580107,0.4893825352191925,0.758056640625,0.7997718546539545,0.7711520344018936,1.0,1.0,0.9999023452401161,0.2196044921875,0.2642822265625,0.3021240234375,0.2139892578125,0.23223285377025604,0.2642822265625,256,0.23223285377025604,0.2196044921875,0.3021240234375,0.2139892578125,2.892578125,0.5,0.10124999284744263,0.3565624952316284,0.0,0.0,0.0,2.89300537109375,0.5,0.10064452886581421,0.3558056950569153,0.0
41,0.7314734160900116,0.0186767578125,0.003393554758076789,0.3327618846669793,0.7314734160900116,0.37225341796875,0.045882565318606794,0.08492026233579963,0.05780166992917657,3.5404514148831367,0.76959228515625,0.117431640625,0.0,-0.009549111273372546,19.328230381011963,0.9219928681850433,0.0007007287858868949,0.6717171717171717,-0.018474891781806946,0.09515957534313202,-0.018498467281460762,0.0925903469324112,0.0006831748178228736,-0.6931471824645996,0.6837408095598221,0.4473561951890588,0.6036037784069777,0.2979299323633313,0.3159080408513546,0.606793999671936,0.28815723955631256,0.4786339597776532,0.7394190281629562,0.49042253848165274,0.76959228515625,0.7969220131635666,0.7678948454558849,1.0,1.0,0.9996582083404064,0.205322265625,0.2554931640625,0.312744140625,0.2264404296875,0.2353830635547638,0.2554931640625,256,0.2353830635547638,0.205322265625,0.312744140625,0.2264404296875,2.876953125,0.5,0.10328124463558197,0.3591015934944153,0.0,0.0,0.0,2.88677978515625,0.5,0.10156738013029099,0.3569592535495758,0.0
42,0.738397354260087,0.0146484375,0.0027832031883008312,0.3209724882617593,0.738397354260087,0.36932373046875,0.04099070490337908,0.07775897462852299,0.05164026841521263,2.9258588179945946,0.7601318359375,0.11590576171875,0.0,-0.010850129998289049,18.52220380306244,0.9214179888367653,0.0006311167635431048,0.6515151515151515,-0.020390640944242477,0.09596269577741623,-0.02000490576028824,0.09333676844835281,0.0006133763818070292,-0.6931471824645996,0.6981715653091669,0.4603422423824668,0.6166772842407227,0.3094003750011325,0.3299812162294984,0.6185535173863173,0.29919095896184444,0.4866015464067459,0.7479165308177471,0.49703563563525677,0.7601318359375,0.7995607610791922,0.7709107641130686,1.0,1.0,0.9998535178601742,0.2183837890625,0.2613525390625,0.304443359375,0.2158203125,0.23172882199287415,0.2613525390625,256,0.23172882199287415,0.2183837890625,0.304443359375,0.2158203125,2.91015625,0.5,0.10046873986721039,0.3555859625339508,0.0,0.0,0.0,2.89208984375,0.5,0.10081054270267487,0.3560131788253784,0.0
43,0.7349915150552988,0.0169677734375,0.0032714844401198206,0.3185899304226041,0.7349915150552988,0.3675537109375,0.04241085285320878,0.07769194501452148,0.04851794650312513,3.634972967207432,0.7537841796875,0.11639404296875,0.0,-0.011251408694079146,16.613400518894196,0.9115798138082027,0.0006424318053177558,0.6313131313131313,-0.01973903924226761,0.09579311311244965,-0.019818469882011414,0.09357471019029617,0.0006277929060161114,-0.6931471824645996,0.7003956511616707,0.46088374592363834,0.6120062600821257,0.304953227750957,0.3242486612871289,0.6214177198708057,0.27307316521182656,0.4809139808639884,0.744821710512042,0.49903669487684965,0.7537841796875,0.7987163551151752,0.7699456624686718,1.0,1.0,0.9998779315501451,0.2275390625,0.264892578125,0.2978515625,0.209716796875,0.23135079443454742,0.264892578125,256,0.23135079443454742,0.2275390625,0.2978515625,0.209716796875,2.896484375,0.5,0.10265624523162842,0.35832032561302185,0.0,0.0,0.0,2.8951416015625,0.5,0.10030273348093033,0.3553784191608429,0.0
44,0.7323455978184938,0.0181884765625,0.0033935547471628524,0.350364557467401,0.7323455978184938,0.371337890625,0.04488791211042553,0.08804445841815323,0.05450839200057089,3.5433557853102684,0.7625732421875,0.1156005859375,0.0,-0.010337776329834014,20.96181857585907,0.8999221958220005,0.0006439246135414578,0.6111111111111112,-0.0188236553221941,0.09522063285112381,-0.018983688205480576,0.09327549487352371,0.0006239328649826348,-0.6931471824645996,0.6721699479967356,0.4393676221370697,0.6174462456256151,0.3047196054831147,0.32141213584691286,0.596954932436347,0.292353130877018,0.4756765207275748,0.73454281501472,0.4874526681378484,0.7625732421875,0.8000885080546141,0.7715139538049698,1.0,1.0,0.9997558631002903,0.217529296875,0.25732421875,0.3070068359375,0.2181396484375,0.23109878599643707,0.25732421875,256,0.23109878599643707,0.217529296875,0.3070068359375,0.2181396484375,2.927734375,0.5,0.10093749314546585,0.3561719059944153,0.0,0.0,0.0,2.89093017578125,0.5,0.10100585222244263,0.3562573194503784,0.0
45,0.7267072666436434,0.015380859375,0.002929687558207661,0.36296648625284433,0.7267072666436434,0.3665771484375,0.049183593364432454,0.09763194504193962,0.05554797360673547,3.540836162865162,0.75738525390625,0.11578369140625,0.0,-0.009900965786073357,16.11090087890625,0.8752681463956833,0.0006581283814739436,0.5909090909090909,-0.02013445273041725,0.0957828089594841,-0.01980816386640072,0.09344758838415146,0.000641438877210021,-0.6931471824645996,0.6648232359439135,0.4466716321185231,0.5978476386517286,0.2999317180365324,0.314597119577229,0.6019086092710495,0.27893488155677915,0.46882740315049887,0.7260339464992285,0.4835951244458556,0.75738525390625,0.7997718565165997,0.7711520418524742,1.0,1.0,0.9998535178601742,0.2183837890625,0.266845703125,0.291259765625,0.2235107421875,0.23135079443454742,0.266845703125,256,0.23135079443454742,0.2183837890625,0.291259765625,0.2235107421875,2.875,0.5,0.10093750059604645,0.3561719059944153,0.0,0.0,0.0,2.88824462890625,0.5,0.10059081017971039,0.3557385504245758,0.0
46,0.727692399173975,0.019287109375,0.003637695388533757,0.3821321576833725,0.727692399173975,0.36358642578125,0.04624054254963994,0.09099651593714952,0.055812726728618145,3.412517562508583,0.7537841796875,0.1162109375,0.0,-0.009949285362381488,18.89989924430847,0.8796889036893845,0.0006695639931422193,0.5707070707070707,-0.01892922818660736,0.09526463598012924,-0.01878448761999607,0.09285886585712433,0.0006475162808783352,-0.6931471824645996,0.645949088037014,0.44772172905504704,0.6060926858335733,0.3008903553709388,0.31193321850150824,0.6050462927669287,0.29936515912413597,0.46815697476267815,0.730316910892725,0.47980647813528776,0.7537841796875,0.79903301037848,0.7703075781464577,1.0,1.0,0.9997802767902613,0.2196044921875,0.2728271484375,0.2889404296875,0.2186279296875,0.23210684955120087,0.2728271484375,256,0.23210684955120087,0.2196044921875,0.2889404296875,0.2186279296875,2.900390625,0.5,0.09843749552965164,0.35304689407348633,0.0,0.0,0.0,2.89068603515625,0.5,0.10030272603034973,0.3553784489631653,0.0
47,0.726315887644887,0.017822265625,0.003149414123981842,0.36942413449287415,0.726315887644887,0.36846923828125,0.049454283667728305,0.09568781522102654,0.05866125342436135,3.17544823884964,0.7525634765625,0.115966796875,0.0,-0.00980149456881918,17.88822513818741,0.8751215003430843,0.0006862337031634524,0.5505050505050505,-0.019864697009325027,0.09570933133363724,-0.020338542759418488,0.0935215875506401,0.0006676496705040336,-0.6931471824645996,0.6580351144075394,0.44096233416348696,0.5980034731328487,0.30289420671761036,0.3126749750226736,0.5987549666315317,0.2865213602781296,0.46061577927321196,0.7267541643232107,0.47660673316568136,0.7525634765625,0.7994552068412304,0.7707901354879141,1.0,1.0,0.9995849654078484,0.2318115234375,0.2630615234375,0.290771484375,0.21435546875,0.2314768135547638,0.2630615234375,256,0.2314768135547638,0.2318115234375,0.290771484375,0.21435546875,2.900390625,0.5,0.10203124582767487,0.3575390577316284,0.0,0.0,0.0,2.892822265625,0.5,0.10020507872104645,0.3552563786506653,0.0
48,0.7304039001464844,0.0167236328125,0.0032714844401198206,0.3555631348863244,0.7304039001464844,0.36993408203125,0.043911984539590776,0.08833532012067735,0.05195430829189718,3.588346302509308,0.75250244140625,0.11651611328125,0.0,-0.011033622431568801,17.53997439146042,0.8856082111597061,0.0006882542038511019,0.5303030303030303,-0.01928691565990448,0.09504766762256622,-0.01889926567673683,0.09226373583078384,0.0006588748656213284,-0.6931471824645996,0.6691690757870674,0.4552645981311798,0.6063682176172733,0.2990617398172617,0.31439925357699394,0.6113691367208958,0.2976172249764204,0.46277028508484364,0.730754479765892,0.4830934340134263,0.75250244140625,0.7985052540898323,0.7697044033557177,1.0,1.0,0.9999267589300871,0.23486328125,0.2601318359375,0.30029296875,0.2047119140625,0.23462700843811035,0.2601318359375,256,0.23462700843811035,0.23486328125,0.30029296875,0.2047119140625,2.91015625,0.5,0.09843749552965164,0.35304689407348633,0.0,0.0,0.0,2.89764404296875,0.5,0.10020019114017487,0.3552502393722534,0.0
49,0.7307129483669996,0.0157470703125,0.0029296875800355338,0.34977779258042574,0.7307129483669996,0.36376953125,0.04474568122532219,0.09132219478487968,0.05528491677250713,3.271342433989048,0.752685546875,0.11468505859375,0.0,-0.01161783968564123,15.851003587245941,0.889156311750412,0.000637100816675229,0.51010101010101,-0.020463023334741592,0.0957607850432396,-0.020104609429836273,0.09321279078722,0.0006190063431859016,-0.6931471824645996,0.6744694411754608,0.44887933135032654,0.6107617784291506,0.2979529285803437,0.3173159109428525,0.6074010357260704,0.28199064219370484,0.4787441398948431,0.7316148895770311,0.4843215327709913,0.752685546875,0.8016717564314604,0.7733235042542219,1.0,1.0,0.9997802767902613,0.22216796875,0.2724609375,0.2918701171875,0.2135009765625,0.23261088132858276,0.2724609375,256,0.23261088132858276,0.22216796875,0.2918701171875,0.2135009765625,2.8828125,0.5,0.1003124937415123,0.35539063811302185,0.0,0.0,0.0,2.89324951171875,0.5,0.10021483898162842,0.35526856780052185,0.0
50,0.7296480480581522,0.018310546875,0.003491211013169959,0.343322760425508,0.7296480480581522,0.36553955078125,0.04386094957590103,0.08977605099789798,0.05220102774910629,3.584586873650551,0.746826171875,0.1163330078125,0.0,-0.010941915796138346,17.743638515472412,0.8958849124610424,0.0006675621552858502,0.48989898989898983,-0.019076615571975708,0.09565480798482895,-0.018646661192178726,0.09266293793916702,0.0006486874772235751,-0.6931471824645996,0.6733594462275505,0.44471197482198477,0.6089235786348581,0.31170984357595444,0.32077233400195837,0.6032696831971407,0.27695063408464193,0.4677418163046241,0.7305476441979408,0.4890412772074342,0.746826171875,0.7988219186663628,0.7700663022696972,1.0,1.0,0.9998291041702032,0.2374267578125,0.2689208984375,0.2879638671875,0.2056884765625,0.2348790317773819,0.2689208984375,256,0.2348790317773819,0.2374267578125,0.2879638671875,0.2056884765625,2.89453125,0.5,0.09968749433755875,0.3546094000339508,0.0,0.0,0.0,2.89715576171875,0.5,0.09974609315395355,0.3546826243400574,0.0
