iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,action_boundary_penalty,policy_loss,value_loss,entropy,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,ramp_up_trot_robustness_trot_ratio,ramp_up_trot_robustness_count,ramp_up_trot_robustness_pronk_ratio,ramp_up_trot_robustness_bound_ratio,ramp_up_trot_robustness_pace_ratio,rough_slope_trot_robustness_trot_ratio,rough_slope_trot_robustness_count,rough_slope_trot_robustness_pronk_ratio,rough_slope_trot_robustness_bound_ratio,rough_slope_trot_robustness_pace_ratio,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,stepping_stones_easy_bound_highspeed_bound_ratio,stepping_stones_easy_bound_highspeed_count,stepping_stones_easy_bound_highspeed_pronk_ratio,stepping_stones_easy_bound_highspeed_trot_ratio,stepping_stones_easy_bound_highspeed_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,flat_trot_efficiency_action_clip_rate,flat_trot_efficiency_frequency_mean,flat_trot_efficiency_duration_mean,flat_trot_efficiency_footswing_height_mean,flat_trot_efficiency_stance_width_mean,flat_trot_efficiency_body_pitch_mean,ramp_up_trot_robustness_action_clip_rate,ramp_up_trot_robustness_frequency_mean,ramp_up_trot_robustness_duration_mean,ramp_up_trot_robustness_footswing_height_mean,ramp_up_trot_robustness_stance_width_mean,ramp_up_trot_robustness_body_pitch_mean,rough_slope_trot_robustness_action_clip_rate,rough_slope_trot_robustness_frequency_mean,rough_slope_trot_robustness_duration_mean,rough_slope_trot_robustness_footswing_height_mean,rough_slope_trot_robustness_stance_width_mean,rough_slope_trot_robustness_body_pitch_mean,push_lateral_pace_recovery_action_clip_rate,push_lateral_pace_recovery_frequency_mean,push_lateral_pace_recovery_duration_mean,push_lateral_pace_recovery_footswing_height_mean,push_lateral_pace_recovery_stance_width_mean,push_lateral_pace_recovery_body_pitch_mean,stepping_stones_easy_bound_highspeed_action_clip_rate,stepping_stones_easy_bound_highspeed_frequency_mean,stepping_stones_easy_bound_highspeed_duration_mean,stepping_stones_easy_bound_highspeed_footswing_height_mean,stepping_stones_easy_bound_highspeed_stance_width_mean,stepping_stones_easy_bound_highspeed_body_pitch_mean
10,0.6189568005502224,0.0155029296875,0.0030273438314907253,0.4714664500206709,0.6189568005502224,0.379150390625,0.03402817214373499,0.1373058664612472,0.0509341323049739,3.514313854277134,0.7405414283275604,1.6121305534966268e-07,-0.02184019607375376,34.43920826911926,4.990139812231064,-0.6812163591384888,0.5725894216448069,0.42110236175358295,0.6451170854270458,0.2788023930042982,0.2868635319173336,0.5779497716575861,0.21460843831300735,0.43686802405864,0.6845794096589088,0.42265459429472685,0.7405414283275604,0.13194440817460418,0.7487680949270725,0.9999993536621332,0.9999267589300871,0.2598876953125,0.221435546875,0.2652587890625,0.25341796875,0.23798078298568726,52,0.2524038553237915,0.2686298191547394,0.24098558723926544,0.2187500149011612,51,0.27267158031463623,0.26348039507865906,0.2450980544090271,0.22242647409439087,51,0.2567402124404907,0.2671568691730499,0.25367647409439087,0.2616421580314636,51,0.26348039507865906,0.21568627655506134,0.2591911852359772,0.26776960492134094,51,0.2542892098426819,0.21200981736183167,0.2659313678741455,2.852494716644287,0.5008471012115479,0.0994684174656868,0.35288727283477783,-0.006918448954820633,0.1097412109375,0.09723557531833649,2.8855063915252686,0.5003980994224548,0.09641154110431671,0.350975900888443,-0.004458536393940449,0.1095588281750679,2.8911092281341553,0.49950823187828064,0.09685211628675461,0.3517989218235016,-0.006379428319633007,0.10600490868091583,2.883986234664917,0.4993157386779785,0.09721700102090836,0.3518470525741577,-0.0053781988099217415,0.11139706522226334,2.873166084289551,0.4997329115867615,0.09709580987691879,0.35135748982429504,-0.007215266581624746,0.1247549057006836,2.871415853500366,0.5002889633178711,0.0982186421751976,0.35175642371177673,-0.006566487718373537
11,0.6145293656736612,0.0191650390625,0.0036621094677684596,0.4904732219874859,0.6145293656736612,0.37481689453125,0.03463071066653356,0.1334294336847961,0.051356177194975317,3.5124423429369926,0.7410847526043653,2.3305018714836478e-07,-0.02461662859423086,38.44294095039368,4.991888523101807,-0.6807217001914978,0.5558304078876972,0.41179536934942007,0.6525350417941809,0.27287717908620834,0.28740181401371956,0.5687230993062258,0.19933610875159502,0.43057223968207836,0.6842097379267216,0.4215617934241891,0.7410847526043653,0.1278065664228052,0.746745154261589,0.9999990705400705,0.9998291041702032,0.249267578125,0.2293701171875,0.27001953125,0.2513427734375,0.22295673191547394,52,0.2572115361690521,0.2578125,0.26201924681663513,0.24816177785396576,51,0.24877451360225677,0.2665441334247589,0.23651961982250214,0.2352941334247589,51,0.2665441334247589,0.2598039209842682,0.23835785686969757,0.25183823704719543,51,0.2506127655506134,0.22549019753932953,0.2720588445663452,0.29411765933036804,51,0.22303922474384308,0.21507354080677032,0.26776960492134094,2.8966145515441895,0.4994153380393982,0.09661079943180084,0.3509088456630707,-0.0059079271741211414,0.11259765923023224,0.10180288553237915,2.8838608264923096,0.5014505386352539,0.09689754992723465,0.3523077070713043,-0.005615565460175276,0.10784314572811127,2.8976941108703613,0.5022443532943726,0.09676025062799454,0.35210999846458435,-0.005999124608933926,0.10600490868091583,2.895275115966797,0.4988204538822174,0.09683677554130554,0.3504031300544739,-0.005773309618234634,0.11727941781282425,2.8889718055725098,0.5015900731086731,0.09702970087528229,0.35171616077423096,-0.006718969903886318,0.1302696168422699,2.8845860958099365,0.5013091564178467,0.09847480803728104,0.35280364751815796,-0.006718751043081284
12,0.6192787364125252,0.017578125,0.0033691407206788426,0.473150216974318,0.6192787364125252,0.37591552734375,0.03355625522090122,0.1232021190226078,0.04995462344959378,3.6266306564211845,0.7332591358572245,1.361732272187055e-05,-0.02509071136591956,38.046210289001465,4.992456823587418,-0.6807302832603455,0.5694621484726667,0.41669904068112373,0.6525249164551497,0.2795302695594728,0.28594606649130583,0.5741078611463308,0.21328260097652674,0.4359607845544815,0.6927972454577684,0.4247721154242754,0.7332591358572245,0.12836626544594765,0.740791467949748,0.9999488014727831,0.9998535178601742,0.2467041015625,0.2430419921875,0.2606201171875,0.2496337890625,0.24158655107021332,52,0.2445913553237915,0.2554086744785309,0.2584134638309479,0.2450980544090271,51,0.24325981736183167,0.2604166865348816,0.2512255012989044,0.2555147111415863,51,0.24754902720451355,0.2549019753932953,0.24203431606292725,0.23039215803146362,51,0.25245100259780884,0.25306373834609985,0.26409316062927246,0.26838237047195435,51,0.24571079015731812,0.21997550129890442,0.2659313678741455,2.9036779403686523,0.503216028213501,0.09550762176513672,0.35113146901130676,-0.005179236177355051,0.11972656100988388,0.10637019574642181,2.8872079849243164,0.5030243992805481,0.09665562957525253,0.35095858573913574,-0.006243508774787188,0.11544118076562881,2.883104085922241,0.5026788115501404,0.09622322022914886,0.3514176905155182,-0.0061131427064538,0.11887255311012268,2.889475107192993,0.500089704990387,0.09648105502128601,0.3508041501045227,-0.0047907279804348946,0.125,2.8955540657043457,0.5020696520805359,0.0962589904665947,0.3499912917613983,-0.006519068498164415,0.13321079313755035,2.882122039794922,0.5010688304901123,0.09736158698797226,0.35011446475982666,-0.006813369691371918
13,0.6180228050798178,0.017822265625,0.0034667969375732355,0.48581953532993793,0.6180228050798178,0.37347412109375,0.033082153007853776,0.1293136510066688,0.04473648010753095,3.280997186899185,0.7383198570460081,6.565924081769481e-06,-0.025843972573056817,36.396159410476685,4.993849009275436,-0.6799392104148865,0.5627260319888592,0.41423886455595493,0.6494853012263775,0.27782029239460826,0.2874027192592621,0.5692411828786135,0.22104483097791672,0.4440178591758013,0.6890154052525759,0.42275276500731707,0.7383198570460081,0.13119459780864418,0.7429142687469721,0.9999747220426798,0.9999023452401161,0.2386474609375,0.2510986328125,0.2684326171875,0.2418212890625,0.25,52,0.254807710647583,0.2758413553237915,0.21935096383094788,0.2604166865348816,51,0.23345589637756348,0.2653186321258545,0.24080882966518402,0.24264706671237946,51,0.22732843458652496,0.2763480544090271,0.25367647409439087,0.2512255012989044,51,0.23284314572811127,0.25245100259780884,0.26348039507865906,0.2610294222831726,51,0.2444853037595749,0.25,0.2444853037595749,2.895495891571045,0.5002931356430054,0.0974227786064148,0.35012727975845337,-0.004572018515318632,0.115478515625,0.09951923042535782,2.9066896438598633,0.5009738206863403,0.09678502380847931,0.3510741591453552,-0.005313945934176445,0.1148284375667572,2.898623466491699,0.5017856955528259,0.09625338017940521,0.35070091485977173,-0.004823476076126099,0.1094362810254097,2.887725591659546,0.49885666370391846,0.09778738021850586,0.3509274423122406,-0.005791357718408108,0.12708334624767303,2.8963570594787598,0.5008018016815186,0.0971994623541832,0.35160836577415466,-0.007941572926938534,0.12683823704719543,2.9064416885375977,0.502456545829773,0.09671749174594879,0.3492075204849243,-0.007109443657100201
14,0.6142740249633789,0.0177001953125,0.0032714844292058842,0.49766840506345034,0.6142740249633789,0.3751220703125,0.03633301024092361,0.13874636846594512,0.05193805124145001,3.515746094286442,0.7260141484439373,2.860098740008893e-05,-0.024603250727523118,36.21335482597351,4.989217311143875,-0.6789318919181824,0.5546212997287512,0.4154561096802354,0.6528311036527157,0.27918469719588757,0.2875910587608814,0.5699065420776606,0.20070830220356584,0.43251078203320503,0.6862797923386097,0.4193905033171177,0.7260141484439373,0.13269246509298682,0.740231841802597,0.9998931773006916,0.9997314494103193,0.261962890625,0.25390625,0.250244140625,0.23388671875,0.26201924681663513,52,0.2578125,0.24399039149284363,0.23617789149284363,0.2512255012989044,51,0.27389708161354065,0.24264706671237946,0.23223039507865906,0.2389705926179886,51,0.27328431606292725,0.2506127655506134,0.23713235557079315,0.23161765933036804,51,0.26348039507865906,0.2555147111415863,0.24938726425170898,0.2647058963775635,51,0.24142158031463623,0.2616421580314636,0.23223039507865906,2.893813371658325,0.5016404986381531,0.09781058132648468,0.34936970472335815,-0.008076774887740612,0.119873046875,0.11093749850988388,2.897570848464966,0.4980456531047821,0.09589540213346481,0.3495193123817444,-0.004728106781840324,0.11838235706090927,2.9067130088806152,0.499939501285553,0.09590760618448257,0.3505701720714569,-0.005263871978968382,0.11409314721822739,2.893199920654297,0.4998486638069153,0.09653808176517487,0.3511422872543335,-0.005432085134088993,0.12696079909801483,2.907989025115967,0.4995391070842743,0.09574389457702637,0.3491615951061249,-0.007866579107940197,0.12916667759418488,2.9143869876861572,0.49905359745025635,0.0964912548661232,0.34850212931632996,-0.006159934680908918
15,0.6147678960114717,0.01806640625,0.0033935547417058842,0.49499060679227114,0.6147678960114717,0.37176513671875,0.03508914716076106,0.13470204430632293,0.050287485122680664,3.7708511352539062,0.7367290649563074,9.690002811590936e-06,-0.02444767509587109,37.585914850234985,4.9932650327682495,-0.6791004538536072,0.550038255751133,0.42236099299043417,0.6466737892478704,0.2738675056025386,0.2836396209895611,0.5775803104043007,0.22031634720042348,0.44139676820486784,0.6809715013951063,0.4208369804546237,0.7367290649563074,0.12767600547522306,0.7427266631275415,0.9999646972864866,0.9997802749276161,0.2445068359375,0.2498779296875,0.26416015625,0.241455078125,0.2602163553237915,52,0.25420674681663513,0.2578125,0.22776442766189575,0.23590686917304993,51,0.2561274468898773,0.262254923582077,0.24571079015731812,0.2702206075191498,51,0.2450980544090271,0.2542892098426819,0.23039215803146362,0.24387255311012268,51,0.24080882966518402,0.24080882966518402,0.27450981736183167,0.2720588445663452,51,0.22610294818878174,0.24203431606292725,0.2598039209842682,2.900625228881836,0.5038609504699707,0.0968627780675888,0.34985682368278503,-0.006360739003866911,0.12351074069738388,0.116225965321064,2.908173084259033,0.4999273121356964,0.09580472856760025,0.34967857599258423,-0.005122032947838306,0.11017157882452011,2.900505542755127,0.49864450097084045,0.09663667529821396,0.3507953882217407,-0.005545991938561201,0.11813726276159286,2.9099695682525635,0.4992755353450775,0.09603531658649445,0.34937676787376404,-0.003920814488083124,0.13321079313755035,2.901683807373047,0.5030496716499329,0.09772790968418121,0.35102182626724243,-0.006517417728900909,0.13995099067687988,2.8973300457000732,0.5027540922164917,0.09768275171518326,0.35126471519470215,-0.007001754827797413
16,0.6166258025914431,0.0174560546875,0.0032714844383008312,0.48951949644833803,0.6166258025914431,0.37200927734375,0.035808653105050325,0.13535286369733512,0.04874197032768279,3.4167611822485924,0.7268992308527231,8.023902824227935e-06,-0.02560657833237201,37.886234998703,4.991034209728241,-0.6793845295906067,0.5577392373234034,0.41500383149832487,0.6433656420558691,0.2714972663670778,0.2840525507926941,0.5702879540622234,0.2302206689491868,0.4407056709751487,0.6805809698998928,0.42011560779064894,0.7268992308527231,0.12944043800234795,0.7396060824394226,0.9999695960432291,0.9997802767902613,0.251953125,0.25927734375,0.2706298828125,0.2181396484375,0.2506009638309479,52,0.25661057233810425,0.26682692766189575,0.22596155107021332,0.2653186321258545,51,0.2512255012989044,0.27450981736183167,0.2089460790157318,0.2610294222831726,51,0.24142158031463623,0.28431373834609985,0.2132353037595749,0.22549019753932953,51,0.26899510622024536,0.2555147111415863,0.25,0.27757352590560913,51,0.24142158031463623,0.26409316062927246,0.21691177785396576,2.8833022117614746,0.5001503825187683,0.09472991526126862,0.348116934299469,-0.006223349831998348,0.11984863132238388,0.11694711446762085,2.9084768295288086,0.5015159845352173,0.0962519645690918,0.34932276606559753,-0.004445809405297041,0.11605393141508102,2.9161744117736816,0.503030002117157,0.09544015675783157,0.34946247935295105,-0.004967219196259975,0.1149509847164154,2.910033941268921,0.5027405023574829,0.09658456593751907,0.35071343183517456,-0.0042944722808897495,0.12046569585800171,2.9112322330474854,0.5003173351287842,0.09589739888906479,0.34874632954597473,-0.006673140451312065,0.1308823674917221,2.9225549697875977,0.5038971304893494,0.09561152011156082,0.3497081995010376,-0.007577148266136646
17,0.6177363637834787,0.016845703125,0.003295898504802608,0.48366566095501184,0.6177363637834787,0.37249755859375,0.03178400843171403,0.1291427796240896,0.04488316865172237,3.3737800493836403,0.7272274065762758,2.1933797157203117e-05,-0.024399323418037966,36.7204475402832,4.991185545921326,-0.6790421009063721,0.5598366130143404,0.4219184434041381,0.6546631008386612,0.26537434104830027,0.2887805597856641,0.5779107864946127,0.22488792100921273,0.4492921708151698,0.6820630840957165,0.423444508574903,0.7272274065762758,0.13028167327865958,0.7393547464162111,0.9999228939414024,0.9999267589300871,0.242919921875,0.261474609375,0.277587890625,0.218017578125,0.265625,52,0.23076924681663513,0.278245210647583,0.22536058723926544,0.24142158031463623,51,0.26348039507865906,0.2977941334247589,0.19730393588542938,0.25857844948768616,51,0.262254923582077,0.2751225531101227,0.20404411852359772,0.2340686321258545,51,0.2346813827753067,0.2696078419685364,0.2616421580314636,0.2751225531101227,51,0.2236519753932953,0.2720588445663452,0.2291666716337204,2.9087467193603516,0.5035171508789062,0.09439650177955627,0.34836748242378235,-0.005680686328560114,0.12285156548023224,0.11201923340559006,2.9104433059692383,0.5001516342163086,0.09668983519077301,0.3498418629169464,-0.004961499013006687,0.11801471561193466,2.9221673011779785,0.5015169978141785,0.09595715999603271,0.35012829303741455,-0.006310462020337582,0.1202205941081047,2.9064295291900635,0.5025326609611511,0.09566929191350937,0.3493817150592804,-0.004758668597787619,0.12696079909801483,2.8997433185577393,0.5045626759529114,0.09503243118524551,0.3487049639225006,-0.006743067875504494,0.13725490868091583,2.912971258163452,0.5032928586006165,0.09690196067094803,0.3487301468849182,-0.0066632432863116264
18,0.6131974067538977,0.01708984375,0.0033203125985892257,0.5012395353987813,0.6131974067538977,0.3692626953125,0.03244447079487145,0.1308483248576522,0.04783106886316091,3.448850952088833,0.7354114633053541,1.5807002107237622e-07,-0.025591502140741795,37.385698080062866,4.990468531847,-0.6784974932670593,0.5395415779203176,0.41298623103648424,0.6554810889065266,0.26623990293592215,0.288621892221272,0.5700318478047848,0.21641777316108346,0.4438222907483578,0.6829901915043592,0.4219795372337103,0.7354114633053541,0.12915210565552115,0.740272605791688,0.9999993685632944,0.9999023452401161,0.239501953125,0.2576904296875,0.26953125,0.2332763671875,0.26382213830947876,52,0.24699519574642181,0.2728365361690521,0.2163461595773697,0.2604166865348816,51,0.2444853037595749,0.25367647409439087,0.24142158031463623,0.2708333432674408,51,0.23284314572811127,0.2702206075191498,0.22610294818878174,0.24080882966518402,51,0.23039215803146362,0.24938726425170898,0.27941176295280457,0.2714460790157318,51,0.24264706671237946,0.24387255311012268,0.24203431606292725,2.8893651962280273,0.5013973712921143,0.09780193120241165,0.3514750003814697,-0.0063858600333333015,0.12148437649011612,0.1088942289352417,2.908217668533325,0.5016537308692932,0.09628912806510925,0.3495190739631653,-0.004287633113563061,0.12181372940540314,2.8994898796081543,0.5010590553283691,0.09633206576108932,0.3496798574924469,-0.005348085891455412,0.11911765486001968,2.8997952938079834,0.5015559792518616,0.09658191353082657,0.3501618802547455,-0.004985838197171688,0.1256127506494522,2.9098093509674072,0.5039277076721191,0.09704683721065521,0.35045379400253296,-0.0071525974199175835,0.13223040103912354,2.9027390480041504,0.5032608509063721,0.09698847681283951,0.34942224621772766,-0.006925883702933788
19,0.6139102596789598,0.0185546875,0.0036376953939907253,0.49738838989287615,0.6139102596789598,0.36907958984375,0.03463366808136925,0.1313305317889899,0.04822924733161926,3.4143170043826103,0.7281369119882584,3.0960588901507435e-05,-0.025030799442902207,35.24217772483826,4.985612988471985,-0.6789132952690125,0.5462617073208094,0.4150696899741888,0.6478091143071651,0.27416622126474977,0.29079436231404543,0.5721343867480755,0.2174125905148685,0.4400978647172451,0.6849076356738806,0.42328634578734636,0.7281369119882584,0.13321796851232648,0.7386192567646503,0.9998871628195047,0.9999267589300871,0.2344970703125,0.270263671875,0.2744140625,0.2208251953125,0.26983174681663513,52,0.24939905107021332,0.25961539149284363,0.2211538553237915,0.27450981736183167,51,0.22732843458652496,0.280637264251709,0.21752451360225677,0.2610294222831726,51,0.24754902720451355,0.28002452850341797,0.21139706671237946,0.21691177785396576,51,0.240196093916893,0.27757352590560913,0.2653186321258545,0.2867647111415863,51,0.2077205926179886,0.26838237047195435,0.23713235557079315,2.9306907653808594,0.5044482350349426,0.09366901218891144,0.3486875891685486,-0.006048330571502447,0.1260986328125,0.11502403765916824,2.904496431350708,0.5001684427261353,0.0950000137090683,0.34836089611053467,-0.005399322137236595,0.11605393141508102,2.9056332111358643,0.5018935799598694,0.09636466950178146,0.3490563929080963,-0.004817066714167595,0.12303922325372696,2.903653144836426,0.5023868083953857,0.09550859779119492,0.348990797996521,-0.005068878643214703,0.1308823674917221,2.909135580062866,0.502521812915802,0.09604830294847488,0.34849998354911804,-0.0067406753078103065,0.1457107961177826,2.9031426906585693,0.5015985369682312,0.09732187539339066,0.3491280674934387,-0.006482341792434454
20,0.6129150092601776,0.015380859375,0.003002929739523097,0.49642310477793217,0.6129150092601776,0.36798095703125,0.0343296566279605,0.1338357157073915,0.04972105869092047,3.4934668466448784,0.730838006362319,2.3055800507931767e-06,-0.0222856501059141,33.38962996006012,4.980005443096161,-0.6798243522644043,0.5506820008158684,0.4192977799102664,0.6519039738923311,0.2732292050495744,0.2877292213961482,0.573813060298562,0.19624851737171412,0.4560918128117919,0.6810237653553486,0.42177045345306396,0.730838006362319,0.12608330533839762,0.7405949365347624,0.9999908693134785,0.9999267589300871,0.234619140625,0.2685546875,0.2716064453125,0.2252197265625,0.2818509638309479,52,0.23858174681663513,0.25600963830947876,0.22355769574642181,0.27818629145622253,51,0.23161765933036804,0.2720588445663452,0.21813726425170898,0.25796568393707275,51,0.24754902720451355,0.2659313678741455,0.22855393588542938,0.2248774617910385,51,0.22671569883823395,0.2610294222831726,0.2873774468898773,0.2769607901573181,51,0.22855393588542938,0.26348039507865906,0.23100490868091583,2.9205985069274902,0.5047242641448975,0.09546254575252533,0.3495468199253082,-0.0050218189135193825,0.12470703572034836,0.11538461595773697,2.9139349460601807,0.5010727047920227,0.0958452895283699,0.3487817347049713,-0.004263259470462799,0.12303922325372696,2.9054017066955566,0.502818763256073,0.0957588329911232,0.34971684217453003,-0.004753320477902889,0.11850491166114807,2.8952929973602295,0.5029157996177673,0.09635253995656967,0.34913936257362366,-0.004756251350045204,0.12610295414924622,2.9111521244049072,0.5026320219039917,0.09673137962818146,0.34962424635887146,-0.005314307752996683,0.1406862884759903,2.9075961112976074,0.5016138553619385,0.09662278741598129,0.34819045662879944,-0.006053568795323372
21,0.6123956739902496,0.0186767578125,0.00363769537943881,0.5093656908720732,0.6123956739902496,0.37091064453125,0.03681836696341634,0.13800989068113267,0.04920867655891925,3.2319532111287117,0.7272310946136713,1.296245133808327e-05,-0.02487281773937866,34.972026109695435,4.977724134922028,-0.6804154515266418,0.5420059394091368,0.41170082427561283,0.640364384278655,0.27202019607648253,0.28176422184333205,0.5679941028356552,0.2221848084591329,0.44911136850714684,0.6834452133625746,0.4227442368865013,0.7272310946136713,0.12790081836283207,0.7416151128709316,0.9999531228095293,0.9999023452401161,0.23291015625,0.2637939453125,0.2803955078125,0.222900390625,0.2662259638309479,52,0.2319711595773697,0.29026442766189575,0.21153846383094788,0.2591911852359772,51,0.23835785686969757,0.27757352590560913,0.2248774617910385,0.2610294222831726,51,0.24080882966518402,0.280637264251709,0.21752451360225677,0.22549019753932953,51,0.22549019753932953,0.27450981736183167,0.27450981736183167,0.27879902720451355,51,0.22794118523597717,0.25796568393707275,0.2352941334247589,2.961827278137207,0.5038371086120605,0.09551683068275452,0.34625038504600525,-0.0042592319659888744,0.12565918266773224,0.11069711297750473,2.91232967376709,0.49857112765312195,0.09614242613315582,0.3499623239040375,-0.003811030648648739,0.12071079015731812,2.9063525199890137,0.5006543397903442,0.09627135843038559,0.3499184846878052,-0.003510225098580122,0.12058824300765991,2.9189023971557617,0.4976160228252411,0.09543512761592865,0.3486965298652649,-0.0031750411726534367,0.12941177189350128,2.9156334400177,0.49967893958091736,0.09595848619937897,0.3496093153953552,-0.00633809482678771,0.14718137681484222,2.9170947074890137,0.5006355047225952,0.09610524028539658,0.3485274016857147,-0.0057550049386918545
22,0.609685966745019,0.01708984375,0.0032958984938886715,0.510410487651825,0.609685966745019,0.37158203125,0.03562424081610516,0.14770168624818325,0.048922174028120935,3.5902271419763565,0.7292054481804371,1.3924682207289152e-06,-0.024677145571331494,36.67771863937378,4.970358848571777,-0.6804895997047424,0.5372017398476601,0.4119021696969867,0.6479626782238483,0.26800123136490583,0.2848828099668026,0.5670498050749302,0.2105238763615489,0.44732921104878187,0.6780583709478378,0.41488444805145264,0.7292054481804371,0.12322578788734972,0.7403681483119726,0.9999945014715195,0.9998779315501451,0.2330322265625,0.25439453125,0.2825927734375,0.22998046875,0.270432710647583,52,0.2211538553237915,0.28004810214042664,0.22836539149284363,0.24693627655506134,51,0.25367647409439087,0.27818629145622253,0.22120098769664764,0.24693627655506134,51,0.22855393588542938,0.30514708161354065,0.2193627506494522,0.2389705926179886,51,0.24080882966518402,0.2512255012989044,0.26899510622024536,0.280637264251709,51,0.22120098769664764,0.2561274468898773,0.24203431606292725,2.9147536754608154,0.5012416839599609,0.09443667531013489,0.3495684862136841,-0.00426527950912714,0.12966309487819672,0.12211538106203079,2.9033453464508057,0.5019530057907104,0.09605392813682556,0.34963124990463257,-0.00317312846891582,0.12120098620653152,2.913431406021118,0.5006369352340698,0.09579619765281677,0.3489835858345032,-0.0021503621246665716,0.12622550129890442,2.9301698207855225,0.5012091994285583,0.09662503004074097,0.35057640075683594,-0.003422916168347001,0.135171577334404,2.9169235229492188,0.5006046891212463,0.09543050825595856,0.34879326820373535,-0.005466592498123646,0.14375001192092896,2.91300106048584,0.49984002113342285,0.0967673510313034,0.34944167733192444,-0.005295705981552601
23,0.6058069095015526,0.0179443359375,0.003442382854700554,0.5164056411013007,0.6058069095015526,0.37408447265625,0.03746265108929947,0.13019254757091403,0.050125543028116226,3.7235184013843536,0.7340783178806305,3.337565992467262e-07,-0.02512855443637818,36.13569211959839,4.962554961442947,-0.6798617243766785,0.5340611338615417,0.40506715793162584,0.6425757892429829,0.26853076182305813,0.2826179889962077,0.5614411793649197,0.18408722104504704,0.45047875214368105,0.6779101490974426,0.4187932191416621,0.7340783178806305,0.12510238075628877,0.7435301728546619,0.9999986700713634,0.9998535178601742,0.2322998046875,0.2462158203125,0.2808837890625,0.2406005859375,0.254807710647583,52,0.23137019574642181,0.2788461744785309,0.23497596383094788,0.2506127655506134,51,0.2389705926179886,0.2757353186607361,0.2346813827753067,0.240196093916893,51,0.22732843458652496,0.2928921580314636,0.2395833432674408,0.24203431606292725,51,0.23713235557079315,0.2352941334247589,0.2855392396450043,0.2714460790157318,51,0.22671569883823395,0.25,0.25183823704719543,2.8662240505218506,0.501582145690918,0.09516048431396484,0.34687837958335876,-0.00405074842274189,0.125244140625,0.116225965321064,2.899083375930786,0.5008561015129089,0.09608545899391174,0.34890586137771606,-0.004011229611933231,0.1200980469584465,2.895998477935791,0.5013611316680908,0.09560991823673248,0.3492525517940521,-0.003783034160733223,0.11838235706090927,2.9053573608398438,0.500032365322113,0.09648900479078293,0.3498622179031372,-0.0037066196091473103,0.12671568989753723,2.908214569091797,0.5032111406326294,0.096967913210392,0.35018524527549744,-0.004799631889909506,0.14497549831867218,2.901209831237793,0.5023937821388245,0.097291499376297,0.3482641577720642,-0.004401178099215031
24,0.6107087917625904,0.0166015625,0.003222656332582119,0.5057596573606133,0.6107087917625904,0.36932373046875,0.03525648813229054,0.13853856222704053,0.05099285300821066,3.484375737607479,0.7298789285123348,5.9747643013086105e-06,-0.02577470859978348,32.35372734069824,4.959648847579956,-0.679705798625946,0.5383625300601125,0.4080404043197632,0.646023215726018,0.2694535651244223,0.28664807230234146,0.5625821240246296,0.21199132269248366,0.4509962759912014,0.6775717940181494,0.4183648703619838,0.7298789285123348,0.12277288222685456,0.7413902394473553,0.9999767933040857,0.9999023452401161,0.228271484375,0.26171875,0.268310546875,0.24169921875,0.278245210647583,52,0.22956731915473938,0.2806490361690521,0.21153846383094788,0.25735294818878174,51,0.23345589637756348,0.26899510622024536,0.240196093916893,0.2512255012989044,51,0.24203431606292725,0.2555147111415863,0.2512255012989044,0.24754902720451355,51,0.2187500149011612,0.2696078419685364,0.26409316062927246,0.2720588445663452,51,0.21752451360225677,0.25183823704719543,0.25857844948768616,2.94642972946167,0.5052326321601868,0.095603346824646,0.34861236810684204,-0.0053687430918216705,0.131103515625,0.12235576659440994,2.9094579219818115,0.501741886138916,0.09591764211654663,0.34900227189064026,-0.003198424354195595,0.11887255311012268,2.906803607940674,0.5025355815887451,0.09563823789358139,0.3497905731201172,-0.003824613755568862,0.12414216250181198,2.8889129161834717,0.4993615448474884,0.09514223784208298,0.3497883081436157,-0.0027060657739639282,0.13639706373214722,2.890559196472168,0.5026654005050659,0.09688591212034225,0.3495805859565735,-0.004952734801918268,0.15392157435417175,2.899934768676758,0.5028455853462219,0.09757722169160843,0.3488836884498596,-0.005492786876857281
