task_id,condition,cmd_vx,target_gait,requested_gait,samples,reward_mean,weighted_metric_reward,done_rate,vx_err_mean,lateral_offset_mean,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,pronk_ratio,trot_ratio,bound_ratio,pace_ratio,requested_gait_actual_ratio,score_action_boundary_margin,score_action_magnitude,score_action_smoothness,score_clearance,score_energy,score_gait_stability,score_lateral_drift,score_orientation,score_pitch_rate,score_progress,score_roll_rate,score_slip,score_survival,score_vertical_bounce,score_yaw_rate,score_yaw_tracking
push_lateral_pace_recovery,push_lateral,1.5,pacing,pronking,32000,0.7733192176222802,0.7733192176222802,0.019375,0.5365753425061702,1.428164722442627,3.0,0.5,0.07999999821186066,0.33000001311302185,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.980883414208889,0.5,0.5076757112443447,0.9832741525173188,0.3394448631256819,0.7346877964735031,0.4264386541843414,0.5722550781667233,0.4136867538392544,0.7777341565489769,0.9995437483787537,0.2634901753515005,0.7489647117257118,0.6304997417926789
