iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,adaptation_loss,alpha,z_teacher_mean,z_teacher_std,z_student_mean,z_student_std,z_error,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_gait_switch_rate,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,ramp_up_trot_robustness_trot_ratio,ramp_up_trot_robustness_count,ramp_up_trot_robustness_gait_switch_rate,ramp_up_trot_robustness_pronk_ratio,ramp_up_trot_robustness_bound_ratio,ramp_up_trot_robustness_pace_ratio,rough_slope_trot_robustness_trot_ratio,rough_slope_trot_robustness_count,rough_slope_trot_robustness_gait_switch_rate,rough_slope_trot_robustness_pronk_ratio,rough_slope_trot_robustness_bound_ratio,rough_slope_trot_robustness_pace_ratio,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_gait_switch_rate,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,stepping_stones_easy_bound_highspeed_bound_ratio,stepping_stones_easy_bound_highspeed_count,stepping_stones_easy_bound_highspeed_gait_switch_rate,stepping_stones_easy_bound_highspeed_pronk_ratio,stepping_stones_easy_bound_highspeed_trot_ratio,stepping_stones_easy_bound_highspeed_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,flat_trot_efficiency_action_clip_rate,flat_trot_efficiency_frequency_mean,flat_trot_efficiency_duration_mean,flat_trot_efficiency_footswing_height_mean,flat_trot_efficiency_stance_width_mean,flat_trot_efficiency_body_pitch_mean,ramp_up_trot_robustness_action_clip_rate,ramp_up_trot_robustness_frequency_mean,ramp_up_trot_robustness_duration_mean,ramp_up_trot_robustness_footswing_height_mean,ramp_up_trot_robustness_stance_width_mean,ramp_up_trot_robustness_body_pitch_mean,rough_slope_trot_robustness_action_clip_rate,rough_slope_trot_robustness_frequency_mean,rough_slope_trot_robustness_duration_mean,rough_slope_trot_robustness_footswing_height_mean,rough_slope_trot_robustness_stance_width_mean,rough_slope_trot_robustness_body_pitch_mean,push_lateral_pace_recovery_action_clip_rate,push_lateral_pace_recovery_frequency_mean,push_lateral_pace_recovery_duration_mean,push_lateral_pace_recovery_footswing_height_mean,push_lateral_pace_recovery_stance_width_mean,push_lateral_pace_recovery_body_pitch_mean,stepping_stones_easy_bound_highspeed_action_clip_rate,stepping_stones_easy_bound_highspeed_frequency_mean,stepping_stones_easy_bound_highspeed_duration_mean,stepping_stones_easy_bound_highspeed_footswing_height_mean,stepping_stones_easy_bound_highspeed_stance_width_mean,stepping_stones_easy_bound_highspeed_body_pitch_mean
0,0.6731945667415857,0.001953125,7.324218859139364e-05,0.4578977758064866,0.6731945667415857,0.376708984375,0.03462046401546104,0.12999020819552243,0.06713581830263138,1.1409481275437656,0.7905559502542019,0.12017822265625,1.0283559589652214e-05,-0.024252098679426126,29.77245444059372,4.989507406949997,0.04250452318228781,1.0,0.013096431270241737,0.10089100152254105,0.01164968777447939,0.13400934636592865,0.01708030141890049,-0.6913704872131348,0.5795788888353854,0.4463743893429637,0.6738209780305624,0.29650618974119425,0.30739780282601714,0.5969293117523193,0.3918648208491504,0.4354677966257441,0.692566653713584,0.4375168401747942,0.7905559502542019,0.7921722624450922,0.4369955938309431,0.7529106233268976,0.9999604281038046,0.9996826183050871,0.2249755859375,0.2325439453125,0.279296875,0.26318359375,0.22442035377025604,0.22776442766189575,52,0.22146402299404144,0.20492789149284363,0.2944711744785309,0.2728365361690521,0.24632354080677032,51,0.22707146406173706,0.23100490868091583,0.2591911852359772,0.26348039507865906,0.20526961982250214,51,0.2226438820362091,0.22120098769664764,0.30943629145622253,0.26409316062927246,0.2861519753932953,51,0.2213788628578186,0.2089460790157318,0.2395833432674408,0.2653186321258545,0.26776960492134094,51,0.22960150241851807,0.2591911852359772,0.24387255311012268,0.2291666716337204,2.824495792388916,0.4943845272064209,0.10304106771945953,0.35499438643455505,-0.00670070294290781,0.0,0.0,2.8498518466949463,0.4983092248439789,0.10383569449186325,0.3568403720855713,-0.005749990232288837,0.0,2.851365804672241,0.4986993670463562,0.1026332825422287,0.3541170060634613,-0.005112005397677422,0.0,2.8515632152557373,0.4968408942222595,0.10428287833929062,0.35685575008392334,-0.0065706102177500725,0.0,2.8364367485046387,0.4960591495037079,0.1037416085600853,0.35559841990470886,-0.0057708765380084515,0.0,2.866992235183716,0.49579960107803345,0.10171731561422348,0.3531862497329712,-0.006180549040436745
1,0.6791061256080866,0.0235595703125,0.004565429790091002,0.4296381864696741,0.6791061256080866,0.37591552734375,0.028406179801095277,0.10298526100814342,0.0522280236473307,3.5873663276433945,0.7916234750300646,0.11932373046875,1.355314912032668e-05,-0.012945815833518282,20.397340297698975,4.98405459523201,0.014265476143918931,1.0,0.01390446349978447,0.10150937736034393,0.014343135990202427,0.12693728506565094,0.011290602385997772,-0.6918604373931885,0.6190940588712692,0.4862890923395753,0.6956481616944075,0.31784083880484104,0.33033193554729223,0.6394861228764057,0.3034909600391984,0.4649873021990061,0.718582296743989,0.4636731827631593,0.7916234750300646,0.7936499733477831,0.4339254042133689,0.7442268058657646,0.9999478682875633,0.9998535178601742,0.238037109375,0.2325439453125,0.266845703125,0.2625732421875,0.23916329443454742,0.24338942766189575,52,0.2456575632095337,0.23617789149284363,0.2740384638309479,0.24639424681663513,0.22855393588542938,51,0.23782415688037872,0.24632354080677032,0.27267158031463623,0.25245100259780884,0.24264706671237946,51,0.23529410362243652,0.2506127655506134,0.23223039507865906,0.27450981736183167,0.2512255012989044,51,0.23592661321163177,0.25857844948768616,0.21017158031463623,0.28002452850341797,0.2751225531101227,51,0.24098670482635498,0.1985294222831726,0.23774510622024536,0.28860294818878174,2.8366858959198,0.4995642900466919,0.10339664667844772,0.35580334067344666,-0.0058527374640107155,0.0,0.0,2.8633878231048584,0.4990569055080414,0.10244105756282806,0.35418906807899475,-0.005392762366682291,0.0,2.854132652282715,0.4981982409954071,0.10275744646787643,0.35431283712387085,-0.005727925803512335,0.0,2.8379948139190674,0.4989912807941437,0.10285129398107529,0.3539867103099823,-0.0067156217992305756,0.0,2.8473925590515137,0.49756303429603577,0.10371967405080795,0.35496070981025696,-0.006470465566962957,0.0,2.825007438659668,0.4963245987892151,0.10489737242460251,0.3562660217285156,-0.005741800181567669
2,0.6686523985117674,0.017578125,0.003344726626892225,0.43752701953053474,0.6686523985117674,0.3739013671875,0.03632186882896349,0.11501265969127417,0.0647467483067885,3.3202980384230614,0.7908790539950132,0.11749267578125,2.4646100937886217e-06,-0.016895811539143324,27.36327576637268,4.977179527282715,0.01048771181376651,1.0,0.013646457344293594,0.1013721153140068,0.013070333749055862,0.1091885194182396,0.008909856900572777,-0.6917309165000916,0.6156338509172201,0.47067463491111994,0.675905104726553,0.31458395440131426,0.32064741291105747,0.6221172157675028,0.2577170352451503,0.47635424230247736,0.7199758253991604,0.4538475964218378,0.7908790539950132,0.796816473826766,0.4317427119240165,0.7405884191393852,0.999990263953805,0.9998291041702032,0.23388671875,0.245361328125,0.2559814453125,0.2647705078125,0.2358870953321457,0.25120192766189575,52,0.2388337403535843,0.22175481915473938,0.2662259638309479,0.2608173191547394,0.24938726425170898,51,0.23845666646957397,0.2089460790157318,0.24325981736183167,0.2984068691730499,0.23590686917304993,51,0.23592661321163177,0.23100490868091583,0.26838237047195435,0.2647058963775635,0.2696078419685364,51,0.23276406526565552,0.22671569883823395,0.2567402124404907,0.24693627655506134,0.2549019753932953,51,0.23339657485485077,0.28125,0.23345589637756348,0.23039215803146362,2.8539881706237793,0.49625128507614136,0.10376398265361786,0.3546143174171448,-0.006452428176999092,0.0,0.0,2.8452157974243164,0.4972301125526428,0.10320023447275162,0.35457509756088257,-0.006286789197474718,0.0,2.835124969482422,0.49743685126304626,0.10362619906663895,0.355273574590683,-0.006398097611963749,0.0,2.851475477218628,0.4978330433368683,0.10349027067422867,0.3539223074913025,-0.0061126225627958775,0.0,2.8374276161193848,0.4964154362678528,0.10327410697937012,0.3542478382587433,-0.0066180722787976265,0.0,2.8571155071258545,0.4957350492477417,0.10276218503713608,0.3521714508533478,-0.006877243984490633
3,0.6695556528866291,0.018798828125,0.0035888672373403097,0.4353852029889822,0.6695556528866291,0.38092041015625,0.033011229475960135,0.11382017889991403,0.05248020589351654,3.5145512595772743,0.7899682689458132,0.11871337890625,1.1315734248285025e-05,-0.019904062181012705,31.83768320083618,4.975032866001129,0.008465740247629583,1.0,0.013737725093960762,0.10102546215057373,0.01344954315572977,0.10347288846969604,0.007472250144928694,-0.6908003091812134,0.6159079410135746,0.47160031646490097,0.679506815969944,0.3121710382401943,0.32399411126971245,0.6254084035754204,0.27064037369564176,0.4705938268452883,0.7113152854144573,0.4536590203642845,0.7899682689458132,0.7947054635733366,0.428081750869751,0.7378944326192141,0.9999564550817013,0.9998291041702032,0.2523193359375,0.2305908203125,0.2667236328125,0.2503662109375,0.2358870953321457,0.23317308723926544,52,0.23821339011192322,0.26201924681663513,0.24399039149284363,0.2608173191547394,0.22242647409439087,51,0.23339657485485077,0.22855393588542938,0.28982844948768616,0.2591911852359772,0.23590686917304993,51,0.23276406526565552,0.2236519753932953,0.28125,0.2591911852359772,0.2395833432674408,51,0.23592661321163177,0.2665441334247589,0.2346813827753067,0.2591911852359772,0.2598039209842682,51,0.23908917605876923,0.280637264251709,0.22671569883823395,0.23284314572811127,2.8561739921569824,0.4996874928474426,0.10271754115819931,0.354447603225708,-0.00562035059556365,0.0,0.0,2.8353142738342285,0.49891459941864014,0.10200618207454681,0.3546222448348999,-0.005031709559261799,0.0,2.840175151824951,0.49864399433135986,0.10433981567621231,0.355556845664978,-0.005408252589404583,0.0,2.8421075344085693,0.49769046902656555,0.10370402783155441,0.35495153069496155,-0.005676706321537495,0.0,2.851407527923584,0.49444541335105896,0.10278919339179993,0.35366731882095337,-0.006447935942560434,0.0,2.830143451690674,0.4948241412639618,0.10317147523164749,0.3532548248767853,-0.006130300462245941
4,0.6699409279972315,0.0196533203125,0.0038085938213043846,0.43875847291201353,0.6699409279972315,0.38140869140625,0.03113680554088205,0.11982384975999594,0.053152230102568865,3.591596379876137,0.7981799207627773,0.11846923828125,1.174568982018065e-05,-0.012756468640873209,34.565351366996765,4.9747781455516815,0.007131327292881906,1.0,0.013598655350506306,0.10164185613393784,0.013796653598546982,0.09759276360273361,0.006538043729960918,-0.6906722187995911,0.6076373476535082,0.4598280293866992,0.6851011607795954,0.3047563387081027,0.3231939794495702,0.612316319718957,0.2956090681254864,0.4646697770804167,0.7004457842558622,0.45131019968539476,0.7981799207627773,0.7951276656240225,0.42477713245898485,0.7258892618119717,0.9999542273581028,0.9998779315501451,0.22705078125,0.2412109375,0.2724609375,0.25927734375,0.23689515888690948,0.2367788553237915,52,0.2406947910785675,0.24098558723926544,0.26141828298568726,0.2608173191547394,0.23835785686969757,51,0.23592661321163177,0.21200981736183167,0.28860294818878174,0.2610294222831726,0.22732843458652496,51,0.23529410362243652,0.2444853037595749,0.27267158031463623,0.2555147111415863,0.24387255311012268,51,0.23782415688037872,0.2034313827753067,0.25245100259780884,0.30024510622024536,0.2395833432674408,51,0.23466159403324127,0.2340686321258545,0.2512255012989044,0.2751225531101227,2.8233821392059326,0.4975971579551697,0.10370568931102753,0.3547667860984802,-0.007178351283073425,0.0,0.0,2.8413398265838623,0.49610209465026855,0.10305614024400711,0.3542194366455078,-0.007134989369660616,0.0,2.836317539215088,0.49782228469848633,0.10423645377159119,0.3556632995605469,-0.006273213773965836,0.0,2.8385448455810547,0.4977361559867859,0.10374345630407333,0.3542137145996094,-0.006393741350620985,0.0,2.852656364440918,0.4936480224132538,0.10428836941719055,0.3558868169784546,-0.006476291920989752,0.0,2.8303143978118896,0.4951966404914856,0.1039632186293602,0.3534637689590454,-0.0070282937958836555
5,0.6716417986899614,0.020751953125,0.004077148541909992,0.43486068211495876,0.6716417986899614,0.370849609375,0.031821985146962106,0.10662768362089992,0.058386617340147495,3.066230423748493,0.7932726833969355,0.11907958984375,3.995567409642575e-05,-0.023974657553480938,37.29027485847473,4.972457051277161,0.006458032788941637,1.0,0.013750390149652958,0.10103455930948257,0.012998051010072231,0.09539682418107986,0.005861719138920307,-0.6892799735069275,0.6113168150186539,0.4698402136564255,0.6863501872867346,0.31185105349868536,0.32312844786792994,0.623326862230897,0.30233788676559925,0.4578091995790601,0.7090873140841722,0.4531882740557194,0.7932726833969355,0.7940721716731787,0.4222240010276437,0.7263923957943916,0.9998551905155182,0.9999267589300871,0.236328125,0.25146484375,0.247802734375,0.264404296875,0.23865926265716553,0.2445913553237915,52,0.23821339011192322,0.25,0.23737981915473938,0.2680288553237915,0.24571079015731812,51,0.23845666646957397,0.23345589637756348,0.23284314572811127,0.2879902124404907,0.26899510622024536,51,0.23592661321163177,0.24632354080677032,0.2714460790157318,0.2132353037595749,0.27267158031463623,51,0.24098670482635498,0.22855393588542938,0.2610294222831726,0.23774510622024536,0.2598039209842682,51,0.23972168564796448,0.22303922474384308,0.23713235557079315,0.28002452850341797,2.8236083984375,0.4975370466709137,0.10551312565803528,0.3567017614841461,-0.0068550193682312965,0.0,0.0,2.838168144226074,0.4984724521636963,0.1027275025844574,0.3538654148578644,-0.006881869863718748,0.0,2.8273813724517822,0.49714210629463196,0.10364853590726852,0.35477423667907715,-0.0070698498748242855,0.0,2.8656835556030273,0.4982169568538666,0.10229053348302841,0.35274839401245117,-0.006416209973394871,0.0,2.8368585109710693,0.4966157376766205,0.10350453108549118,0.3541043996810913,-0.006659461185336113,0.0,2.8363282680511475,0.49325454235076904,0.10515239834785461,0.35510188341140747,-0.007368400227278471
6,0.6679316014051437,0.0185546875,0.0035400391334405867,0.443368686363101,0.6679316014051437,0.374267578125,0.0346110052196309,0.11723982891999185,0.06586027971934527,3.377444811165333,0.7924084663391113,0.11956787109375,3.2360399842445986e-05,-0.020484483742620796,30.927882194519043,4.978712171316147,0.00584534794325009,1.0,0.01405317708849907,0.10130075365304947,0.01388050802052021,0.09343180060386658,0.005338968243449926,-0.6874189376831055,0.6028226874768734,0.46318492479622364,0.6757755242288113,0.3117113886401057,0.31841292325407267,0.6159925311803818,0.28183945594355464,0.4633972914889455,0.7054880186915398,0.4518709145486355,0.7924084663391113,0.7932277675718069,0.4182706046849489,0.7282455004751682,0.9998777750879526,0.9998291041702032,0.2359619140625,0.2484130859375,0.2635498046875,0.2520751953125,0.2387852817773819,0.24338942766189575,52,0.23945409059524536,0.22475962340831757,0.2788461744785309,0.2530048191547394,0.2340686321258545,51,0.24288424849510193,0.2389705926179886,0.24571079015731812,0.28125,0.2561274468898773,51,0.23466159403324127,0.2561274468898773,0.25183823704719543,0.23590686917304993,0.24938726425170898,51,0.23782415688037872,0.23590686917304993,0.24816177785396576,0.2665441334247589,0.27450981736183167,51,0.23908917605876923,0.2242647111415863,0.2604166865348816,0.24080882966518402,2.834888458251953,0.49465036392211914,0.10391363501548767,0.3542691767215729,-0.00610283762216568,0.0,0.0,2.8396260738372803,0.4995958209037781,0.1030757948756218,0.3549330234527588,-0.006084654480218887,0.0,2.823881149291992,0.49564939737319946,0.10375692695379257,0.3545413911342621,-0.006243541371077299,0.0,2.8632431030273438,0.4972728192806244,0.1021500900387764,0.3526097536087036,-0.005305343773216009,0.0,2.8365275859832764,0.49572619795799255,0.1035902127623558,0.35421258211135864,-0.0062864795327186584,0.0,2.84675931930542,0.4954017996788025,0.10439658910036087,0.35352250933647156,-0.006433669477701187
7,0.6700103767216206,0.01806640625,0.003491211016807938,0.4474276006221771,0.6700103767216206,0.380615234375,0.03431268403073773,0.11821096041239798,0.055398807395249605,3.229741618037224,0.7939483132213354,0.1187744140625,4.74226405639544e-05,-0.020381409907713532,28.802043080329895,4.98142746090889,0.0053547247080132365,1.0,0.01402195543050766,0.10166341811418533,0.014140903949737549,0.09253259003162384,0.005009487736970186,-0.6859951615333557,0.6023149881511927,0.4721324257552624,0.6842970494180918,0.31041913852095604,0.31676332652568817,0.6242610961198807,0.2996939430013299,0.4757596915587783,0.7121157739311457,0.4550319164991379,0.7939483132213354,0.7945999037474394,0.41873458214104176,0.7204807922244072,0.9998251367360353,0.9998779315501451,0.2398681640625,0.246826171875,0.2513427734375,0.261962890625,0.23752519488334656,0.23557692766189575,52,0.2388337403535843,0.23257212340831757,0.2806490361690521,0.25120192766189575,0.2542892098426819,51,0.23782415688037872,0.20404411852359772,0.2512255012989044,0.2904411852359772,0.2340686321258545,51,0.23339657485485077,0.2555147111415863,0.2598039209842682,0.2506127655506134,0.25245100259780884,51,0.23908917605876923,0.24632354080677032,0.2542892098426819,0.24693627655506134,0.21752451360225677,51,0.23845666646957397,0.2610294222831726,0.2561274468898773,0.2653186321258545,2.8396077156066895,0.4958660304546356,0.10431386530399323,0.35519522428512573,-0.005804191343486309,0.0,0.0,2.840796709060669,0.4940701425075531,0.10343363881111145,0.3543749749660492,-0.0070442939177155495,0.0,2.8307812213897705,0.49595919251441956,0.1041664108633995,0.35490912199020386,-0.005980472080409527,0.0,2.8327841758728027,0.4962150752544403,0.10302506387233734,0.35386595129966736,-0.005001214798539877,0.0,2.833444833755493,0.49368003010749817,0.10364674776792526,0.35311517119407654,-0.006905676331371069,0.0,2.830399751663208,0.4938200116157532,0.10330907255411148,0.3514500558376312,-0.007179629057645798
8,0.6692445520311594,0.0191650390625,0.003662109475044417,0.44802149944007397,0.6692445520311594,0.36822509765625,0.035429497074801475,0.11314534512348473,0.05487725674174726,3.4926521480083466,0.7905410807579756,0.11859130859375,5.238465128165615e-05,-0.02388990155304782,29.620798349380493,4.987992465496063,0.005011597910197452,1.0,0.01403389498591423,0.1014501303434372,0.013844159431755543,0.09056657552719116,0.004706487059593201,-0.6838238835334778,0.6115315239876509,0.4764723861590028,0.6797826532274485,0.3162926537916064,0.32748336624354124,0.6284706480801105,0.2867355262860656,0.4641025708988309,0.7161553725600243,0.4541312884539366,0.7905410807579756,0.794916557148099,0.4176215557381511,0.7158892266452312,0.9998065773397684,0.9998291041702032,0.2381591796875,0.2568359375,0.2623291015625,0.24267578125,0.23714716732501984,0.28004810214042664,52,0.2338709682226181,0.23317308723926544,0.25,0.2367788553237915,0.24080882966518402,51,0.23466159403324127,0.27267158031463623,0.25735294818878174,0.2291666716337204,0.24264706671237946,51,0.23908917605876923,0.24816177785396576,0.2653186321258545,0.24387255311012268,0.27328431606292725,51,0.24225172400474548,0.2193627506494522,0.24877451360225677,0.25857844948768616,0.280637264251709,51,0.23592661321163177,0.21752451360225677,0.2714460790157318,0.23039215803146362,2.8301234245300293,0.4958357810974121,0.10533802211284637,0.35665637254714966,-0.007091550622135401,0.0,0.0,2.855229377746582,0.49675101041793823,0.1018482968211174,0.3524039387702942,-0.007633297238498926,0.0,2.8537561893463135,0.4978800117969513,0.10270094871520996,0.35215675830841064,-0.006850441452115774,0.0,2.8468103408813477,0.4957883656024933,0.1029544398188591,0.3537449538707733,-0.007097240071743727,0.0,2.8263747692108154,0.4951845109462738,0.10439115762710571,0.3544485867023468,-0.006707015912979841,0.0,2.8445496559143066,0.4963260889053345,0.10434896498918533,0.3529627025127411,-0.00704354140907526
9,0.6712499130517244,0.0186767578125,0.0034912110149889486,0.43455563951283693,0.6712499130517244,0.37762451171875,0.03540772624546662,0.1158324999269098,0.06363830447662622,2.9702969565987587,0.7926216255873442,0.11956787109375,5.983240854590122e-05,-0.02324585648602806,27.546338081359863,4.992699712514877,0.004687074950197712,1.0,0.013906799256801605,0.1012018620967865,0.013895779848098755,0.08923707902431488,0.004440490622073412,-0.6819373369216919,0.619451280683279,0.471672753803432,0.6838996093720198,0.31836060248315334,0.3265652833506465,0.6243030298501253,0.2924443446099758,0.4666688069701195,0.7162175234407187,0.4555306751281023,0.7926216255873442,0.7932277638465166,0.4116511670872569,0.7190346773713827,0.9997804816812277,0.9997558631002903,0.2413330078125,0.239990234375,0.252197265625,0.2664794921875,0.23802922666072845,0.2343750149011612,52,0.23511165380477905,0.24278846383094788,0.23737981915473938,0.28545674681663513,0.23590686917304993,51,0.24098670482635498,0.23345589637756348,0.240196093916893,0.2904411852359772,0.2444853037595749,51,0.23402908444404602,0.24264706671237946,0.2591911852359772,0.25367647409439087,0.24877451360225677,51,0.23782415688037872,0.2567402124404907,0.23039215803146362,0.26409316062927246,0.2604166865348816,51,0.24225172400474548,0.23100490868091583,0.2549019753932953,0.25367647409439087,2.8465049266815186,0.4982534646987915,0.10325492173433304,0.35377442836761475,-0.007284413557499647,0.0,0.0,2.8282532691955566,0.4987678825855255,0.10275589674711227,0.3541620373725891,-0.0076470146887004375,0.0,2.8247733116149902,0.4980655908584595,0.10357355326414108,0.3538784682750702,-0.007302187383174896,0.0,2.8474953174591064,0.49702128767967224,0.10283676534891129,0.35381147265434265,-0.005876095034182072,0.0,2.850599765777588,0.4948669672012329,0.10360464453697205,0.3533727824687958,-0.006575331091880798,0.0,2.8481698036193848,0.49690595269203186,0.10429061204195023,0.35277020931243896,-0.007151756901293993
