iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,adaptation_loss,alpha,z_teacher_mean,z_teacher_std,z_student_mean,z_student_std,z_error,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_gait_switch_rate,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,push_lateral_pace_recovery_action_clip_rate,push_lateral_pace_recovery_frequency_mean,push_lateral_pace_recovery_duration_mean,push_lateral_pace_recovery_footswing_height_mean,push_lateral_pace_recovery_stance_width_mean,push_lateral_pace_recovery_body_pitch_mean
25,0.7389699146151543,0.02294921875,0.0044677735404548,0.40030260290950537,0.7389699146151543,0.36767578125,0.021779274626169354,0.09276962070725858,0.07351078989449888,3.3133310675621033,0.74591064453125,0.11932373046875,0.0,-0.011730039666872472,16.582943856716156,1.1183495968580246,0.00032633105365675874,0.9949494949494949,-0.0006655990146100521,0.10552698373794556,-0.0006837490946054459,0.1058875322341919,0.00031094931182451546,-0.6931471824645996,0.6389850452542305,0.49588289204984903,0.756317388266325,0.3270364962518215,0.334630754776299,0.652283301576972,0.28731107246130705,0.47313041146844625,0.7066680192947388,0.44974472746253014,0.74591064453125,0.7936499640345573,0.7641551103442907,1.0,1.0,0.9998779315501451,0.22900390625,0.2791748046875,0.2271728515625,0.2646484375,0.2377772033214569,0.2646484375,256,0.2377772033214569,0.22900390625,0.2791748046875,0.2271728515625,2.841796875,0.5,0.1029687374830246,0.3587109446525574,0.0,0.0,0.0,2.86767578125,0.5,0.0996728464961052,0.3545910716056824,0.0
26,0.7363488115370274,0.021728515625,0.004125976634895778,0.4175233319401741,0.7363488115370274,0.35906982421875,0.024337738752365112,0.09837561612948775,0.07067366421688348,3.5744844377040863,0.74884033203125,0.11981201171875,0.0,-0.012300328118726611,13.996772825717926,1.0893900394439697,0.000366208769264631,0.9747474747474747,-0.0004584711277857423,0.10592371225357056,-0.0003556187148205936,0.10595939308404922,0.0003475892881397158,-0.6931471824645996,0.6294332034885883,0.4957885267212987,0.7519299890846014,0.3394785011187196,0.3321375781670213,0.6525965742766857,0.28215583227574825,0.47456518467515707,0.7081467863172293,0.44601720478385687,0.74884033203125,0.7928055617958307,0.7631900105625391,1.0,1.0,0.9997802767902613,0.23095703125,0.2713623046875,0.2158203125,0.2818603515625,0.2416834533214569,0.2818603515625,256,0.2416834533214569,0.23095703125,0.2713623046875,0.2158203125,2.818359375,0.5,0.10203124582767487,0.3575390875339508,0.0,0.0,0.0,2.85906982421875,0.5,0.09990721940994263,0.3548840284347534,0.0
27,0.742980346083641,0.0213623046875,0.0041259766494476935,0.3979127760976553,0.742980346083641,0.37322998046875,0.0239920083549805,0.09241848904639482,0.0749657517299056,3.0886511355638504,0.741943359375,0.11785888671875,0.0,-0.011937611445318907,17.541820764541626,1.092655323445797,0.0003415165774640627,0.9545454545454546,-0.000570477859582752,0.10576008260250092,-0.0008946642046794295,0.10564404726028442,0.00032674751128070056,-0.6931471824645996,0.6415351275354624,0.50088054779917,0.752350177615881,0.3405451299622655,0.3356302063912153,0.6567357853055,0.30727645941078663,0.47206973284482956,0.7117408532649279,0.4502366725355387,0.741943359375,0.7961831633001566,0.7670503910630941,1.0,1.0,0.9998535178601742,0.241455078125,0.274658203125,0.2303466796875,0.2535400390625,0.23676913976669312,0.2535400390625,256,0.23676913976669312,0.241455078125,0.274658203125,0.2303466796875,2.861328125,0.5,0.10265624523162842,0.35832032561302185,0.0,0.0,0.0,2.87322998046875,0.5,0.09935546666383743,0.3541943430900574,0.0
28,0.7418525647372007,0.021728515625,0.004199218825306161,0.413256136700511,0.7418525647372007,0.35986328125,0.023501271673012525,0.09836666192859411,0.07190920819994062,3.03933285176754,0.750244140625,0.119873046875,0.0,-0.013680253236088902,16.94878113269806,1.0862464904785156,0.000340483762556687,0.9343434343434344,-0.0006065289489924908,0.10585333406925201,-0.000436855829320848,0.10581833869218826,0.0003243093378841877,-0.6931471824645996,0.6339773759245872,0.4931014170870185,0.7526191733777523,0.33168646413832903,0.34079035837203264,0.6490112002938986,0.3122813943773508,0.48015373293310404,0.7081786897033453,0.44663834385573864,0.750244140625,0.7927000131458044,0.7630693782120943,1.0,1.0,0.9998535178601742,0.232421875,0.26708984375,0.22021484375,0.2802734375,0.23954132199287415,0.2802734375,256,0.23954132199287415,0.232421875,0.26708984375,0.22021484375,2.837890625,0.5,0.10124999284744263,0.3565625250339508,0.0,0.0,0.0,2.85986328125,0.5,0.10001952946186066,0.35502442717552185,0.0
29,0.7392073310911655,0.024169921875,0.004492187639698386,0.41166201513260603,0.7392073310911655,0.37554931640625,0.023710483394097537,0.10237269988283515,0.06583316728938371,3.1670260205864906,0.74884033203125,0.11944580078125,0.0,-0.00909831236640457,18.985899329185486,1.0742179825901985,0.0003295585574960569,0.9141414141414141,-0.0005493608769029379,0.1056990996003151,-0.0004790453822351992,0.10544553399085999,0.00031591177685186267,-0.6931471824645996,0.6320371329784393,0.4817629298195243,0.7493465468287468,0.32603226881474257,0.33615145832300186,0.6404413357377052,0.3057679682970047,0.47240407671779394,0.7059238292276859,0.4431217461824417,0.74884033203125,0.7934388630092144,0.7639138344675303,1.0,1.0,0.9996582083404064,0.23583984375,0.2664794921875,0.248779296875,0.2489013671875,0.24143144488334656,0.2489013671875,256,0.24143144488334656,0.23583984375,0.2664794921875,0.248779296875,2.869140625,0.5,0.09874999523162842,0.35343751311302185,0.0,0.0,0.0,2.87554931640625,0.5,0.09990721940994263,0.3548840284347534,0.0
30,0.743176432326436,0.0211181640625,0.004052734408105607,0.38214063737541437,0.743176432326436,0.37030029296875,0.021745077043306082,0.09248295333236456,0.07108597666956484,3.2199157774448395,0.74224853515625,0.11883544921875,0.0,-0.011516534781549126,16.10094314813614,1.0727238804101944,0.00030343051548697986,0.8939393939393939,-0.0005457416409626603,0.10589971393346786,-0.0008065995061770082,0.10568852722644806,0.0002925203007180244,-0.6931471824645996,0.6541060209274292,0.4944333527237177,0.7606802172958851,0.33550831116735935,0.33438846468925476,0.6544484011828899,0.29766339901834726,0.475489791482687,0.7074584607034922,0.45024643931537867,0.74224853515625,0.794494366273284,0.7651202045381069,1.0,1.0,0.9998291041702032,0.23828125,0.2772216796875,0.22509765625,0.2593994140625,0.2377772033214569,0.2593994140625,256,0.2377772033214569,0.23828125,0.2772216796875,0.22509765625,2.890625,0.5,0.09781249612569809,0.3522656559944153,0.0,0.0,0.0,2.87030029296875,0.5,0.09937988221645355,0.3542248606681824,0.0
31,0.7405263595283031,0.0211181640625,0.004223632888169959,0.3943066745996475,0.7405263595283031,0.3663330078125,0.022708229429554194,0.09034136915579438,0.06995772488880903,3.386262036859989,0.7459716796875,0.1187744140625,0.0,-0.010888694872846827,14.173269510269165,1.071829877793789,0.00028773696612915955,0.8737373737373737,-0.0005534650408662856,0.10574160516262054,-0.0009224563837051392,0.10554748773574829,0.00027621997287496924,-0.6931471824645996,0.646294966340065,0.49216051399707794,0.7581207323819399,0.3388771116733551,0.33485728688538074,0.6518016364425421,0.2903528567403555,0.4708835743367672,0.7068066168576479,0.45293859858065844,0.7459716796875,0.7945999149233103,0.7652408313006163,1.0,1.0,1.0,0.2542724609375,0.2537841796875,0.224609375,0.267333984375,0.23802922666072845,0.267333984375,256,0.23802922666072845,0.2542724609375,0.2537841796875,0.224609375,2.845703125,0.5,0.10062500089406967,0.3557812571525574,0.0,0.0,0.0,2.8663330078125,0.5,0.09967772662639618,0.35459718108177185,0.0
32,0.7348341066390276,0.0230712890625,0.004321289137806161,0.42663846630603075,0.7348341066390276,0.36932373046875,0.026429666439071298,0.10052171279676259,0.07877308351453394,3.2974406331777573,0.75213623046875,0.11932373046875,0.0,-0.012549573060823604,16.444609582424164,1.059553474187851,0.00029663278837688267,0.8535353535353535,-0.000708815990947187,0.10564099997282028,-0.0008042830741032958,0.10567330569028854,0.00028395652770996094,-0.6931471824645996,0.6191124189645052,0.4850969323888421,0.7419951353222132,0.3275613095611334,0.32868842501193285,0.6419508904218674,0.2928028805181384,0.47511830274015665,0.7001561224460602,0.4425020394846797,0.75213623046875,0.7936499714851379,0.7641551066190004,1.0,1.0,0.9997070357203484,0.2347412109375,0.260986328125,0.242919921875,0.2613525390625,0.2397933453321457,0.2613525390625,256,0.2397933453321457,0.2347412109375,0.260986328125,0.242919921875,2.87109375,0.5,0.1028124988079071,0.3585156202316284,0.0,0.0,0.0,2.86932373046875,0.5,0.10017089545726776,0.35521364212036133,0.0
33,0.7338173631578684,0.0224609375,0.004199218816211214,0.41190388705581427,0.7338173631578684,0.36846923828125,0.026764014328364283,0.09942047647200525,0.07218197034671903,3.4893005341291428,0.7562255859375,0.12017822265625,0.0,-0.01192754416842945,17.02431559562683,1.0583684518933296,0.00028816151097998954,0.8333333333333334,-0.0006719435332342982,0.10569506138563156,-0.0005156589904800057,0.10571655631065369,0.00027673743898048997,-0.6931471824645996,0.6297660414129496,0.48975502233952284,0.74293920584023,0.3270264444872737,0.33412421122193336,0.6479064878076315,0.2775916629470885,0.47797365486621857,0.7080548293888569,0.44532264955341816,0.7562255859375,0.792172260582447,0.7624661959707737,1.0,1.0,0.9997070357203484,0.2293701171875,0.2581787109375,0.2493896484375,0.2630615234375,0.24004535377025604,0.2630615234375,256,0.24004535377025604,0.2293701171875,0.2581787109375,0.2493896484375,2.84765625,0.5,0.1003124937415123,0.35539063811302185,0.0,0.0,0.0,2.86846923828125,0.5,0.10049803555011749,0.3556225895881653,0.0
34,0.7359912116080523,0.0220947265625,0.004223632909997832,0.39460123237222433,0.7359912116080523,0.37042236328125,0.023695040959864855,0.08812759513966739,0.070586342131719,3.3321256414055824,0.75457763671875,0.11932373046875,0.0,-0.012516754737589508,13.619985461235046,1.0429273694753647,0.00029283880394359585,0.8131313131313131,-0.000576385238673538,0.10592985898256302,-0.00031368888448923826,0.10547377169132233,0.0002833243052009493,-0.6931471824645996,0.639074070379138,0.48982691206038,0.7506174650043249,0.32855381164699793,0.33400145545601845,0.6513368058949709,0.2759847864508629,0.4861307954415679,0.7090508844703436,0.4517181785777211,0.75457763671875,0.7936499658972025,0.7641551122069359,1.0,1.0,0.9998046904802322,0.2325439453125,0.25830078125,0.25,0.2591552734375,0.23991934955120087,0.2591552734375,256,0.23991934955120087,0.2325439453125,0.25830078125,0.25,2.861328125,0.5,0.10171873867511749,0.3571484684944153,0.0,0.0,0.0,2.87042236328125,0.5,0.10036620497703552,0.35545778274536133,0.0
35,0.7393763605505228,0.02197265625,0.004296875107684173,0.4113269643858075,0.7393763605505228,0.366943359375,0.023578752239700407,0.09779778437223285,0.07090979418717325,3.21658568829298,0.7586669921875,0.11865234375,0.0,-0.01048596721375361,15.119502425193787,1.0289111956954002,0.0002653943593031727,0.7929292929292929,-0.0006056441343389452,0.10572581738233566,-0.0006230116123333573,0.1055789589881897,0.00025545674725435674,-0.6931471824645996,0.6322622206062078,0.48770792968571186,0.7456892803311348,0.3279454028233886,0.3291752953082323,0.6474292296916246,0.3042727205902338,0.48007988277822733,0.7043067999184132,0.4462926797568798,0.7586669921875,0.7948110178112984,0.7654821164906025,1.0,1.0,0.9999023452401161,0.2252197265625,0.2574462890625,0.251220703125,0.26611328125,0.23853325843811035,0.26611328125,256,0.23853325843811035,0.2252197265625,0.2574462890625,0.251220703125,2.875,0.5,0.09921874105930328,0.35402345657348633,0.0,0.0,0.0,2.866943359375,0.5,0.10069335997104645,0.3558667004108429,0.0
36,0.7383191138505936,0.0216064453125,0.004223632950015599,0.3984487308189273,0.7383191138505936,0.371337890625,0.023927523056045175,0.09887816244736314,0.07204024388920516,3.338122323155403,0.75469970703125,0.11968994140625,0.0,-0.010928182397037745,15.08812540769577,1.033939465880394,0.00024166933053493267,0.7727272727272727,-0.0005819849902763963,0.10565567016601562,-0.000868661911226809,0.1052756980061531,0.00023387049441225827,-0.6931471824645996,0.6385203003883362,0.49001319520175457,0.7476444449275732,0.3281651474535465,0.33396588917821646,0.6486182454973459,0.2932835463434458,0.4780174484476447,0.7044600863009691,0.4482575003057718,0.75469970703125,0.7930166721343994,0.7634312938898802,1.0,1.0,0.9999023452401161,0.2325439453125,0.258056640625,0.2520751953125,0.25732421875,0.24256551265716553,0.25732421875,256,0.24256551265716553,0.2325439453125,0.258056640625,0.2520751953125,2.87890625,0.5,0.10140624642372131,0.35675784945487976,0.0,0.0,0.0,2.871337890625,0.5,0.10037597268819809,0.3554700016975403,0.0
37,0.7467219047248363,0.023193359375,0.00454101574177912,0.37341272085905075,0.7467219047248363,0.3709716796875,0.019677248055813834,0.09350221115164459,0.05810229678172618,3.1809402480721474,0.7545166015625,0.119140625,0.0,-0.01111147744813934,15.039740920066833,1.029168739914894,0.0002499372503734776,0.7525252525252525,-0.0006093288538977504,0.10572908818721771,-0.000785286130849272,0.10524342209100723,0.000241926871240139,-0.6931471824645996,0.659987960010767,0.5041076047345996,0.760465495288372,0.3332864148542285,0.34202098939567804,0.663880592212081,0.3094880189746618,0.4802676411345601,0.7080309577286243,0.4496604688465595,0.7545166015625,0.793966619297862,0.7645170167088509,1.0,1.0,0.9999023452401161,0.234619140625,0.25634765625,0.2509765625,0.258056640625,0.23815523087978363,0.258056640625,256,0.23815523087978363,0.234619140625,0.25634765625,0.2509765625,2.875,0.5,0.09999999403953552,0.35500001907348633,0.0,0.0,0.0,2.8709716796875,0.5,0.10036132484674454,0.35545167326927185,0.0
38,0.7490135449916124,0.02294921875,0.004516601642535534,0.37448359932750463,0.7490135449916124,0.37713623046875,0.021583707275567576,0.08536391810048372,0.05723999661859125,3.2425161078572273,0.740966796875,0.1185302734375,0.0,-0.010147153894649819,15.550225973129272,1.0289600268006325,0.00022328976501739817,0.7323232323232324,-0.000664317631162703,0.10555637627840042,-0.0008502521668560803,0.10502833873033524,0.00021653485600836575,-0.6931471824645996,0.6604671534150839,0.5087313456460834,0.7592942174524069,0.332932042889297,0.33716075867414474,0.6670940183103085,0.32034969981759787,0.4769540401175618,0.7090702503919601,0.4500380028039217,0.740966796875,0.7950221132487059,0.7657233849167824,1.0,1.0,0.9999267589300871,0.2513427734375,0.2667236328125,0.2362060546875,0.2457275390625,0.23626510798931122,0.2457275390625,256,0.23626510798931122,0.2513427734375,0.2667236328125,0.2362060546875,2.87109375,0.5,0.09984374046325684,0.3548046946525574,0.0,0.0,0.0,2.87713623046875,0.5,0.09927733987569809,0.3540967106819153,0.0
39,0.7422792110592127,0.0216064453125,0.004174804793365183,0.39996357169002295,0.7422792110592127,0.37615966796875,0.02303508820477873,0.09124032873660326,0.06708403350785375,3.0364232882857323,0.748046875,0.1190185546875,0.0,-0.012446103151887655,15.899201691150665,1.025656446814537,0.0002312843698746292,0.7121212121212122,-0.0006685613188892603,0.10569480806589127,-0.0007892655557952821,0.10508030652999878,0.00022348901256918907,-0.6931471824645996,0.6391908880323172,0.497178484685719,0.7473816312849522,0.3306993870064616,0.3347906516864896,0.6541005186736584,0.31162300147116184,0.4734967937693,0.7067978158593178,0.44694916252046824,0.748046875,0.7941777165979147,0.7647582907229662,1.0,1.0,0.9998535178601742,0.247314453125,0.256591796875,0.2484130859375,0.2476806640625,0.23702116310596466,0.2476806640625,256,0.23702116310596466,0.247314453125,0.256591796875,0.2484130859375,2.876953125,0.5,0.09937499463558197,0.3542187809944153,0.0,0.0,0.0,2.87615966796875,0.5,0.09984374046325684,0.3548046946525574,0.0
40,0.7382717113941908,0.0225830078125,0.004370117279904662,0.39425599947571754,0.7382717113941908,0.37548828125,0.02422434836626053,0.09437375469133258,0.07472580194007605,3.2536258697509766,0.74932861328125,0.11907958984375,0.0,-0.013023641920881346,15.181681096553802,1.0317243114113808,0.00026114473621419165,0.6919191919191919,-0.0005839299410581589,0.10578484833240509,-0.0007830001995898783,0.10523349791765213,0.0002536307438276708,-0.6931471824645996,0.6337552759796381,0.4893272239714861,0.7444597221910954,0.32425491977483034,0.3324365122243762,0.6473276410251856,0.2982596158981323,0.4647325286641717,0.7029044590890408,0.44821447040885687,0.74932861328125,0.7940721604973078,0.7646376453340054,1.0,1.0,0.9998535178601742,0.2518310546875,0.24951171875,0.2496337890625,0.2490234375,0.23752519488334656,0.2490234375,256,0.23752519488334656,0.2518310546875,0.24951171875,0.2496337890625,2.859375,0.5,0.10015624761581421,0.3551953434944153,0.0,0.0,0.0,2.87548828125,0.5,0.0999462902545929,0.35493287444114685,0.0
41,0.7399483118206263,0.0206298828125,0.004003906384241418,0.4065943034365773,0.7399483118206263,0.36859130859375,0.02394003950757906,0.1001026900485158,0.06666084146127105,3.2677211686968803,0.7513427734375,0.11883544921875,0.0,-0.011469795717857778,15.165472388267517,1.0126937627792358,0.00021870377349841874,0.6717171717171717,-0.0006458366406150162,0.10557451844215393,-0.0007047908147796988,0.10503552109003067,0.0002105263847624883,-0.6931471824645996,0.6335578858852386,0.49519372545182705,0.7483163941651583,0.32713767793029547,0.33854573126882315,0.6511124949902296,0.3022645302116871,0.4741692505776882,0.7047736272215843,0.44761516992002726,0.7513427734375,0.7944943718612194,0.7651201989501715,1.0,1.0,0.9998779315501451,0.232177734375,0.26513671875,0.2398681640625,0.2628173828125,0.2358870953321457,0.2628173828125,256,0.2358870953321457,0.232177734375,0.26513671875,0.2398681640625,2.84375,0.5,0.10062499344348907,0.3557812571525574,0.0,0.0,0.0,2.86859130859375,0.5,0.10010741651058197,0.3551343083381653,0.0
42,0.7389351464807987,0.021728515625,0.004150390732320375,0.4158410523086786,0.7389351464807987,0.3721923828125,0.02556756668491289,0.10060858866199851,0.0769618796184659,3.024199053645134,0.75384521484375,0.1181640625,0.0,-0.011562670348212123,16.556823790073395,1.010268621146679,0.0002446913676976692,0.6515151515151515,-0.0005963899311609566,0.10575772076845169,-0.0005422533140517771,0.10526272654533386,0.00023702625185251236,-0.6931471824645996,0.6241857539862394,0.48731794115155935,0.740559808909893,0.32384391967207193,0.3292428217828274,0.6437036246061325,0.3115896275267005,0.4732585195451975,0.703904140740633,0.4453193861991167,0.75384521484375,0.7956554256379604,0.7664472125470638,1.0,1.0,0.9998046904802322,0.228759765625,0.2635498046875,0.2520751953125,0.255615234375,0.23664313554763794,0.255615234375,256,0.23664313554763794,0.228759765625,0.2635498046875,0.2520751953125,2.875,0.5,0.10093749314546585,0.3561718761920929,0.0,0.0,0.0,2.8721923828125,0.5,0.10030761361122131,0.3553845286369324,0.0
43,0.7371757328510284,0.023193359375,0.004370117303551524,0.4127866979688406,0.7371757328510284,0.37530517578125,0.02374946523923427,0.09733833139762282,0.06941643136087805,3.2032500654459,0.7515869140625,0.1195068359375,0.0,-0.011802508670371026,14.951500177383423,1.0011806897819042,0.0002462555894453544,0.6313131313131313,-0.0005826693959534168,0.10575087368488312,-0.0005181893357075751,0.1049172505736351,0.00023826264077797532,-0.6931471824645996,0.6249627619981766,0.4865786647424102,0.7432778999209404,0.32416789792478085,0.33170394133776426,0.6443892996758223,0.30066351033747196,0.47111648321151733,0.7056291699409485,0.444003670476377,0.7515869140625,0.7933333124965429,0.7637931983917952,1.0,1.0,0.9997314494103193,0.2376708984375,0.2591552734375,0.2537841796875,0.2493896484375,0.23991934955120087,0.2493896484375,256,0.23991934955120087,0.2376708984375,0.2591552734375,0.2537841796875,2.8671875,0.5,0.10218749940395355,0.3577343821525574,0.0,0.0,0.0,2.87530517578125,0.5,0.1001269519329071,0.3551586866378784,0.0
44,0.7419452052563429,0.02294921875,0.004223632902721874,0.3998198267072439,0.7419452052563429,0.375,0.023197101894766092,0.09391483711078763,0.06764160597231239,3.208558663725853,0.75115966796875,0.1187744140625,0.0,-0.01163918589008972,14.94497925043106,1.0014320239424706,0.0002495408743925509,0.6111111111111112,-0.000593849690631032,0.10578585416078568,-0.000675869407132268,0.10500939935445786,0.00024233676958829165,-0.6931471824645996,0.639112152159214,0.4967632098123431,0.7518061064183712,0.32999501284211874,0.3359030457213521,0.6549512483179569,0.3061501681804657,0.4799556853249669,0.707997040823102,0.44752297550439835,0.75115966796875,0.7945999037474394,0.7652408313006163,1.0,1.0,0.9996337946504354,0.239990234375,0.2576904296875,0.2523193359375,0.25,0.23966732621192932,0.25,256,0.23966732621192932,0.239990234375,0.2576904296875,0.2523193359375,2.90625,0.5,0.09812499582767487,0.3526563048362732,0.0,0.0,0.0,2.875,0.5,0.10009276866912842,0.35511597990989685,0.0
45,0.7406057752668858,0.02099609375,0.0038818360335426405,0.3921752190217376,0.7406057752668858,0.3759765625,0.02369175193598494,0.09461374068632722,0.06632042455021292,3.2464916184544563,0.7447509765625,0.1177978515625,0.0,-0.011296434910036623,13.291892409324646,0.9945617169141769,0.00019806772797892336,0.5909090909090909,-0.0006145999068394303,0.10554148256778717,-0.0006203564116731286,0.10534700006246567,0.00019248947501182556,-0.6931471824645996,0.645861130207777,0.4981624595820904,0.7492844443768263,0.3296694736927748,0.3390822745859623,0.6566118765622377,0.29390871338546276,0.47570493817329407,0.7058243583887815,0.44831626676023006,0.7447509765625,0.7962887063622475,0.7671710327267647,1.0,1.0,0.9996826220303774,0.2427978515625,0.2677001953125,0.241455078125,0.248046875,0.23664313554763794,0.248046875,256,0.23664313554763794,0.2427978515625,0.2677001953125,0.241455078125,2.859375,0.5,0.1003124937415123,0.35539063811302185,0.0,0.0,0.0,2.8759765625,0.5,0.0995800718665123,0.35447514057159424,0.0
46,0.7398821339011192,0.0228271484375,0.004370117298094556,0.4016415998339653,0.7398821339011192,0.36676025390625,0.02404958289116621,0.09536479180678725,0.0676296183373779,3.5294024646282196,0.74334716796875,0.1190185546875,0.0,-0.011719389032805339,13.728212058544159,1.001950979232788,0.00022576066021429142,0.5707070707070707,-0.0006003682501614094,0.10575984418392181,-0.0008062943816184998,0.10532032698392868,0.00021989282686263323,-0.6931471824645996,0.643731189891696,0.5003054216504097,0.7541581355035305,0.3384258085861802,0.3356926366686821,0.6589010003954172,0.2875942485406995,0.47868597973138094,0.7081585917621851,0.4499345328658819,0.74334716796875,0.7941777110099792,0.7647582907229662,1.0,1.0,0.9998046904802322,0.2349853515625,0.2783203125,0.22021484375,0.2664794921875,0.23828125,0.2664794921875,256,0.23828125,0.2349853515625,0.2783203125,0.22021484375,2.8828125,0.5,0.09843749552965164,0.35304689407348633,0.0,0.0,0.0,2.86676025390625,0.5,0.09946776926517487,0.3543347120285034,0.0
47,0.745244761928916,0.0225830078125,0.0044189454238221515,0.39253531116992235,0.745244761928916,0.36798095703125,0.020399433909915388,0.09060368128120899,0.06107322359457612,3.2991089448332787,0.75885009765625,0.11871337890625,0.0,-0.011797961633419618,15.173520982265472,0.9940344654023647,0.00022046619596949313,0.5505050505050505,-0.000658514560200274,0.10575861483812332,-0.0007236524252220988,0.10545806586742401,0.00021504063624888659,-0.6931471824645996,0.6422796081751585,0.500621329061687,0.7557123340666294,0.33043047692626715,0.3411139892414212,0.6594445947557688,0.31739000882953405,0.48248604126274586,0.7069486863911152,0.44831300154328346,0.75885009765625,0.7947054747492075,0.7653614766895771,1.0,1.0,0.9999023452401161,0.22412109375,0.2581787109375,0.253662109375,0.2640380859375,0.23865926265716553,0.2640380859375,256,0.23865926265716553,0.22412109375,0.2581787109375,0.253662109375,2.87890625,0.5,0.09749999642372131,0.35187503695487976,0.0,0.0,0.0,2.86798095703125,0.5,0.1007080003619194,0.35588502883911133,0.0
48,0.7340325694531202,0.021484375,0.004101562568394002,0.4333909610286355,0.7340325694531202,0.37353515625,0.026329490647185594,0.10558123630471528,0.0771043204003945,3.202803187072277,0.75787353515625,0.1180419921875,0.0,-0.012212398869451135,16.95806872844696,0.974194411188364,0.00023841710481065093,0.5303030303030303,-0.0006192240980453789,0.10577765107154846,-0.000683938036672771,0.1049719974398613,0.0002314447337994352,-0.6931471824645996,0.6156159173697233,0.4873685482889414,0.7380383256822824,0.31846405752003193,0.32893284037709236,0.6445248704403639,0.2901712702587247,0.4849977074190974,0.702490558847785,0.44231018610298634,0.75787353515625,0.7958665136247873,0.7666884865611792,1.0,1.0,0.9998046904802322,0.2296142578125,0.254638671875,0.2628173828125,0.2529296875,0.23790322244167328,0.2529296875,256,0.23790322244167328,0.2296142578125,0.254638671875,0.2628173828125,2.87109375,0.5,0.09843749552965164,0.35304689407348633,0.0,0.0,0.0,2.87353515625,0.5,0.10062988102436066,0.35578736662864685,0.0
49,0.7366914842277765,0.02099609375,0.004028320381621597,0.44132646452635527,0.7366914842277765,0.371826171875,0.024021566903684288,0.10895989276468754,0.07051505777053535,3.3081862702965736,0.7462158203125,0.117431640625,0.0,-0.010482810524990782,15.517845094203949,0.9754160642623901,0.0002181571680921479,0.51010101010101,-0.0006161770434118807,0.10567589849233627,-0.0005472429329529405,0.10517319291830063,0.0002115343522746116,-0.6931471824645996,0.6069264784455299,0.49104094225913286,0.7425733022391796,0.32396397087723017,0.33363478165119886,0.6475838273763657,0.30483183544129133,0.47703280579298735,0.7024800572544336,0.4447980020195246,0.7462158203125,0.7969220131635666,0.7678948491811752,1.0,1.0,0.9998291041702032,0.238037109375,0.26953125,0.236083984375,0.25634765625,0.23576107621192932,0.25634765625,256,0.23576107621192932,0.238037109375,0.26953125,0.236083984375,2.833984375,0.5,0.10218749195337296,0.3577343821525574,0.0,0.0,0.0,2.871826171875,0.5,0.09969726204872131,0.3546215891838074,0.0
50,0.7346988562494516,0.02197265625,0.004174804787908215,0.42541461903601885,0.7346988562494516,0.3677978515625,0.02692274551372975,0.09921790100634098,0.07978385244496167,3.3908768966794014,0.75433349609375,0.11822509765625,0.0,-0.01254590395546984,17.19134545326233,0.9709432721138,0.00023626414895261405,0.48989898989898983,-0.0004981181118637323,0.10591817647218704,-0.0006991427508182824,0.10561550408601761,0.00022726625320501626,-0.6931471824645996,0.6134615112096071,0.48558055981993675,0.7370906379073858,0.32215257454663515,0.32856213953346014,0.6441148314625025,0.29681668896228075,0.4714972171932459,0.7042248919606209,0.4420498516410589,0.75433349609375,0.7955498583614826,0.7663265634328127,1.0,1.0,0.9997802749276161,0.239013671875,0.2523193359375,0.2442626953125,0.264404296875,0.23790322244167328,0.264404296875,256,0.23790322244167328,0.239013671875,0.2523193359375,0.2442626953125,2.87890625,0.5,0.09984374046325684,0.35480472445487976,0.0,0.0,0.0,2.8677978515625,0.5,0.10034667700529099,0.3554333746433258,0.0
