task_id,condition,cmd_vx,target_gait,requested_gait,samples,reward_mean,weighted_metric_reward,done_rate,vx_err_mean,lateral_offset_mean,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,pronk_ratio,trot_ratio,bound_ratio,pace_ratio,requested_gait_actual_ratio,score_action_boundary_margin,score_action_magnitude,score_action_smoothness,score_clearance,score_energy,score_gait_stability,score_lateral_drift,score_orientation,score_pitch_rate,score_progress,score_roll_rate,score_slip,score_survival,score_vertical_bounce,score_yaw_rate,score_yaw_tracking
flat_trot_efficiency,flat,0.5,trotting,pacing,32000,0.8793626243472099,0.8793626243472099,0.00959375,0.05423840826004744,1.641601493537426,2.5,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9905189146399498,1.0,0.5789348965883255,0.9917046282291412,0.2142006155103445,0.9153338283896446,0.7135944291353226,0.9088404724001884,0.3083362715058029,0.9004575749635696,1.0,0.823382297217846,0.9015669534206391,0.8074195162057877
