gait,gait_id,grid_mode,frequency_residual,frequency,duration_residual,duration,footswing_height_residual,footswing_height,stance_width_residual,stance_width,body_pitch_residual,body_pitch,task_id,condition,cmd_vx,target_gait,samples,reward_mean,weighted_metric_reward_mean,measured_vx_mean,vx_abs_error_mean,vy_abs_mean,yaw_abs_mean,lateral_offset_abs_mean,lateral_vel_abs_mean,lateral_vel_sq_mean,base_z_vel_abs_mean,base_z_vel_sq_mean,roll_rate_abs_mean,roll_rate_sq_mean,pitch_rate_abs_mean,pitch_rate_sq_mean,yaw_rate_abs_mean,yaw_rate_sq_mean,gravity_x_sq_mean,gravity_y_sq_mean,torque_penalty_mean,slip_penalty_mean,mechanical_power_abs_mean,positive_mechanical_power_mean,contact_force_mean_mean,stance_contact_force_mean_mean,peak_contact_force_mean,swing_foot_clearance_mean_mean,scuffing_ratio_mean,foot_impact_vel_sum_mean,foot_impact_vel_sq_sum_mean,foot_impact_count_mean,forward_distance_mean,target_forward_distance_mean,actual_frequency_mean,actual_duration_mean,actual_footswing_height_mean,actual_stance_width_mean,actual_body_pitch_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,done_rate,edge_reset_rate,fall_rate,foot_impact_rate,foot_impact_vel_mean,foot_impact_vel_rms,lateral_vel_rms,base_z_vel_rms,roll_rate_rms,pitch_rate_rms,yaw_rate_rms,orientation_rms,forward_distance_ratio,progress_deficit,transport_cost_proxy,progress_score,yaw_score,orientation_score,lateral_score,slip_score,energy_score,impact_score,scuffing_score,smoothness_score,survival_score,neutral_score
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,-1.0,0.2900000214576721,-1.0,-0.03999999910593033,flat_trot_efficiency,flat,1.5,trotting,1000,0.6732620596885681,0.6732620596885681,1.2385531663894653,0.2751520872116089,0.056815005838871,0.13411226868629456,1.4346556663513184,0.056815005838871,0.007919525727629662,0.5002543330192566,0.3469907343387604,0.5169065594673157,0.5695258378982544,0.4954461455345154,0.5574188828468323,0.13411226868629456,0.037477001547813416,0.008091403171420097,0.001191349932923913,0.4084283113479614,0.020395224913954735,207.7864990234375,138.2401580810547,35.70222854614258,40.385276794433594,207.895751953125,0.036405522376298904,0.14641666412353516,0.623981237411499,1.9700448513031006,1.0480000972747803,0.024771079421043396,0.029999924823641777,2.6137938499450684,0.5,0.051034994423389435,0.29137998819351196,-0.03861995413899422,0.7866269946098328,0.8117415904998779,0.8433208465576172,0.5686849355697632,0.5494665503501892,0.9042644500732422,0.4326096177101135,0.2095412164926529,0.8127312660217285,0.5619162917137146,0.13793811202049255,0.9801128506660461,0.961650013923645,0.06358448415994644,0.1456727683544159,1.0,0.023000001907348633,0.004000000189989805,0.01900000125169754,1.048,0.5954019095151479,1.3710630389413005,0.08899171718553171,0.5890591942570461,0.7546693566710221,0.7466049041138374,0.19358977645478445,0.0963470451251309,0.12385539710521698,0.026144227012991905,167.765506287599,0.7387211918830872,0.835386335849762,0.830560028553009,0.20330536365509033,0.6650424003601074,0.4418182671070099,0.6250313520431519,0.48090606927871704,0.961650013923645,0.9809999987483025,0.7967678006490071
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,-1.0,0.2900000214576721,0.0,0.0,flat_trot_efficiency,flat,1.5,trotting,1000,0.6804084777832031,0.6804084777832031,1.2371987104415894,0.2762523293495178,0.0616152323782444,0.1372707635164261,1.5229092836380005,0.0616152323782444,0.009135004132986069,0.5008864998817444,0.3455541133880615,0.49185681343078613,0.5334738492965698,0.511002779006958,0.6020485162734985,0.1372707635164261,0.03696104884147644,0.005706743337213993,0.0013891130220144987,0.4101593494415283,0.018888063728809357,209.85244750976562,138.9927978515625,35.75187683105469,40.53287124633789,198.14749145507812,0.03656420484185219,0.1546666920185089,0.6379984021186829,1.9639410972595215,1.0460000038146973,0.024743977934122086,0.029999924823641777,2.6143932342529297,0.5,0.051079947501420975,0.29143986105918884,0.0,0.7787683606147766,0.7937014698982239,0.8855969905853271,0.552038311958313,0.5564810037612915,0.8945587873458862,0.4153999090194702,0.20736095309257507,0.8143743276596069,0.5638366937637329,0.13849978148937225,0.9792481660842896,0.963512659072876,0.11894910037517548,0.20011663436889648,1.0,0.024000000208616257,0.003000000026077032,0.021000001579523087,1.046,0.6099411214970721,1.3702454449185477,0.09557721555363531,0.5878385096164265,0.7303929417077973,0.7759178540757382,0.19225256524030165,0.08423690615893067,0.12371988967061043,0.026279734447598457,169.61903188119527,0.7369307279586792,0.8282563090324402,0.8676931858062744,0.1816616654396057,0.6853941082954407,0.44029131531715393,0.6253816485404968,0.46147221326828003,0.963512659072876,0.9789999984204769,0.8031181186437607
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,-1.0,0.2900000214576721,1.0,0.03999999910593033,flat_trot_efficiency,flat,1.5,trotting,1000,0.6767027378082275,0.6767027378082275,1.2370975017547607,0.27931106090545654,0.05984211713075638,0.13878685235977173,1.4160513877868652,0.05984211713075638,0.008505046367645264,0.49919426441192627,0.34202316403388977,0.5149964094161987,0.5931086540222168,0.5260753631591797,0.5694838762283325,0.13878685235977173,0.054228007793426514,0.0036118340212851763,0.001382269081659615,0.4043006896972656,0.022400207817554474,206.52967834472656,137.61239624023438,35.42689514160156,41.143341064453125,203.2759246826172,0.0361948236823082,0.15583333373069763,0.7050992250442505,2.1898910999298096,1.0350000858306885,0.024741942062973976,0.029999924823641777,2.614393711090088,0.5,0.05107998102903366,0.29143989086151123,0.03856000304222107,0.7781010270118713,0.8128771781921387,0.9199108481407166,0.5337841510772705,0.5625541806221008,0.9031354188919067,0.44905224442481995,0.20518101751804352,0.8155930042266846,0.5665130615234375,0.1385001540184021,0.9792482256889343,0.9599826335906982,0.0645764172077179,0.15023168921470642,1.0,0.024000000208616257,0.004999999888241291,0.01900000125169754,1.035,0.6812553074048913,1.4545916349361867,0.09222280828322928,0.5848274651842967,0.7701354777064986,0.7546415547982582,0.23286907865456616,0.07066896845819098,0.12370971031486988,0.026289913803339005,166.94696905601586,0.7319386005401611,0.8247970342636108,0.904944121837616,0.20471176505088806,0.6389020085334778,0.44548070430755615,0.5892179012298584,0.4587881565093994,0.9599826335906982,0.9809999987483025,0.8011986998716991
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,0.0,0.33000001311302185,-1.0,-0.03999999910593033,flat_trot_efficiency,flat,1.5,trotting,1000,0.6820161938667297,0.6820161938667297,1.2196846008300781,0.2915223240852356,0.060468435287475586,0.13876958191394806,1.416218876838684,0.060468435287475586,0.00999368168413639,0.49741509556770325,0.3474988639354706,0.4280965328216553,0.38191378116607666,0.5195642709732056,0.6337233781814575,0.13876958191394806,0.037438470870256424,0.008152221329510212,0.0012025006581097841,0.40324026346206665,0.023650817573070526,205.27523803710938,137.83702087402344,35.771942138671875,41.7397346496582,203.787109375,0.03648523613810539,0.16425001621246338,0.6438198685646057,1.96058988571167,1.0420000553131104,0.02439369633793831,0.029999924823641777,2.6148643493652344,0.5,0.051115263253450394,0.33000147342681885,-0.0385129377245903,0.7698792219161987,0.7925559282302856,0.8424472808837891,0.5684472322463989,0.5973370671272278,0.8935090899467468,0.44421887397766113,0.21131548285484314,0.821732759475708,0.5648266673088074,0.13894131779670715,0.9783835411071777,0.9620686769485474,0.11996160447597504,0.20284874737262726,1.0,0.02500000037252903,0.006000000052154064,0.01900000125169754,1.042,0.6178693130698176,1.3717011881135661,0.09996840342896544,0.589490342529435,0.6179917322797099,0.7960674457490756,0.19349023456044603,0.09671981176377463,0.12196848168969154,0.02803114242851734,168.3019018993973,0.7118122577667236,0.8248366117477417,0.8293654322624207,0.19867348670959473,0.6231198906898499,0.44642648100852966,0.6247579455375671,0.43988141417503357,0.9620686769485474,0.9809999987483025,0.7838791592915852
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,0.0,0.33000001311302185,0.0,0.0,flat_trot_efficiency,flat,1.5,trotting,1000,0.7038455009460449,0.7038455009460449,1.2576578855514526,0.2628209590911865,0.06248663738369942,0.13189883530139923,1.3102744817733765,0.06248663738369942,0.009321621619164944,0.49797239899635315,0.3466765880584717,0.4871094226837158,0.504622757434845,0.5444575548171997,0.7276289463043213,0.13189883530139923,0.04096994549036026,0.006956095807254314,0.0012316264910623431,0.4207078218460083,0.02149445377290249,212.26544189453125,141.3502197265625,35.58961486816406,40.981048583984375,203.22964477539062,0.0369734913110733,0.15716667473316193,0.6466931104660034,2.0162839889526367,1.0410001277923584,0.02515316940844059,0.029999924823641777,2.614983081817627,0.5,0.0511242039501667,0.33000147342681885,0.0,0.7943364381790161,0.8128432035446167,0.8729952573776245,0.5641604661941528,0.5642805099487305,0.9012894630432129,0.45345640182495117,0.21187162399291992,0.8143875598907471,0.5540231466293335,0.13905295729637146,0.9783835411071777,0.9660167694091797,0.23412293195724487,0.3082137107849121,1.0,0.02500000037252903,0.004999999888241291,0.020000001415610313,1.041,0.6212229733279299,1.3917155515110993,0.09654854540160066,0.5887924830179744,0.7103680436469851,0.8530116917746915,0.20241033938601125,0.0904860337196667,0.12576584704220295,0.024233777076005936,168.7783651922621,0.7585857510566711,0.8403195738792419,0.8489504456520081,0.22386614978313446,0.6505812406539917,0.4310998022556305,0.6161788702011108,0.45573973655700684,0.9660167694091797,0.9799999985843897,0.8018103072047235
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,0.0,0.33000001311302185,1.0,0.03999999910593033,flat_trot_efficiency,flat,1.5,trotting,1000,0.6836432218551636,0.6836432218551636,1.2452428340911865,0.27778446674346924,0.06391336023807526,0.13736051321029663,1.3894453048706055,0.06391336023807526,0.011125973425805569,0.5000314712524414,0.3406299352645874,0.5116832256317139,0.5756116509437561,0.5361347198486328,0.6763615012168884,0.13736051321029663,0.037637706845998764,0.00396277941763401,0.0013951549772173166,0.42306339740753174,0.01825743168592453,213.5535430908203,141.32791137695312,35.78990936279297,40.8137092590332,203.48904418945312,0.036552391946315765,0.14666667580604553,0.6062270402908325,1.9118320941925049,1.0290000438690186,0.024904854595661163,0.029999924823641777,2.6143925189971924,0.5,0.05107993260025978,0.33000147342681885,0.03856008127331734,0.782921314239502,0.797753095626831,0.9170663356781006,0.5408006906509399,0.5539970397949219,0.8941949009895325,0.4291137456893921,0.20855087041854858,0.8160876035690308,0.5571967959403992,0.13849949836730957,0.9792482256889343,0.9635125994682312,0.11894872784614563,0.20011433959007263,1.0,0.024000000208616257,0.007000000216066837,0.017000000923871994,1.029,0.589141934675656,1.363066924073933,0.10547972992857713,0.5836351045512833,0.7586907478965037,0.8224120021114043,0.1940043990377506,0.07319791250337217,0.12452427297830582,0.02547535113990307,171.4955005114948,0.7344327569007874,0.8280521631240845,0.8983830809593201,0.19949525594711304,0.6940934658050537,0.42907360196113586,0.6284568905830383,0.4803052842617035,0.9635125994682312,0.982999999076128,0.8077154038349786
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,1.0,0.3700000047683716,-1.0,-0.03999999910593033,flat_trot_efficiency,flat,1.5,trotting,1000,0.66911780834198,0.66911780834198,1.2660796642303467,0.26900479197502136,0.05924094468355179,0.1332055926322937,1.5627549886703491,0.05924094468355179,0.008979123085737228,0.5142769813537598,0.37441325187683105,0.4991951584815979,0.5251590013504028,0.5225135087966919,0.6313837766647339,0.1332055926322937,0.036487504839897156,0.008601409383118153,0.0012064676266163588,0.43519383668899536,0.022775543853640556,214.84173583984375,143.96636962890625,35.039794921875,40.003517150878906,209.76686096191406,0.03747754171490669,0.15950000286102295,0.6547244787216187,2.068861722946167,1.0250000953674316,0.02532160095870495,0.029999924823641777,2.61543607711792,0.5,0.05115813761949539,0.36845535039901733,-0.0384557843208313,0.789316713809967,0.8092349767684937,0.8357102870941162,0.5435034036636353,0.548366904258728,0.9011527299880981,0.39417871832847595,0.2071342170238495,0.8042510747909546,0.5461777448654175,0.13947723805904388,0.9775188565254211,0.9567538499832153,0.06643596291542053,0.15750160813331604,0.9998000264167786,0.027000000700354576,0.007000000216066837,0.019999999552965164,1.025,0.6387555973704269,1.4207046744850453,0.09475823492307794,0.6118931703139291,0.724678550358987,0.7945966125429518,0.19101702761768952,0.09903472628191846,0.12660800479352474,0.023391619324684143,169.69053520849863,0.7486720085144043,0.837413489818573,0.8218827247619629,0.1751106083393097,0.6341239213943481,0.41878917813301086,0.603746771812439,0.4504536986351013,0.9567538499832153,0.9800000004470348,0.7914805414279301
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,1.0,0.3700000047683716,0.0,0.0,flat_trot_efficiency,flat,1.5,trotting,1000,0.6821630001068115,0.6821630001068115,1.276646375656128,0.26856550574302673,0.0670180469751358,0.13886526226997375,1.33536696434021,0.0670180469751358,0.012506065890192986,0.5085008144378662,0.3636329770088196,0.564927339553833,0.684208869934082,0.5220629572868347,0.59186851978302,0.13886526226997375,0.043186672031879425,0.005123985931277275,0.0014087765011936426,0.4468028247356415,0.022659597918391228,221.2913818359375,148.47006225585938,34.93916320800781,41.001956939697266,234.0384063720703,0.037670157849788666,0.1615000218153,0.6363822221755981,2.037189483642578,1.0310001373291016,0.025532912462949753,0.029999924823641777,2.6155147552490234,0.5,0.05116405338048935,0.368447482585907,0.0,0.7870367765426636,0.7913144826889038,0.888724684715271,0.5398186445236206,0.5183937549591064,0.8884595632553101,0.4365241825580597,0.2049141824245453,0.8036318421363831,0.5397524237632751,0.13955119252204895,0.9775188565254211,0.9604998826980591,0.12120810151100159,0.20826339721679688,1.0,0.026000000536441803,0.006000000052154064,0.020000001415610313,1.031,0.6172475287569714,1.405679628240246,0.11183052307037192,0.6030198811057722,0.8271691906339851,0.7693299160847835,0.2078140323266921,0.0808255060761819,0.12766456231474876,0.02233506180346012,173.33804102346318,0.7493795156478882,0.8246175050735474,0.8775202631950378,0.20484773814678192,0.6355960965156555,0.4091777503490448,0.6101906895637512,0.4459715485572815,0.9604998826980591,0.9799999985843897,0.7981246675054232
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,1.0,0.3700000047683716,1.0,0.03999999910593033,flat_trot_efficiency,flat,1.5,trotting,1000,0.6703526973724365,0.6703526973724365,1.2607407569885254,0.2751140594482422,0.05784815549850464,0.14477375149726868,1.6356440782546997,0.05784815549850464,0.007643135264515877,0.4975530505180359,0.34352317452430725,0.49258941411972046,0.4898192584514618,0.5162773132324219,0.6055678129196167,0.14477375149726868,0.04193185642361641,0.004129743203520775,0.001174676464870572,0.43521976470947266,0.020799947902560234,211.50465393066406,142.9090576171875,35.46637725830078,41.57582092285156,209.7463836669922,0.03665894642472267,0.164000004529953,0.628368616104126,1.9877705574035645,1.0380001068115234,0.025214821100234985,0.029999924823641777,2.6143927574157715,0.5,0.05107993632555008,0.36855971813201904,0.03856004774570465,0.7866374254226685,0.7877758145332336,0.9187287092208862,0.551384449005127,0.5572646856307983,0.8874026536941528,0.37946513295173645,0.20431289076805115,0.8149245977401733,0.5463682413101196,0.13849973678588867,0.9792481660842896,0.9599825739860535,0.06457613408565521,0.150229811668396,1.0,0.024000000208616257,0.00800000037997961,0.01600000075995922,1.038,0.6053646727104407,1.3838354270729094,0.08742502653425892,0.5861085006415683,0.6998708869866368,0.7781823776722374,0.20477269452643437,0.07283144697444467,0.12607410550117493,0.02392551861703396,167.76220865253512,0.738783061504364,0.8109130859375,0.8993451595306396,0.1672096699476242,0.659680962562561,0.41876745223999023,0.61955726146698,0.4404316246509552,0.9599825739860535,0.9839999992400408,0.8027992897232374
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,0.0,0.07999999821186066,-1.0,0.2900000214576721,-1.0,-0.03999999910593033,flat_trot_efficiency,flat,1.5,trotting,1000,0.6759023666381836,0.6759023666381836,1.2328872680664062,0.2803342342376709,0.06442151963710785,0.13667339086532593,1.5582044124603271,0.06442151963710785,0.011677516624331474,0.4992230236530304,0.3495238125324249,0.5330896377563477,0.6199378967285156,0.4931449294090271,0.5252848863601685,0.13667339086532593,0.036709968000650406,0.007545102387666702,0.0012810854241251945,0.4092150926589966,0.019651630893349648,217.43011474609375,147.66775512695312,36.073402404785156,41.617469787597656,199.69174194335938,0.039084434509277344,0.1601666659116745,0.7800716161727905,2.6896300315856934,1.037000060081482,0.024657737463712692,0.029999924823641777,2.6143922805786133,0.5,0.08000031858682632,0.2914397716522217,-0.038560137152671814,0.7826706171035767,0.7898597717285156,0.8490602970123291,0.5639143586158752,0.5516784191131592,0.8907021284103394,0.3734380006790161,0.21267150342464447,0.8122371435165405,0.556378960609436,0.5,0.9792482256889343,0.963512659072876,0.11894798278808594,0.20010921359062195,1.0,0.024000000208616257,0.004999999888241291,0.01900000125169754,1.037,0.752238760114061,1.610485735292318,0.10806255884593644,0.5912053894649684,0.7873613507967708,0.724765400912715,0.19159845511029155,0.09394779301182064,0.12328868731856346,0.026710936799645424,176.35847200133665,0.7302640080451965,0.8296128511428833,0.8381788730621338,0.16666746139526367,0.6750067472457886,0.4411236047744751,0.5228732824325562,0.44895467162132263,0.963512659072876,0.9809999987483025,0.7966853789488475
