task_id,condition,cmd_vx,target_gait,requested_gait,samples,reward_mean,weighted_metric_reward,done_rate,vx_err_mean,lateral_offset_mean,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,pronk_ratio,trot_ratio,bound_ratio,pace_ratio,requested_gait_actual_ratio,score_action_boundary_margin,score_action_magnitude,score_action_smoothness,score_clearance,score_energy,score_gait_stability,score_lateral_drift,score_orientation,score_pitch_rate,score_progress,score_roll_rate,score_slip,score_survival,score_vertical_bounce,score_yaw_rate,score_yaw_tracking
rough_slope_trot_robustness,rough_slope,1.0,trotting,bounding,32000,0.8046640363931656,0.8046640363931656,0.0195625,0.22480209017544986,1.5187460833191873,3.0,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.98060546708107,1.0,0.5101739110946655,0.9830309659838676,0.36495513874292373,0.6581850115656853,0.14771406246721744,0.7927873720526695,0.46547562146186827,0.8273488071560859,0.9997312490344048,0.5898661244809628,0.7177880169153213,0.5561187537014485
