gait,gait_id,grid_mode,frequency_residual,frequency,duration_residual,duration,footswing_height_residual,footswing_height,stance_width_residual,stance_width,body_pitch_residual,body_pitch,task_id,condition,cmd_vx,target_gait,samples,reward_mean,weighted_metric_reward_mean,measured_vx_mean,vx_abs_error_mean,vy_abs_mean,yaw_abs_mean,lateral_offset_abs_mean,lateral_vel_abs_mean,lateral_vel_sq_mean,base_z_vel_abs_mean,base_z_vel_sq_mean,roll_rate_abs_mean,roll_rate_sq_mean,pitch_rate_abs_mean,pitch_rate_sq_mean,yaw_rate_abs_mean,yaw_rate_sq_mean,gravity_x_sq_mean,gravity_y_sq_mean,torque_penalty_mean,slip_penalty_mean,mechanical_power_abs_mean,positive_mechanical_power_mean,contact_force_mean_mean,stance_contact_force_mean_mean,peak_contact_force_mean,swing_foot_clearance_mean_mean,scuffing_ratio_mean,foot_impact_vel_sum_mean,foot_impact_vel_sq_sum_mean,foot_impact_count_mean,forward_distance_mean,target_forward_distance_mean,actual_frequency_mean,actual_duration_mean,actual_footswing_height_mean,actual_stance_width_mean,actual_body_pitch_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,done_rate,edge_reset_rate,fall_rate,foot_impact_rate,foot_impact_vel_mean,foot_impact_vel_rms,lateral_vel_rms,base_z_vel_rms,roll_rate_rms,pitch_rate_rms,yaw_rate_rms,orientation_rms,forward_distance_ratio,progress_deficit,transport_cost_proxy,progress_score,yaw_score,orientation_score,lateral_score,slip_score,energy_score,impact_score,scuffing_score,smoothness_score,survival_score,neutral_score
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,-1.0,0.2900000214576721,-1.0,-0.03999999910593033,push_lateral_pace_recovery,push_lateral,1.2,pacing,1000,0.6963672637939453,0.6963672637939453,1.0177955627441406,0.2064766138792038,0.07021504640579224,0.15545031428337097,1.5735387802124023,0.07021504640579224,0.022631961852312088,0.5040889978408813,0.3467637002468109,0.588238000869751,1.0667603015899658,0.5133981108665466,0.5565279722213745,0.15545031428337097,0.13574878871440887,0.009000351652503014,0.0060430062003433704,0.3891468048095703,0.017952732741832733,180.5689697265625,120.5957260131836,35.52825164794922,40.00231170654297,273.2716064453125,0.035600949078798294,0.140583336353302,0.6000173091888428,1.7454397678375244,1.0420000553131104,0.020355921238660812,0.024000104516744614,2.612154722213745,0.5,0.050912097096443176,0.29121607542037964,-0.03878383710980415,0.8316740989685059,0.8116418123245239,0.819724440574646,0.5419489145278931,0.5318250060081482,0.8961610198020935,0.37433117628097534,0.20130664110183716,0.8339875936508179,0.5785504579544067,0.13640201091766357,0.9818421602249146,0.9656920433044434,0.061107780784368515,0.13216346502304077,1.0,0.021000001579523087,0.004000000189989805,0.017000000923871994,1.042,0.5758323156902291,1.2942511664390397,0.15043922976508517,0.5888664536605994,1.0328408888061926,0.746008024233905,0.3684410247440001,0.12265136710549289,0.10177960619330406,0.018220916390419006,177.41182643763892,0.8432174921035767,0.7853325605392456,0.7401760816574097,0.13183842599391937,0.6983361840248108,0.45918890833854675,0.6578544974327087,0.4951390326023102,0.9656920433044434,0.982999999076128,0.6586102719108263
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,-1.0,0.2900000214576721,0.0,0.0,push_lateral_pace_recovery,push_lateral,1.2,pacing,1000,0.7244938611984253,0.7244938611984253,1.0257011651992798,0.20919066667556763,0.0592956468462944,0.12345726788043976,1.4009121656417847,0.0592956468462944,0.00929238647222519,0.5049154162406921,0.35055452585220337,0.527116060256958,0.5689971446990967,0.515683650970459,0.5550552606582642,0.12345726788043976,0.03437880426645279,0.005050156265497208,0.0014042819384485483,0.3848664462566376,0.017079554498195648,173.59503173828125,113.17575073242188,35.53660583496094,40.34970474243164,193.1817169189453,0.03488713502883911,0.14291666448116302,0.6372787356376648,1.8587276935577393,1.0390000343322754,0.020514018833637238,0.024000104516744614,2.6125926971435547,0.5,0.05094492435455322,0.29125988483428955,0.0,0.8347266912460327,0.8187602758407593,0.8912287950515747,0.5423985719680786,0.5396059155464172,0.9033452272415161,0.4279439449310303,0.1995272934436798,0.8360432982444763,0.5814673900604248,0.13681240379810333,0.9818421602249146,0.9680736064910889,0.11542024463415146,0.18644247949123383,1.0,0.020000001415610313,0.0020000000949949026,0.018000001087784767,1.039,0.6133577348637512,1.3375194093605767,0.09639702522497876,0.5920764527087725,0.7543189939933216,0.7450203088898075,0.18541522123723497,0.0803395183203494,0.10257009416818619,0.01743042841553688,169.24523206966825,0.8394209742546082,0.8586301803588867,0.8788959383964539,0.2045874148607254,0.7106387615203857,0.4631367623806,0.6393907070159912,0.48939597606658936,0.9680736064910889,0.9819999989122152,0.7072651832340621
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,-1.0,0.2900000214576721,1.0,0.03999999910593033,push_lateral_pace_recovery,push_lateral,1.2,pacing,1000,0.7151209115982056,0.7151209115982056,0.9571949243545532,0.2607622742652893,0.06933727860450745,0.16046974062919617,1.3569378852844238,0.06933727860450745,0.023029781877994537,0.49469709396362305,0.334009051322937,0.5377953052520752,1.1300175189971924,0.5142197608947754,0.5761117339134216,0.16046974062919617,0.11213399469852448,0.0036276173777878284,0.009765909984707832,0.3969566226005554,0.03186788409948349,191.76190185546875,130.378173828125,35.586116790771484,40.347679138183594,325.8409423828125,0.04019584506750107,0.1303333342075348,0.577397346496582,1.6286447048187256,1.027999997138977,0.01914389431476593,0.024000104516744614,2.611942768096924,0.5,0.050896160304546356,0.2911948561668396,0.03880506008863449,0.7864382266998291,0.8048999309539795,0.9042556285858154,0.5514968633651733,0.5962156057357788,0.8876552581787109,0.45157092809677124,0.20602495968341827,0.8493903875350952,0.5801961421966553,0.13620302081108093,0.9827067852020264,0.9666656851768494,0.0605720616877079,0.13162431120872498,0.9998000264167786,0.020000001415610313,0.003000000026077032,0.017000000923871994,1.028,0.561670563100377,1.2586836629879499,0.15175566506063137,0.577935161867607,1.0630228214846529,0.759020246049749,0.33486414364414185,0.11573040811513481,0.09571947157382965,0.024281051009893417,200.33735760224164,0.7618635296821594,0.7729774713516235,0.7650067806243896,0.16242587566375732,0.5286875367164612,0.45207226276397705,0.6729588508605957,0.5211764574050903,0.9666656851768494,0.982999999076128,0.6548566185893157
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,0.0,0.33000001311302185,-1.0,-0.03999999910593033,push_lateral_pace_recovery,push_lateral,1.2,pacing,1000,0.7060719728469849,0.7060719728469849,1.016530990600586,0.2216356098651886,0.07860738039016724,0.1620364934206009,1.496541976928711,0.07860738039016724,0.028354864567518234,0.5035804510116577,0.35002386569976807,0.601932942867279,1.0857927799224854,0.5849523544311523,0.6660875082015991,0.1620364934206009,0.12482680380344391,0.009068567305803299,0.005308600142598152,0.3944234251976013,0.02153642475605011,181.16256713867188,120.4620361328125,35.414093017578125,40.80028533935547,253.07850646972656,0.03634921833872795,0.14650000631809235,0.5831973552703857,1.6382343769073486,1.0299999713897705,0.020330628380179405,0.024000104516744614,2.611978054046631,0.5,0.05089888721704483,0.33000147342681885,-0.03880143165588379,0.8174992203712463,0.7984030246734619,0.8138058185577393,0.4889771044254303,0.5477029085159302,0.8847993612289429,0.4035230875015259,0.20186014473438263,0.8336313366889954,0.5743162631988525,0.13623705506324768,0.9827068448066711,0.9695943593978882,0.11422885209321976,0.1817779541015625,1.0,0.020000001415610313,0.003000000026077032,0.017000000923871994,1.03,0.5662110560148665,1.2611576793425734,0.16838902745582396,0.5916281481638345,1.0420138098520986,0.816141843187567,0.3533083692802138,0.11990482662679368,0.10165314190089703,0.018347380682826042,178.21647231004494,0.8216100335121155,0.7690815925598145,0.7501040697097778,0.12699098885059357,0.6500353813171387,0.4543684422969818,0.67191082239151,0.48070570826530457,0.9695943593978882,0.982999999076128,0.6530246190153636
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,0.0,0.33000001311302185,0.0,0.0,push_lateral_pace_recovery,push_lateral,1.2,pacing,1000,0.7236003875732422,0.7236003875732422,1.005732536315918,0.22933429479599,0.06334342062473297,0.16754703223705292,1.6405909061431885,0.06334342062473297,0.012365622445940971,0.5048930644989014,0.35005491971969604,0.5442095994949341,0.9365115165710449,0.5437692999839783,0.6601892113685608,0.16754703223705292,0.1351194977760315,0.008260782808065414,0.006739838980138302,0.4057577848434448,0.0293718408793211,186.9285430908203,123.42051696777344,35.54216003417969,41.05921173095703,350.2652587890625,0.03848696127533913,0.14241665601730347,0.6020121574401855,1.6585614681243896,1.0299999713897705,0.020114637911319733,0.024000104516744614,2.6119637489318848,0.5,0.050897810608148575,0.33000147342681885,0.0,0.8187421560287476,0.8035410046577454,0.8706839084625244,0.5384044051170349,0.5708537697792053,0.8875937461853027,0.362713098526001,0.20317204296588898,0.8392341136932373,0.5717114806175232,0.13622364401817322,0.9827068448066711,0.9728155136108398,0.2276446521282196,0.2867007255554199,0.9998000264167786,0.020000001415610313,0.0020000000949949026,0.018000001087784767,1.03,0.5844777523892597,1.268957709784005,0.11120082034742806,0.5916543921240643,0.9677352512805582,0.8125202836659284,0.36758604132370354,0.12247702555256523,0.10057318955659866,0.019427333027124405,185.8630762563923,0.8102788329124451,0.755239725112915,0.7408090233802795,0.15138888359069824,0.5557499527931213,0.4441843628883362,0.6686039566993713,0.49062103033065796,0.9728155136108398,0.9819999989122152,0.6535392448497124
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,0.0,0.33000001311302185,1.0,0.03999999910593033,push_lateral_pace_recovery,push_lateral,1.2,pacing,1000,0.7138891220092773,0.7138891220092773,0.9840261340141296,0.24346506595611572,0.06233619898557663,0.13694152235984802,1.587883710861206,0.06233619898557663,0.012879513204097748,0.4855167865753174,0.32182031869888306,0.4991149306297302,0.8289668560028076,0.515080988407135,0.6591521501541138,0.13694152235984802,0.07495535165071487,0.005904461722820997,0.005038344766944647,0.3957262933254242,0.019851792603731155,178.64712524414062,117.93821716308594,35.583030700683594,39.733158111572266,330.36517333984375,0.037369273602962494,0.1275833398103714,0.5219840407371521,1.4711302518844604,1.0340001583099365,0.01968052051961422,0.024000104516744614,2.611945152282715,0.5,0.05089642480015755,0.33000147342681885,0.03880472853779793,0.8065685629844666,0.8220758438110352,0.9062793254852295,0.5681192278862,0.5981067419052124,0.9053068161010742,0.3740167021751404,0.20923304557800293,0.8470765948295593,0.5802753567695618,0.13620617985725403,0.9827068448066711,0.9696040153503418,0.1141902282834053,0.1814020872116089,1.0,0.020000001415610313,0.003000000026077032,0.017000000923871994,1.034,0.5048201245542191,1.1927935316078704,0.1134879429899835,0.5672920929282225,0.9104761699258294,0.8118818572637978,0.2737797502568714,0.10460787011389557,0.0984026025980711,0.02159791998565197,181.54713484629406,0.7889116406440735,0.8290044069290161,0.8034372925758362,0.15795043110847473,0.672309935092926,0.45318603515625,0.7006904482841492,0.5283920764923096,0.9696040153503418,0.982999999076128,0.6713552515094097
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,1.0,0.3700000047683716,-1.0,-0.03999999910593033,push_lateral_pace_recovery,push_lateral,1.2,pacing,1000,0.7077263593673706,0.7077263593673706,1.0326027870178223,0.2073453664779663,0.06058733910322189,0.12389426678419113,1.4489291906356812,0.06058733910322189,0.010537869296967983,0.5154023170471191,0.3692209720611572,0.49945956468582153,0.5029784440994263,0.5541799068450928,0.5987809896469116,0.12389426678419113,0.034623969346284866,0.00867795292288065,0.0012715136399492621,0.3984777331352234,0.01887064054608345,174.38143920898438,114.01345825195312,35.83029556274414,40.69776153564453,240.56048583984375,0.03463370352983475,0.1407500058412552,0.5771254301071167,1.602095365524292,1.0540000200271606,0.020652053877711296,0.024000104516744614,2.6136348247528076,0.5,0.05102311819791794,0.36863547563552856,-0.03863579034805298,0.8374398946762085,0.8246027231216431,0.8321283459663391,0.5043321847915649,0.569207489490509,0.9106076955795288,0.41458630561828613,0.19840972125530243,0.8380997776985168,0.5751339197158813,0.13778965175151825,0.9801128506660461,0.9617559909820557,0.06345908343791962,0.1438177525997162,0.9998000264167786,0.023000001907348633,0.0020000000949949026,0.021000001579523087,1.054,0.5475573313530301,1.2328886548815454,0.10265412459793315,0.607635558588499,0.709209732095821,0.7738094013689105,0.1860751712246555,0.09974701280153662,0.10326026938855648,0.016740253195166588,168.8756232322416,0.8420057892799377,0.8577025532722473,0.8195586204528809,0.19019858539104462,0.6856330037117004,0.4506990313529968,0.6838589310646057,0.49472659826278687,0.9617559909820557,0.9789999984204769,0.6935111924241751
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,1.0,0.3700000047683716,0.0,0.0,push_lateral_pace_recovery,push_lateral,1.2,pacing,1000,0.7256988286972046,0.7256988286972046,1.0277376174926758,0.19633349776268005,0.05534350872039795,0.1236308366060257,1.517937183380127,0.05534350872039795,0.00849832221865654,0.4998520612716675,0.3437798023223877,0.3771093487739563,0.32626670598983765,0.48630696535110474,0.5337494015693665,0.1236308366060257,0.035435546189546585,0.004964780993759632,0.0010461659403517842,0.37421339750289917,0.01396558340638876,171.94119262695312,112.14955139160156,35.20429992675781,39.613243103027344,206.6998291015625,0.034788377583026886,0.1458333432674408,0.5789413452148438,1.6723864078521729,1.034000039100647,0.02055475488305092,0.024000104516744614,2.611992359161377,0.5,0.0508999340236187,0.3687995672225952,0.0,0.8430750370025635,0.8266631960868835,0.8991730809211731,0.5701688528060913,0.6368997097015381,0.910183310508728,0.42148977518081665,0.2020329385995865,0.8575308918952942,0.5883871912956238,0.13624989986419678,0.9827067852020264,0.96959388256073,0.11424396187067032,0.18188422918319702,1.0,0.020000001415610313,0.004999999888241291,0.015000000596046448,1.034,0.5599045301544366,1.2717684243155802,0.09218634507700443,0.5863273849330148,0.5711976067788079,0.7305815502525139,0.18824331645385603,0.07753029687877776,0.10277377441525459,0.017226748168468475,167.30067061905368,0.857111394405365,0.8582620024681091,0.8867262601852417,0.1849067509174347,0.756304144859314,0.47311025857925415,0.6674113273620605,0.4823107123374939,0.96959388256073,0.9849999994039536,0.7074775520043496
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,-1.0,0.04999999701976776,1.0,0.3700000047683716,1.0,0.03999999910593033,push_lateral_pace_recovery,push_lateral,1.2,pacing,1000,0.7313073873519897,0.7313073873519897,0.9974119663238525,0.22378456592559814,0.05246863514184952,0.12482980638742447,1.2606174945831299,0.05246863514184952,0.006810526829212904,0.4976251721382141,0.33617132902145386,0.3650214672088623,0.31649893522262573,0.4630173444747925,0.4726238548755646,0.12482980638742447,0.03163140267133713,0.003468726295977831,0.0011997127439826727,0.3746780753135681,0.019717596471309662,174.32232666015625,113.17486572265625,36.335540771484375,40.433937072753906,209.8002471923828,0.03451806306838989,0.13725000619888306,0.6319307088851929,1.7941936254501343,1.0410000085830688,0.019948232918977737,0.024000104516744614,2.611992359161377,0.5,0.050899937748909,0.3687995970249176,0.038800038397312164,0.8241952657699585,0.8261778950691223,0.9273677468299866,0.5919163227081299,0.6564837694168091,0.9133520722389221,0.4896482825279236,0.20384936034679413,0.8624759912490845,0.5887669324874878,0.13624989986419678,0.9827068448066711,0.9666522145271301,0.060607194900512695,0.13198590278625488,1.0,0.020000001415610313,0.0020000000949949026,0.018000001087784767,1.041,0.6070419443443804,1.3128324028155478,0.08252591610647472,0.5798028363344335,0.5625823808320215,0.6874764395057947,0.1778521933273164,0.06832597631911676,0.09974116459488869,0.02025935798883438,174.77464933838084,0.8184703588485718,0.8557090759277344,0.9108575582504272,0.24738039076328278,0.6741167902946472,0.4726707935333252,0.6499354839324951,0.5034604668617249,0.9666522145271301,0.9819999989122152,0.7196553371464595
pronking,0,action_space,-1.0,2.5999999046325684,0.0,0.5,0.0,0.07999999821186066,-1.0,0.2900000214576721,-1.0,-0.03999999910593033,push_lateral_pace_recovery,push_lateral,1.2,pacing,1000,0.7025880813598633,0.7025880813598633,0.9717274904251099,0.24496087431907654,0.08079208433628082,0.1676512360572815,1.5076253414154053,0.08079208433628082,0.03086264245212078,0.48736894130706787,0.33738213777542114,0.6480821371078491,1.3286014795303345,0.5462023019790649,0.6770342588424683,0.1676512360572815,0.10437807440757751,0.008074412122368813,0.009930884465575218,0.42728108167648315,0.018484659492969513,230.82443237304688,161.4922332763672,34.90856170654297,40.25859069824219,316.0389099121094,0.04745621234178543,0.15141667425632477,0.659404993057251,2.0857765674591064,0.9950000643730164,0.019434554502367973,0.024000104516744614,2.6118619441986084,0.5,0.08000031858682632,0.2911868691444397,-0.03881305456161499,0.788258969783783,0.784685492515564,0.8080855011940002,0.5372587442398071,0.5399564504623413,0.8732068538665771,0.4143626391887665,0.2228119671344757,0.8524938821792603,0.5602391958236694,0.5,0.9827067852020264,0.969670295715332,0.11407902836799622,0.18005043268203735,0.9996000528335571,0.020000001415610313,0.005000000353902578,0.015000000596046448,0.995,0.6627184997251885,1.4478458673024641,0.17567766634413373,0.5808460534215767,1.1526497644689537,0.8228209154138392,0.3230759576439843,0.1341838164159301,0.09717277251183987,0.0228277500718832,237.5402925691298,0.7866095304489136,0.7549759745597839,0.6976024508476257,0.11944752186536789,0.6909462809562683,0.42546942830085754,0.5921090841293335,0.4690324366092682,0.969670295715332,0.9849999994039536,0.6347727148960799
