task_id,condition,cmd_vx,target_gait,requested_gait,samples,reward_mean,weighted_metric_reward,done_rate,vx_err_mean,lateral_offset_mean,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,pronk_ratio,trot_ratio,bound_ratio,pace_ratio,requested_gait_actual_ratio,score_action_boundary_margin,score_action_magnitude,score_action_smoothness,score_clearance,score_energy,score_gait_stability,score_lateral_drift,score_orientation,score_pitch_rate,score_progress,score_roll_rate,score_slip,score_survival,score_vertical_bounce,score_yaw_rate,score_yaw_tracking
stepping_stones_easy_bound_highspeed,stepping_stones_easy,2.0,bounding,trotting,32000,0.7582095109820366,0.7582095109820366,0.022625,0.8190280984938144,1.5807137384414673,3.0,0.5,0.07999999821186066,0.33000001311302185,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.35972872960567476,1.0,0.2724188223481178,0.6778337806463242,0.331967846557498,0.38487430834770203,0.3539324474185705,0.6424462122321128,0.9996374987959862,0.5437143959105015,0.49000487783551216,0.35083136409521104
