iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,clearance_reward,action_boundary_penalty,policy_loss,value_loss,entropy,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,ramp_up_trot_robustness_trot_ratio,ramp_up_trot_robustness_count,ramp_up_trot_robustness_pronk_ratio,ramp_up_trot_robustness_bound_ratio,ramp_up_trot_robustness_pace_ratio,rough_slope_trot_robustness_trot_ratio,rough_slope_trot_robustness_count,rough_slope_trot_robustness_pronk_ratio,rough_slope_trot_robustness_bound_ratio,rough_slope_trot_robustness_pace_ratio,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,stepping_stones_easy_bound_highspeed_bound_ratio,stepping_stones_easy_bound_highspeed_count,stepping_stones_easy_bound_highspeed_pronk_ratio,stepping_stones_easy_bound_highspeed_trot_ratio,stepping_stones_easy_bound_highspeed_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,flat_trot_efficiency_action_clip_rate,flat_trot_efficiency_frequency_mean,flat_trot_efficiency_duration_mean,flat_trot_efficiency_footswing_height_mean,flat_trot_efficiency_stance_width_mean,flat_trot_efficiency_body_pitch_mean,ramp_up_trot_robustness_action_clip_rate,ramp_up_trot_robustness_frequency_mean,ramp_up_trot_robustness_duration_mean,ramp_up_trot_robustness_footswing_height_mean,ramp_up_trot_robustness_stance_width_mean,ramp_up_trot_robustness_body_pitch_mean,rough_slope_trot_robustness_action_clip_rate,rough_slope_trot_robustness_frequency_mean,rough_slope_trot_robustness_duration_mean,rough_slope_trot_robustness_footswing_height_mean,rough_slope_trot_robustness_stance_width_mean,rough_slope_trot_robustness_body_pitch_mean,push_lateral_pace_recovery_action_clip_rate,push_lateral_pace_recovery_frequency_mean,push_lateral_pace_recovery_duration_mean,push_lateral_pace_recovery_footswing_height_mean,push_lateral_pace_recovery_stance_width_mean,push_lateral_pace_recovery_body_pitch_mean,stepping_stones_easy_bound_highspeed_action_clip_rate,stepping_stones_easy_bound_highspeed_frequency_mean,stepping_stones_easy_bound_highspeed_duration_mean,stepping_stones_easy_bound_highspeed_footswing_height_mean,stepping_stones_easy_bound_highspeed_stance_width_mean,stepping_stones_easy_bound_highspeed_body_pitch_mean
10,0.6581980865448713,0.0172119140625,0.0032958985175355338,0.4876961838454008,0.6581980865448713,0.37420654296875,0.033565652556717396,0.14074559975415468,0.05122289340943098,0.7064415942877531,0.00011748631656161024,-0.022606263170018792,40.92560386657715,4.995294243097305,-0.6797300577163696,0.5577193964272738,0.4170166961848736,0.6649298761039972,0.28341508749872446,0.2857903940603137,0.5704936385154724,0.6258808467537165,0.4532369375228882,0.6795749440789223,0.4240197567269206,0.7064415942877531,0.138222269481048,0.6856278479099274,0.9995650518685579,0.9998535178601742,0.250732421875,0.2305908203125,0.2333984375,0.2852783203125,0.25961539149284363,52,0.24278846383094788,0.22295673191547394,0.27463942766189575,0.23774510622024536,51,0.2653186321258545,0.22794118523597717,0.26899510622024536,0.21446079015731812,51,0.25857844948768616,0.2444853037595749,0.2824755012989044,0.3008578419685364,51,0.24754902720451355,0.2248774617910385,0.22671569883823395,0.2450980544090271,51,0.2395833432674408,0.21568627655506134,0.29963237047195435,2.9624764919281006,0.5019130706787109,0.09260936081409454,0.35079944133758545,0.00683326693251729,0.12656250596046448,0.11502403765916824,2.9741969108581543,0.4991012215614319,0.09401220828294754,0.35038673877716064,0.006378168240189552,0.12352941930294037,2.9804821014404297,0.49629727005958557,0.09395691007375717,0.3492855727672577,0.008346972055733204,0.11678922176361084,2.960503101348877,0.49803590774536133,0.09525151550769806,0.3513132333755493,0.005600264295935631,0.13223040103912354,2.9832069873809814,0.5003292560577393,0.09459071606397629,0.35236144065856934,0.006932603195309639,0.1454657018184662,3.0029566287994385,0.5010598301887512,0.0948447659611702,0.35314393043518066,0.007518074940890074
11,0.6608667206019163,0.0181884765625,0.003540039120707661,0.48122389148920774,0.6608667206019163,0.37335205078125,0.031945955008268356,0.13089717156253755,0.050331721315160394,0.7050331495702267,0.0002346015869516549,-0.02458065186510794,45.14998149871826,4.999396711587906,-0.6790450215339661,0.5646360497921705,0.4236233392730355,0.6658842768520117,0.2919260039925575,0.28374412562698126,0.5806555543094873,0.6307216696441174,0.45672711730003357,0.6817598026245832,0.43041589204221964,0.7050331495702267,0.13543001213110983,0.681765653192997,0.9991656895726919,0.9999023452401161,0.24560546875,0.24267578125,0.232177734375,0.279541015625,0.24699519574642181,52,0.254807710647583,0.22235578298568726,0.2758413553237915,0.24387255311012268,51,0.24387255311012268,0.2352941334247589,0.2769607901573181,0.24203431606292725,51,0.24571079015731812,0.22671569883823395,0.2855392396450043,0.2928921580314636,51,0.24142158031463623,0.2297794222831726,0.23590686917304993,0.24080882966518402,51,0.24203431606292725,0.2506127655506134,0.2665441334247589,2.997690200805664,0.49422162771224976,0.09231159090995789,0.3483928442001343,0.006708042696118355,0.12761230766773224,0.11262018978595734,2.974705219268799,0.499144583940506,0.09462139755487442,0.34991633892059326,0.006803091615438461,0.13284315168857574,2.981041431427002,0.49682244658470154,0.09473256766796112,0.3503924012184143,0.007830344140529633,0.1196078509092331,2.970324993133545,0.4989822506904602,0.09474404901266098,0.3518085479736328,0.00593159394338727,0.13357843458652496,2.9978840351104736,0.500316858291626,0.09521766752004623,0.352744460105896,0.00854521244764328,0.13970589637756348,3.0048656463623047,0.501862645149231,0.09353958070278168,0.35154014825820923,0.008136988617479801
12,0.6604325659573078,0.01611328125,0.0031738281995785655,0.48884040489792824,0.6604325659573078,0.37542724609375,0.031255920126568526,0.13030978059396148,0.05152313981670886,0.7059560678899288,0.00012470947707754476,-0.024049051571637392,42.00845551490784,4.995375216007233,-0.6787252426147461,0.5577384438365698,0.4215228296816349,0.669486528262496,0.28157557360827923,0.2910221070051193,0.5763992201536894,0.632164491340518,0.4603256117552519,0.6844379678368568,0.4279486145824194,0.7059560678899288,0.13453723234124482,0.6851402036845684,0.9995437618345022,0.9999511726200581,0.2591552734375,0.234130859375,0.2333984375,0.2733154296875,0.23317308723926544,52,0.26742789149284363,0.22596155107021332,0.2734375,0.24938726425170898,51,0.24816177785396576,0.21997550129890442,0.2824755012989044,0.2297794222831726,51,0.2769607901573181,0.23835785686969757,0.2549019753932953,0.2824755012989044,51,0.2555147111415863,0.23039215803146362,0.23161765933036804,0.2512255012989044,51,0.24754902720451355,0.22794118523597717,0.27328431606292725,2.9920148849487305,0.4995276927947998,0.0961388647556305,0.3511558175086975,0.006862926296889782,0.12907715141773224,0.11249999701976776,2.9676713943481445,0.4977503716945648,0.09503630548715591,0.34874749183654785,0.006683775223791599,0.13406863808631897,2.9841856956481934,0.4957614839076996,0.09443160891532898,0.34965023398399353,0.007041050121188164,0.11605393141508102,2.9854063987731934,0.4981119632720947,0.0940956249833107,0.3497827649116516,0.006328334100544453,0.13676472008228302,2.9991981983184814,0.5012065172195435,0.09458738565444946,0.351592481136322,0.008113027550280094,0.1463235318660736,3.0155880451202393,0.5005814433097839,0.09470003843307495,0.3522902727127075,0.008980680257081985
13,0.6593133397400379,0.017822265625,0.0034667969648580765,0.47173644974827766,0.6593133397400379,0.3760986328125,0.033047483302652836,0.1356654348783195,0.05414020945318043,0.705004159361124,0.00012381738534816833,-0.022804422420449555,45.440311908721924,4.995840489864349,-0.679133415222168,0.5646260660141706,0.4141650088131428,0.6569726374000311,0.28230761643499136,0.2856280663982034,0.570234639570117,0.6240027043968439,0.45102126989513636,0.685355644673109,0.42958130594342947,0.705004159361124,0.13000596966594458,0.6742146573960781,0.9995385594666004,0.9999023452401161,0.2537841796875,0.22802734375,0.237060546875,0.2811279296875,0.23737981915473938,52,0.2602163553237915,0.23497596383094788,0.26742789149284363,0.2236519753932953,51,0.2444853037595749,0.2352941334247589,0.2965686321258545,0.24080882966518402,51,0.2610294222831726,0.23590686917304993,0.262254923582077,0.2965686321258545,51,0.25306373834609985,0.21200981736183167,0.23835785686969757,0.24080882966518402,51,0.25,0.22610294818878174,0.28308823704719543,2.978982925415039,0.49735027551651,0.09553994983434677,0.3505833148956299,0.00889229029417038,0.13393555581569672,0.11995192617177963,2.978940010070801,0.4954366385936737,0.09416603296995163,0.3481420874595642,0.00637905253097415,0.12438726425170898,2.974182605743408,0.495267778635025,0.0954577848315239,0.3516383171081543,0.007783697918057442,0.1303921639919281,2.9902195930480957,0.4990558922290802,0.09413493424654007,0.3496561348438263,0.006455837283283472,0.14240196347236633,2.9898359775543213,0.49727731943130493,0.09476874023675919,0.35135984420776367,0.008437984623014927,0.15281863510608673,3.018533945083618,0.4994876980781555,0.09373150765895844,0.3516833186149597,0.008741074241697788
14,0.6631269045174122,0.015869140625,0.0031005859782453626,0.4686011467128992,0.6631269045174122,0.37255859375,0.0319926900556311,0.1302344088908285,0.05040798895061016,0.7039975188672543,0.00022342772231453978,-0.02445897681172937,44.672354221343994,4.995595425367355,-0.6792370676994324,0.5731126312166452,0.41918765753507614,0.6658840794116259,0.28798888716846704,0.29137698467820883,0.5768654197454453,0.6374979615211487,0.4610008057206869,0.6875546630471945,0.4289808813482523,0.7039975188672543,0.12766891554929316,0.6689170394092798,0.99918232858181,0.9999267589300871,0.2431640625,0.2406005859375,0.2406005859375,0.275634765625,0.25901442766189575,52,0.24819712340831757,0.2265625149011612,0.2662259638309479,0.24264706671237946,51,0.25367647409439087,0.2236519753932953,0.28002452850341797,0.24754902720451355,51,0.23223039507865906,0.24571079015731812,0.27450981736183167,0.2659313678741455,51,0.26286765933036804,0.22303922474384308,0.24816177785396576,0.2591911852359772,51,0.2187500149011612,0.23039215803146362,0.2916666865348816,3.007312297821045,0.49957597255706787,0.09398625046014786,0.34860894083976746,0.003735356032848358,0.13259278237819672,0.11778846383094788,2.9856526851654053,0.49562615156173706,0.09390518069267273,0.34941360354423523,0.0056736404076218605,0.12156863510608673,2.9819533824920654,0.4956038296222687,0.09424211084842682,0.34995827078819275,0.007442787755280733,0.1307598054409027,2.9836153984069824,0.4969000220298767,0.0951799526810646,0.3512566387653351,0.006493964698165655,0.13946078717708588,3.0169458389282227,0.4974254071712494,0.09381216764450073,0.35042983293533325,0.006923974957317114,0.15367648005485535,3.023517608642578,0.5005104541778564,0.09471077471971512,0.3528629541397095,0.007957132533192635
15,0.6626316793262959,0.01806640625,0.0035644531726575224,0.47277715522795916,0.6626316793262959,0.37591552734375,0.030755920452065766,0.1352943645324558,0.047154350322671235,0.7043177299201488,0.00035191698538028504,-0.022418843815103173,44.8466362953186,4.994286507368088,-0.6788908839225769,0.5683743450790644,0.42036275286227465,0.6723084412515163,0.286171923391521,0.2903152508661151,0.5775130037218332,0.6337249148637056,0.45367862191051245,0.6823453456163406,0.4303011428564787,0.7043177299201488,0.1301795442122966,0.6740235891193151,0.9987467713654041,0.9999511726200581,0.2408447265625,0.236572265625,0.2337646484375,0.288818359375,0.2421875149011612,52,0.24579328298568726,0.2445913553237915,0.26742789149284363,0.22610294818878174,51,0.2395833432674408,0.24080882966518402,0.293504923582077,0.24142158031463623,51,0.24571079015731812,0.2236519753932953,0.28921568393707275,0.29534316062927246,51,0.2389705926179886,0.24203431606292725,0.2236519753932953,0.23590686917304993,51,0.2340686321258545,0.23100490868091583,0.29901960492134094,3.018855094909668,0.49422043561935425,0.09493735432624817,0.35102903842926025,0.008682211861014366,0.13337402045726776,0.12367788702249527,2.9781322479248047,0.49580755829811096,0.09449737519025803,0.34962698817253113,0.005958354100584984,0.12205883115530014,2.9777276515960693,0.4943879246711731,0.09534095972776413,0.35115665197372437,0.00664605014026165,0.1256127506494522,2.962367534637451,0.49747931957244873,0.09469734132289886,0.35079237818717957,0.005751083139330149,0.1453431397676468,3.0102038383483887,0.5004004240036011,0.09366150945425034,0.3514014780521393,0.007440900430083275,0.15036766231060028,3.022172689437866,0.5003381967544556,0.09410054236650467,0.3525218963623047,0.008693885058164597
16,0.6606268379837275,0.016845703125,0.0032714844219299266,0.46696529909968376,0.6606268379837275,0.375,0.03134522627806291,0.13339456473477185,0.04701844579540193,0.6972824484109879,0.00021393424842131026,-0.025410275149624795,43.66959095001221,4.992508679628372,-0.677880585193634,0.5690702721476555,0.4245448214933276,0.6651747301220894,0.2798084542155266,0.2880232585594058,0.5806318242102861,0.6404697168618441,0.46100164484232664,0.6791572701185942,0.43027277663350105,0.6972824484109879,0.1271952975075692,0.6742377690970898,0.9992218483239412,0.9999023452401161,0.2501220703125,0.2479248046875,0.228515625,0.2734375,0.24879808723926544,52,0.2602163553237915,0.21814905107021332,0.2728365361690521,0.2444853037595749,51,0.24571079015731812,0.2340686321258545,0.2757353186607361,0.25796568393707275,51,0.24325981736183167,0.240196093916893,0.25857844948768616,0.2720588445663452,51,0.25796568393707275,0.24632354080677032,0.2236519753932953,0.22671569883823395,51,0.24325981736183167,0.24203431606292725,0.2879902124404907,2.984046459197998,0.4965519309043884,0.09453773498535156,0.3489956259727478,0.006952883675694466,0.1328125,0.1274038404226303,2.98371958732605,0.494940847158432,0.09403195977210999,0.3484192490577698,0.006062760949134827,0.12438726425170898,2.9783217906951904,0.4970536530017853,0.09431372582912445,0.35020941495895386,0.0068718865513801575,0.11862745881080627,2.9891281127929688,0.4977467954158783,0.09453487396240234,0.3500629961490631,0.006108770612627268,0.1359068751335144,3.008652448654175,0.5004336833953857,0.0934259220957756,0.351071834564209,0.007290984969586134,0.15784314274787903,3.0256576538085938,0.49896639585494995,0.09373734146356583,0.3514912724494934,0.008605685085058212
17,0.6561059225350618,0.017578125,0.003442382912908215,0.4913449166342616,0.6561059225350618,0.37872314453125,0.03545509255491197,0.14041144610382617,0.04768712632358074,0.7098437547683716,0.00021651892864715805,-0.02385406571556814,45.044270515441895,4.988279432058334,-0.6771804690361023,0.5560774132609367,0.41792017221450806,0.6540050487965345,0.28402604069560766,0.28174599073827267,0.5736458245664835,0.6300977673381567,0.4530025590211153,0.679172633215785,0.42742762714624405,0.7098437547683716,0.12486213934607804,0.6776971016079187,0.999231344088912,0.9999267589300871,0.25244140625,0.2254638671875,0.236083984375,0.2860107421875,0.2343750149011612,52,0.23798078298568726,0.23497596383094788,0.29266828298568726,0.23345589637756348,51,0.2610294222831726,0.22794118523597717,0.27757352590560913,0.21813726425170898,51,0.2604166865348816,0.2340686321258545,0.2873774468898773,0.28982844948768616,51,0.2542892098426819,0.20955882966518402,0.24632354080677032,0.23713235557079315,51,0.24877451360225677,0.23161765933036804,0.2824755012989044,2.9794089794158936,0.4996870458126068,0.09499327838420868,0.3526104688644409,0.009230957366526127,0.14016114175319672,0.12812499701976776,2.969931125640869,0.49494120478630066,0.09537206590175629,0.35103437304496765,0.006839281413704157,0.13676472008228302,2.9775421619415283,0.4941015839576721,0.09447795897722244,0.3509201407432556,0.006958798039704561,0.1303921639919281,2.972728729248047,0.49509814381599426,0.09549818187952042,0.3519783020019531,0.00722259096801281,0.13933824002742767,3.0012598037719727,0.4966164827346802,0.0949002280831337,0.3525271415710449,0.007309780456125736,0.166421577334404,3.0226120948791504,0.4970790147781372,0.09391841292381287,0.35206732153892517,0.007765446323901415
18,0.6567102447152138,0.0179443359375,0.0034912109786091605,0.49164321552962065,0.6567102447152138,0.3751220703125,0.03033968264935538,0.13710681279189885,0.050307484227232635,0.7098693139851093,0.0003364439491519988,-0.025426037493161857,44.37904906272888,4.988333016633987,-0.6771611571311951,0.5494497828185558,0.41748917289078236,0.6712669730186462,0.2833742401562631,0.28830240573734045,0.5736718736588955,0.6299890875816345,0.4565837914124131,0.6810465585440397,0.4289143430069089,0.7098693139851093,0.12906859000213444,0.6694946885108948,0.9987873788923025,0.9999023452401161,0.2523193359375,0.2335205078125,0.23876953125,0.275390625,0.24158655107021332,52,0.25180289149284363,0.2289663553237915,0.27764424681663513,0.2450980544090271,51,0.24938726425170898,0.23345589637756348,0.2720588445663452,0.24080882966518402,51,0.23345589637756348,0.2444853037595749,0.28125,0.27757352590560913,51,0.26838237047195435,0.21078431606292725,0.24325981736183167,0.24387255311012268,51,0.25857844948768616,0.2291666716337204,0.26838237047195435,3.0124363899230957,0.4865063726902008,0.09698700159788132,0.3529319167137146,0.009389122948050499,0.13679198920726776,0.12776441872119904,2.9899110794067383,0.49369946122169495,0.09494451433420181,0.35102155804634094,0.00633116764947772,0.1352941244840622,2.990300416946411,0.4916090965270996,0.09524719417095184,0.3504854440689087,0.00701368972659111,0.12769608199596405,2.977268695831299,0.4947538375854492,0.09569258242845535,0.35240623354911804,0.007724234368652105,0.14705882966518402,3.00730299949646,0.49390658736228943,0.09454651921987534,0.35158446431159973,0.007387208286672831,0.1463235318660736,3.033461809158325,0.4954606890678406,0.09417099505662918,0.35193687677383423,0.00781334564089775
19,0.6580775324255228,0.017333984375,0.0033935547508008312,0.49106905423104763,0.6580775324255228,0.37689208984375,0.033667486102785915,0.13209137110970914,0.04923864500597119,0.7108185775578022,0.0004012585356452103,-0.025050170603208244,40.66961431503296,4.985869914293289,-0.6768807768821716,0.5539345927536488,0.41635008715093136,0.6682396531105042,0.27668574545532465,0.29282221384346485,0.5730800610035658,0.6306811589747667,0.4535291139036417,0.6829277742654085,0.4272290728986263,0.7108185775578022,0.12809078814461827,0.6709100790321827,0.998574648052454,0.9999267589300871,0.2562255859375,0.2230224609375,0.252197265625,0.2685546875,0.2241586595773697,52,0.26141828298568726,0.25961539149284363,0.254807710647583,0.2297794222831726,51,0.25,0.24264706671237946,0.27757352590560913,0.23039215803146362,51,0.2665441334247589,0.24693627655506134,0.2561274468898773,0.2861519753932953,51,0.2561274468898773,0.20710785686969757,0.2506127655506134,0.2610294222831726,51,0.24693627655506134,0.2236519753932953,0.26838237047195435,3.0040111541748047,0.48864808678627014,0.09274931252002716,0.3531997799873352,0.005635982844978571,0.13889160752296448,0.12704326212406158,3.0009679794311523,0.4924466907978058,0.09449603408575058,0.35118186473846436,0.006326944101601839,0.13198530673980713,2.9745216369628906,0.49164193868637085,0.09553726017475128,0.35038673877716064,0.006999364122748375,0.13700981438159943,2.997979164123535,0.49356234073638916,0.094448521733284,0.3510846197605133,0.006840749178081751,0.14803922176361084,2.9993114471435547,0.4953749179840088,0.09539134800434113,0.35274651646614075,0.007141582202166319,0.1506127566099167,3.0294301509857178,0.4928874671459198,0.09430165588855743,0.3526269495487213,0.007170004304498434
20,0.6555858589708805,0.0169677734375,0.003247070369980065,0.5048148650676012,0.6555858589708805,0.3834228515625,0.03527625242713839,0.1435403353534639,0.05089969397522509,0.7149172052741051,0.00027048468989043783,-0.025213381013600156,39.863332986831665,4.985156416893005,-0.6772403120994568,0.5494704432785511,0.4178732167929411,0.6578426696360111,0.27583234943449497,0.28767229430377483,0.5736264176666737,0.6304059028625488,0.4503310127183795,0.6802764311432838,0.42232289630919695,0.7149172052741051,0.12503682426176965,0.6707526296377182,0.9990344885736704,0.9998535178601742,0.25830078125,0.2156982421875,0.2559814453125,0.27001953125,0.21694712340831757,52,0.26923078298568726,0.23497596383094788,0.2788461744785309,0.21568627655506134,51,0.24632354080677032,0.2549019753932953,0.28308823704719543,0.2132353037595749,51,0.27328431606292725,0.2647058963775635,0.24877451360225677,0.26286765933036804,51,0.2591911852359772,0.20955882966518402,0.26838237047195435,0.25735294818878174,51,0.24325981736183167,0.22303922474384308,0.2763480544090271,2.96468186378479,0.490320086479187,0.09345109015703201,0.3548303544521332,0.007351011503487825,0.14277343451976776,0.1278846114873886,2.9744350910186768,0.4922761619091034,0.09563501179218292,0.35198792815208435,0.006007064133882523,0.13443627953529358,2.9786839485168457,0.4911486506462097,0.09560777246952057,0.3526606559753418,0.006549914833158255,0.1408088356256485,2.9963841438293457,0.49267932772636414,0.0947103351354599,0.35148540139198303,0.006452649831771851,0.14840687811374664,3.0116333961486816,0.49368801712989807,0.09471689909696579,0.35329943895339966,0.007292290683835745,0.16262255609035492,3.0322656631469727,0.4905262291431427,0.09484659880399704,0.3527078330516815,0.007365196477621794
21,0.6580173783004284,0.0169677734375,0.003247070388169959,0.49194205831736326,0.6580173783004284,0.38592529296875,0.03409426147118211,0.14181902562268078,0.049276191275566816,0.7127205245196819,0.00021533979986543272,-0.023899284991784953,42.864205837249756,4.985415577888489,-0.6763766407966614,0.5564621444791555,0.41518192924559116,0.6626074239611626,0.2787205623462796,0.2889851350337267,0.5711993183940649,0.6346109081059694,0.4460235796868801,0.6831780597567558,0.4256728123873472,0.7127205245196819,0.12669351510703564,0.6722163408994675,0.9992156326770782,0.9998535178601742,0.276611328125,0.21240234375,0.2451171875,0.265869140625,0.21574519574642181,52,0.2836538553237915,0.24399039149284363,0.25661057233810425,0.2187500149011612,51,0.27450981736183167,0.25367647409439087,0.25306373834609985,0.19546569883823395,51,0.2867647111415863,0.23590686917304993,0.2818627655506134,0.2653186321258545,51,0.27757352590560913,0.21078431606292725,0.24632354080677032,0.24571079015731812,51,0.2604166865348816,0.22120098769664764,0.27267158031463623,3.0134105682373047,0.4929799437522888,0.0940529853105545,0.35140860080718994,0.005978121422231197,0.14145508408546448,0.1294471174478531,2.996386766433716,0.4911183714866638,0.0952160507440567,0.35076338052749634,0.006004705093801022,0.1361519694328308,2.9915225505828857,0.4907582700252533,0.09515760093927383,0.35185298323631287,0.006178208626806736,0.13676472008228302,2.9735891819000244,0.4921269416809082,0.09619361907243729,0.3531848192214966,0.005556934978812933,0.14754903316497803,3.012092351913452,0.4920753240585327,0.09431774169206619,0.35253533720970154,0.006246969103813171,0.15759804844856262,3.034667491912842,0.48965442180633545,0.09444334357976913,0.3526361286640167,0.007625708822160959
22,0.6510820798575878,0.0167236328125,0.003173828201397555,0.5084376148879528,0.6510820798575878,0.38006591796875,0.034753826388623565,0.14684259332716465,0.0538336259778589,0.7118201106786728,0.00017196727467982953,-0.022669305762974545,40.538047075271606,4.981461882591248,-0.6756995916366577,0.5363872675225139,0.4115983247756958,0.6585959531366825,0.27988411765545607,0.2850971184670925,0.5664086826145649,0.6271598394960165,0.4525144621729851,0.6764768920838833,0.4216639334335923,0.7118201106786728,0.1259125890210271,0.6721161175519228,0.9993750937283039,0.9998291041702032,0.260986328125,0.2183837890625,0.24365234375,0.2769775390625,0.21514423191547394,52,0.2884615361690521,0.24519231915473938,0.25120192766189575,0.2248774617910385,51,0.25796568393707275,0.25,0.2671568691730499,0.2236519753932953,51,0.25306373834609985,0.24080882966518402,0.2824755012989044,0.28860294818878174,51,0.2616421580314636,0.21507354080677032,0.2346813827753067,0.24754902720451355,51,0.24325981736183167,0.2132353037595749,0.2959558963775635,3.001552104949951,0.49062269926071167,0.09474355727434158,0.3521531820297241,0.006502917036414146,0.14082030951976776,0.13064904510974884,2.9924135208129883,0.4903774857521057,0.0945889875292778,0.35130977630615234,0.006095567252486944,0.12892158329486847,2.9836008548736572,0.4900318384170532,0.09533226490020752,0.35235074162483215,0.006741255056113005,0.13639706373214722,2.9719884395599365,0.49200332164764404,0.09575548768043518,0.3529835641384125,0.006195778958499432,0.145955890417099,3.0061304569244385,0.4905420243740082,0.09412656724452972,0.35253435373306274,0.006824403535574675,0.1623774617910385,3.0150814056396484,0.48920637369155884,0.0948677808046341,0.35375842452049255,0.008005804382264614
23,0.6521523930132389,0.018798828125,0.003564453194485395,0.5045574167743325,0.6521523930132389,0.38134765625,0.03566738776862621,0.14667506283149123,0.05333358503412455,0.7150392550975084,0.00022126324766041927,-0.023414109178702347,45.874669551849365,4.976183146238327,-0.6758995652198792,0.5462801568210125,0.413373994641006,0.654504107311368,0.27947116270661354,0.2867736890912056,0.5679504983127117,0.6183296758681536,0.44551365822553635,0.677722966298461,0.4234226979315281,0.7150392550975084,0.12460215482860804,0.664785623550415,0.9991827700287104,0.9998046904802322,0.260498046875,0.2125244140625,0.2425537109375,0.284423828125,0.22596155107021332,52,0.25420674681663513,0.24639424681663513,0.2734375,0.20649510622024536,51,0.2659313678741455,0.2561274468898773,0.2714460790157318,0.21691177785396576,51,0.2591911852359772,0.25367647409439087,0.2702206075191498,0.3020833432674408,51,0.27267158031463623,0.20404411852359772,0.22120098769664764,0.2352941334247589,51,0.2506127655506134,0.2089460790157318,0.30514708161354065,2.983288288116455,0.48874467611312866,0.09633922576904297,0.3528957962989807,0.008217521011829376,0.14499512314796448,0.13341346383094788,2.9827771186828613,0.49122583866119385,0.09492368251085281,0.3519045114517212,0.005870510824024677,0.12855392694473267,2.9754388332366943,0.49062320590019226,0.09534542262554169,0.35217058658599854,0.007157661486417055,0.13946078717708588,2.9931745529174805,0.49094051122665405,0.09577551484107971,0.3529832363128662,0.0067029050551354885,0.1514706015586853,2.9982168674468994,0.4913633167743683,0.09510698914527893,0.35268324613571167,0.006818224675953388,0.1723039299249649,3.018313407897949,0.49013185501098633,0.09466201812028885,0.35320940613746643,0.00886719673871994
24,0.6538308653980494,0.0166015625,0.003222656319849193,0.48702942952513695,0.6538308653980494,0.38055419921875,0.03628584981197491,0.13558766269125044,0.055300898966379464,0.7172211576253176,0.00027237682505187877,-0.021624559129122645,44.89845657348633,4.972601771354675,-0.6765336394309998,0.5509961973875761,0.41172588150948286,0.6554834879934788,0.28043195558711886,0.2849463429301977,0.5659546982496977,0.6227779779583216,0.4479297809302807,0.6794081125408411,0.42685447819530964,0.7172211576253176,0.12578995479270816,0.661672068759799,0.9990114774554968,0.9999023452401161,0.256591796875,0.205810546875,0.239013671875,0.298583984375,0.20372596383094788,52,0.2764423191547394,0.23377405107021332,0.286057710647583,0.2132353037595749,51,0.2506127655506134,0.2389705926179886,0.2971813976764679,0.2138480395078659,51,0.26409316062927246,0.23835785686969757,0.28370100259780884,0.3180147111415863,51,0.25245100259780884,0.19178922474384308,0.23774510622024536,0.24632354080677032,51,0.2389705926179886,0.20649510622024536,0.3082107901573181,2.9556350708007812,0.4947335124015808,0.09459656476974487,0.3527674674987793,0.009637298062443733,0.14597168564796448,0.13305288553237915,2.989619731903076,0.4911130666732788,0.09469802677631378,0.351423054933548,0.006459865253418684,0.13357843458652496,2.971484661102295,0.48986294865608215,0.09559378027915955,0.3530310094356537,0.007791994605213404,0.14693628251552582,2.9944674968719482,0.4917053282260895,0.09501408785581589,0.35289886593818665,0.006658615544438362,0.1513480544090271,2.980448007583618,0.492265522480011,0.09569192677736282,0.3541583716869354,0.007055469788610935,0.16519609093666077,3.0115973949432373,0.4893134832382202,0.09516174346208572,0.35395950078964233,0.008590077981352806
