task_id,condition,cmd_vx,target_gait,requested_gait,samples,reward_mean,weighted_metric_reward,done_rate,vx_err_mean,lateral_offset_mean,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,pronk_ratio,trot_ratio,bound_ratio,pace_ratio,requested_gait_actual_ratio,score_action_boundary_margin,score_action_magnitude,score_action_smoothness,score_clearance,score_energy,score_gait_stability,score_lateral_drift,score_orientation,score_pitch_rate,score_progress,score_roll_rate,score_slip,score_survival,score_vertical_bounce,score_yaw_rate,score_yaw_tracking
push_lateral_pace_recovery,push_lateral,1.5,pacing,trotting,32000,0.7814066309928894,0.7814066309928894,0.0216875,0.44302513359487056,1.5090936755537987,3.0,0.5,0.07999999821186066,0.33000001311302185,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.4324401893913746,1.0,0.3138370804786682,0.8036237862706185,0.4878506701886654,0.6499722982943058,0.4792250620126724,0.7758820610046386,0.9994624981880188,0.6539415141642093,0.6816064286231994,0.5486389647722244
