iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,adaptation_loss,alpha,z_teacher_mean,z_teacher_std,z_student_mean,z_student_std,z_error,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_gait_switch_rate,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,flat_trot_efficiency_action_clip_rate,flat_trot_efficiency_frequency_mean,flat_trot_efficiency_duration_mean,flat_trot_efficiency_footswing_height_mean,flat_trot_efficiency_stance_width_mean,flat_trot_efficiency_body_pitch_mean
26,0.7884882781654596,0.019287109375,0.0038574219652218744,0.25308982329443097,0.7884882781654596,0.3768310546875,0.01514260153635405,0.05761688598431647,0.03623532725032419,3.497855521738529,0.765625,0.11907958984375,0.0,-0.010039493470685557,27.73589301109314,1.1264057904481888,0.0004347107260400662,0.9747474747474747,0.021580113098025322,0.0882965624332428,0.0213044174015522,0.08860388398170471,0.0004188638995401561,-0.6931471824645996,0.7654149662703276,0.574008846655488,0.7815466746687889,0.3600371703505516,0.37448154389858246,0.7275290116667747,0.31931777112185955,0.5169341824948788,0.7696557715535164,0.4931571511551738,0.765625,0.7940721642225981,0.7646376583725214,1.0,1.0,1.0,0.222412109375,0.246337890625,0.271484375,0.259765625,0.23828125,0.246337890625,256,0.23828125,0.222412109375,0.271484375,0.259765625,2.875,0.5,0.1015624925494194,0.35695314407348633,0.0,0.0,0.0,2.8701171875,0.5,0.10124999284744263,0.3565625250339508,0.0
27,0.7867125198245049,0.0189208984375,0.003784179785725428,0.2584207500331104,0.7867125198245049,0.37664794921875,0.015031343908049166,0.05717565061058849,0.036071174137759954,3.386387526988983,0.76715087890625,0.11767578125,0.0,-0.010425900283735245,27.088780641555786,1.1160827428102493,0.0004502967021835502,0.9545454545454546,0.02155992202460766,0.08836300671100616,0.021229200065135956,0.0887831524014473,0.0004355057026259601,-0.6931471824645996,0.7625448238104582,0.5758650954812765,0.7798440102487803,0.35962333623319864,0.37921511474996805,0.7271089423447847,0.3097768798470497,0.5133248521015048,0.7651780024170876,0.48792017810046673,0.76715087890625,0.7964998073875904,0.76741230674088,1.0,1.0,1.0,0.218994140625,0.2467041015625,0.2733154296875,0.260986328125,0.23563507199287415,0.2467041015625,256,0.23563507199287415,0.218994140625,0.2733154296875,0.260986328125,2.873046875,0.5,0.09999999403953552,0.35500001907348633,0.0,0.0,0.0,2.8695068359375,0.5,0.10137206315994263,0.3567151129245758,0.0
28,0.784989045932889,0.01806640625,0.0036132813456788426,0.2528116968460381,0.784989045932889,0.37725830078125,0.014958264189772308,0.06463833397720009,0.03638096939539537,3.361944615840912,0.76666259765625,0.11932373046875,0.0,-0.009006768523249775,23.76818609237671,1.0968211591243744,0.00039961036600288935,0.9343434343434344,0.02175252139568329,0.08840081095695496,0.021860312670469284,0.08849190175533295,0.00038576574297621846,-0.6931471824645996,0.7591733895242214,0.5737644340842962,0.7795752584934235,0.3505276218056679,0.37056627962738276,0.7259793095290661,0.30003463104367256,0.5225158846005797,0.759014904499054,0.4854866163805127,0.76666259765625,0.793649960309267,0.764155101031065,1.0,1.0,1.0,0.22119140625,0.2454833984375,0.288818359375,0.2445068359375,0.2377772033214569,0.2454833984375,256,0.2377772033214569,0.22119140625,0.288818359375,0.2445068359375,2.869140625,0.5,0.10374999791383743,0.3596875071525574,0.0,0.0,0.0,2.87774658203125,0.5,0.10133300721645355,0.3566662669181824,0.0
29,0.7893137037754059,0.0184326171875,0.003686523541546194,0.24929555505514145,0.7893137037754059,0.374267578125,0.014618176879594103,0.055201214738190174,0.0344700786517933,3.471602685749531,0.75799560546875,0.11920166015625,0.0,-0.010436071519507095,24.514881134033203,1.090721346437931,0.0004209206144878408,0.9141414141414141,0.02148381993174553,0.08820867538452148,0.021479515358805656,0.08805318176746368,0.0004068600246682763,-0.6931471824645996,0.7709686327725649,0.5816333703696728,0.7835077084600925,0.35578770376741886,0.37709378730505705,0.7331431042402983,0.31502409651875496,0.5211095558479428,0.7690431978553534,0.48884109407663345,0.75799560546875,0.7938610687851906,0.7643963899463415,1.0,1.0,1.0,0.2325439453125,0.25146484375,0.2828369140625,0.233154296875,0.2392893135547638,0.25146484375,256,0.2392893135547638,0.2325439453125,0.2828369140625,0.233154296875,2.87109375,0.5,0.10249999165534973,0.3581250309944153,0.0,0.0,0.0,2.8834228515625,0.5,0.10063964128494263,0.3557995557785034,0.0
30,0.7878490071743727,0.0194091796875,0.0038330078969011083,0.2531551392748952,0.7878490071743727,0.3817138671875,0.015129375271499157,0.059037125553004444,0.0362579986685887,3.357087679207325,0.763916015625,0.1190185546875,0.0,-0.01044231530977413,27.337758660316467,1.0707070380449295,0.0004105384232389042,0.8939393939393939,0.021339621394872665,0.08823329210281372,0.021414034068584442,0.08783195167779922,0.00039881456177681684,-0.6931471824645996,0.763226792216301,0.5825735535472631,0.7820894196629524,0.3609476648271084,0.37762260530143976,0.7344467286020517,0.3185392701998353,0.5158294439315796,0.7656923830509186,0.491051341407001,0.763916015625,0.7941777165979147,0.7647582907229662,1.0,1.0,0.9999511726200581,0.235595703125,0.236572265625,0.271484375,0.25634765625,0.23954132199287415,0.236572265625,256,0.23954132199287415,0.235595703125,0.271484375,0.25634765625,2.873046875,0.5,0.10093749314546585,0.3561719059944153,0.0,0.0,0.0,2.871826171875,0.5,0.10111328214406967,0.3563916087150574,0.0
31,0.7933570016175508,0.017333984375,0.0034667969466681825,0.23364758165553212,0.7933570016175508,0.37542724609375,0.01440864652977325,0.05313761514844373,0.032972415967378765,3.1855508387088776,0.755615234375,0.11920166015625,0.0,-0.00984505431551952,28.008636951446533,1.0699609220027924,0.00036723893754242454,0.8737373737373737,0.02122422866523266,0.08821188658475876,0.02139158546924591,0.08754989504814148,0.0003555711009539664,-0.6931471824645996,0.7823466956615448,0.5928433332592249,0.7861317209899426,0.36699416767805815,0.3832121351733804,0.7422221153974533,0.32492412254214287,0.5252627301961184,0.7767219170928001,0.4960360275581479,0.755615234375,0.7938610669225454,0.7643963769078255,1.0,1.0,1.0,0.2396240234375,0.2491455078125,0.2852783203125,0.2259521484375,0.2392893135547638,0.2491455078125,256,0.2392893135547638,0.2396240234375,0.2852783203125,0.2259521484375,2.87109375,0.5,0.10187499225139618,0.35734379291534424,0.0,0.0,0.0,2.88702392578125,0.5,0.10044921934604645,0.3555615246295929,0.0
32,0.7906529009342194,0.0181884765625,0.0036376954230945557,0.244296888820827,0.7906529009342194,0.374267578125,0.01483204192481935,0.052207193861249834,0.03347129689063877,3.6657761931419373,0.752685546875,0.11883544921875,0.0,-0.009300533798523247,25.363077640533447,1.0594352632761002,0.0003372706414666027,0.8535353535353535,0.02167048305273056,0.08831780403852463,0.021654609590768814,0.08815351128578186,0.00032733840635046363,-0.6931471824645996,0.7749117948114872,0.5921593476086855,0.7816277928650379,0.35728543624281883,0.3851872682571411,0.7415663842111826,0.31532103195786476,0.5151983518153429,0.7766375876963139,0.4957626210525632,0.752685546875,0.794494366273284,0.7651202045381069,1.0,1.0,1.0,0.2431640625,0.25146484375,0.276611328125,0.228759765625,0.23853325843811035,0.25146484375,256,0.23853325843811035,0.2431640625,0.276611328125,0.228759765625,2.8828125,0.5,0.0989062488079071,0.3536328375339508,0.0,0.0,0.0,2.8856201171875,0.5,0.10021483898162842,0.35526856780052185,0.0
33,0.7901009004563093,0.0172119140625,0.0034423829147272045,0.2406868441030383,0.7901009004563093,0.3668212890625,0.014435766526730731,0.055175375076942146,0.033535560010932386,3.4675683230161667,0.74395751953125,0.118896484375,0.0,-0.009443753864616156,25.022327542304993,1.0561341792345047,0.00034192687235190533,0.8333333333333334,0.021646827459335327,0.08833300322294235,0.021638862788677216,0.08784898370504379,0.00033120583975687623,-0.6931471824645996,0.7791223172098398,0.5946054775267839,0.7868107706308365,0.35597105883061886,0.38668941147625446,0.7439311183989048,0.3102284027263522,0.5142741492018104,0.7712443470954895,0.4917762205004692,0.74395751953125,0.7943888138979673,0.7649995721876621,1.0,1.0,1.0,0.2457275390625,0.266357421875,0.2686767578125,0.21923828125,0.23966732621192932,0.266357421875,256,0.23966732621192932,0.2457275390625,0.2686767578125,0.21923828125,2.884765625,0.5,0.1003124937415123,0.35539063811302185,0.0,0.0,0.0,2.890380859375,0.5,0.0995166003704071,0.3543957769870758,0.0
34,0.7860041558742523,0.0186767578125,0.0037353516127041075,0.25686059379950166,0.7860041558742523,0.37530517578125,0.01529797405237332,0.05883719038683921,0.034702940087299794,3.300008051097393,0.74688720703125,0.119384765625,0.0,-0.009492617362411693,25.258692145347595,1.0460250526666641,0.00032012809242587537,0.8131313131313131,0.021849986165761948,0.08823247998952866,0.021825365722179413,0.08793064951896667,0.00030869865440763533,-0.6931471824645996,0.761678310111165,0.5752540659159422,0.7805687338113785,0.35540118534117937,0.3778633279725909,0.7271314188838005,0.3217751244083047,0.4981790939345956,0.7656718119978905,0.4908250318840146,0.74688720703125,0.7935444097965956,0.764034466817975,1.0,1.0,1.0,0.2568359375,0.2493896484375,0.2628173828125,0.23095703125,0.2387852817773819,0.2493896484375,256,0.2387852817773819,0.2568359375,0.2628173828125,0.23095703125,2.88671875,0.5,0.10124999284744263,0.3565625250339508,0.0,0.0,0.0,2.884521484375,0.5,0.09975097328424454,0.35468876361846924,0.0
35,0.7886571604758501,0.017822265625,0.0035400391279836185,0.24985594348981977,0.7886571604758501,0.3736572265625,0.014788123487960547,0.053555630263872445,0.03498643299099058,3.2286731377243996,0.750244140625,0.11920166015625,0.0,-0.01027312787482515,24.410641074180603,1.0392541885375977,0.0003235974163544597,0.7929292929292929,0.02160879224538803,0.08814084529876709,0.021556328982114792,0.08774925023317337,0.0003101033507846296,-0.6931471824645996,0.76410679705441,0.586662407964468,0.7851299960166216,0.35610309056937695,0.3779394030570984,0.7367794048041105,0.3264679489657283,0.5078502548858523,0.7694801483303308,0.4911949196830392,0.750244140625,0.7938610576093197,0.7643963787704706,1.0,1.0,0.999975586310029,0.246826171875,0.252685546875,0.2625732421875,0.2379150390625,0.23966732621192932,0.252685546875,256,0.23966732621192932,0.246826171875,0.2625732421875,0.2379150390625,2.861328125,0.5,0.10093749314546585,0.3561719059944153,0.0,0.0,0.0,2.88104248046875,0.5,0.10001952201128006,0.35502442717552185,0.0
36,0.7903277557343245,0.0186767578125,0.003735351641807938,0.23651732597500086,0.7903277557343245,0.378173828125,0.014267160760937259,0.04905494215199724,0.033713389828335494,3.411608949303627,0.750244140625,0.11865234375,0.0,-0.008592111698817462,28.466318368911743,1.028834030032158,0.0002843087913788622,0.7727272727272727,0.021593615412712097,0.08828471601009369,0.021386340260505676,0.08852692693471909,0.00027245032833889127,-0.6931471824645996,0.7797140814363956,0.5936307776719332,0.7870884872972965,0.35653684940189123,0.3779079793021083,0.7434329558163881,0.3142864629626274,0.5067624393850565,0.7744880989193916,0.49587637931108475,0.750244140625,0.7948110122233629,0.7654821127653122,1.0,1.0,1.0,0.255859375,0.24365234375,0.27099609375,0.2294921875,0.23676913976669312,0.24365234375,256,0.23676913976669312,0.255859375,0.27099609375,0.2294921875,2.890625,0.5,0.0990624949336052,0.3538281321525574,0.0,0.0,0.0,2.88525390625,0.5,0.10001952946186066,0.35502442717552185,0.0
37,0.7904830705374479,0.017822265625,0.0035644532035803422,0.236014265101403,0.7904830705374479,0.37908935546875,0.014416620775591582,0.052402017114218324,0.0342923526186496,3.3947358280420303,0.7559814453125,0.11962890625,0.0,-0.01015505165560171,23.40760326385498,1.025038756430149,0.0003006404949701391,0.7525252525252525,0.0218211617320776,0.08830957114696503,0.021491702646017075,0.08774445205926895,0.0002917496603913605,-0.6931471824645996,0.7780176158994436,0.5870142597705126,0.7856879755854607,0.3586416682228446,0.3825647681951523,0.7382182870060205,0.3156192898750305,0.5158167434856296,0.7738222051411867,0.49553431011736393,0.7559814453125,0.7931222207844257,0.7635519187897444,1.0,1.0,1.0,0.2462158203125,0.2418212890625,0.2760009765625,0.2359619140625,0.23828125,0.2418212890625,256,0.23828125,0.2462158203125,0.2760009765625,0.2359619140625,2.876953125,0.5,0.10015624761581421,0.3551953136920929,0.0,0.0,0.0,2.88201904296875,0.5,0.10047851502895355,0.3555981516838074,0.0
38,0.7881405223160982,0.01806640625,0.003613281338402885,0.2557777795009315,0.7881405223160982,0.38018798828125,0.01483358463156037,0.051602372084744275,0.03229525574715808,3.3471992164850235,0.7548828125,0.119140625,0.0,-0.009379466733662412,23.44025492668152,1.0131975561380386,0.0002800548008963233,0.7323232323232324,0.021772239357233047,0.08826008439064026,0.021740060299634933,0.08820848166942596,0.00027192680863663554,-0.6931471824645996,0.7622604556381702,0.5868334770202637,0.7808392867445946,0.3534229490906,0.3811062956228852,0.7369544561952353,0.33623304031789303,0.49775407183915377,0.7682914827018976,0.4922778643667698,0.7548828125,0.7939666155725718,0.7645170148462057,1.0,1.0,1.0,0.2506103515625,0.2396240234375,0.28564453125,0.22412109375,0.2377772033214569,0.2396240234375,256,0.2377772033214569,0.2506103515625,0.28564453125,0.22412109375,2.873046875,0.5,0.09999999403953552,0.35500001907348633,0.0,0.0,0.0,2.887939453125,0.5,0.10039062052965164,0.35548830032348633,0.0
39,0.7896774485707283,0.0198974609375,0.003979492286816821,0.2570125083439052,0.7896774485707283,0.37945556640625,0.014720284176291898,0.052325813041534275,0.03500632767099887,3.1118785068392754,0.75665283203125,0.120361328125,0.0,-0.008658623846713454,26.83890974521637,1.0131062045693398,0.0002912782547355164,0.7121212121212122,0.021774640306830406,0.08845947682857513,0.021871119737625122,0.08793376386165619,0.0002844072296284139,-0.6931471824645996,0.7613686565309763,0.5896058119833469,0.7830071803182364,0.35371494106948376,0.37732561491429806,0.7399642467498779,0.34592357836663723,0.5043578296899796,0.7704466804862022,0.4940784238278866,0.75665283203125,0.7918556146323681,0.7621042765676975,1.0,1.0,1.0,0.24560546875,0.2410888671875,0.2781982421875,0.235107421875,0.24017135798931122,0.2410888671875,256,0.24017135798931122,0.24560546875,0.2781982421875,0.235107421875,2.892578125,0.5,0.10249999165534973,0.3581250309944153,0.0,0.0,0.0,2.8824462890625,0.5,0.10053221881389618,0.35566529631614685,0.0
40,0.7907532211393118,0.017578125,0.003515625052386895,0.24140773620456457,0.7907532211393118,0.37811279296875,0.01486802357248962,0.05515980569180101,0.033185538079123944,3.2882549166679382,0.75701904296875,0.1185302734375,0.0,-0.008976920216809958,26.338575959205627,1.0152736827731133,0.0003116902971669333,0.6919191919191919,0.021800357848405838,0.08847235888242722,0.02162311226129532,0.0879223644733429,0.0003041353775188327,-0.6931471824645996,0.7744340356439352,0.5918051544576883,0.7810370232909918,0.35044729709625244,0.3802918028086424,0.7401200626045465,0.32206786796450615,0.5164428595453501,0.7721606474369764,0.4942003395408392,0.75701904296875,0.7950221039354801,0.7657233905047178,1.0,1.0,1.0,0.2421875,0.2437744140625,0.28271484375,0.2313232421875,0.23689515888690948,0.2437744140625,256,0.23689515888690948,0.2421875,0.28271484375,0.2313232421875,2.87890625,0.5,0.10078124701976776,0.35597658157348633,0.0,0.0,0.0,2.88433837890625,0.5,0.10056151449680328,0.35570192337036133,0.0
41,0.7895873039960861,0.0177001953125,0.003515625061481842,0.24072965327650309,0.7895873039960861,0.3729248046875,0.015064296458149329,0.05141949700191617,0.032021923863794655,3.660336785018444,0.75054931640625,0.11846923828125,0.0,-0.009134552645264193,26.80900526046753,1.0100261121988297,0.0002789657810353674,0.6717171717171717,0.021688375622034073,0.08841779083013535,0.021737851202487946,0.08759983628988266,0.0002726188104134053,-0.6931471824645996,0.7762451469898224,0.5945760477334261,0.7804011795669794,0.3527368390932679,0.3845927966758609,0.74406473711133,0.30803823564201593,0.5116057088598609,0.7739834077656269,0.49185143224895,0.75054931640625,0.7951276656240225,0.7658440172672272,1.0,1.0,0.999975586310029,0.2447509765625,0.254150390625,0.28759765625,0.2135009765625,0.23714716732501984,0.254150390625,256,0.23714716732501984,0.2447509765625,0.28759765625,0.2135009765625,2.8828125,0.5,0.09843749552965164,0.35304689407348633,0.0,0.0,0.0,2.89324951171875,0.5,0.10004393756389618,0.35505491495132446,0.0
42,0.7929597403854132,0.0181884765625,0.00363769537943881,0.2411538902670145,0.7929597403854132,0.3736572265625,0.015034910989925265,0.05535146372858435,0.03351816168287769,3.0867545679211617,0.7528076171875,0.11962890625,0.0,-0.009870345660601743,24.162402749061584,0.9975628741085529,0.0002806016691465629,0.6515151515151515,0.02174752950668335,0.08824718743562698,0.02175348624587059,0.0876554325222969,0.0002733352012000978,-0.6931471824645996,0.7742969952523708,0.591124951839447,0.7813164703547955,0.3479091404005885,0.3769562691450119,0.7414048574864864,0.35375405941158533,0.5120345475152135,0.7724547702819109,0.49295097030699253,0.7528076171875,0.7931222226470709,0.7635519169270992,1.0,1.0,1.0,0.24169921875,0.252685546875,0.2806396484375,0.2249755859375,0.24004535377025604,0.252685546875,256,0.24004535377025604,0.24169921875,0.2806396484375,0.2249755859375,2.888671875,0.5,0.09937499463558197,0.3542187809944153,0.0,0.0,0.0,2.88751220703125,0.5,0.10022460669279099,0.3552807569503784,0.0
43,0.7926968932151794,0.0181884765625,0.0036376953867147677,0.23416531924158335,0.7926968932151794,0.37060546875,0.014257999020628631,0.04857451387215406,0.03268624882912263,3.3122841641306877,0.74810791015625,0.11920166015625,0.0,-0.010090247029438615,27.030348896980286,0.9994000717997551,0.0002516956465115072,0.6313131313131313,0.022005341947078705,0.08830779045820236,0.02197881042957306,0.08799871057271957,0.00024573554401285946,-0.6931471824645996,0.7830795403569937,0.6036593206226826,0.7858450543135405,0.35367252957075834,0.38611009158194065,0.7530308943241835,0.3207165561616421,0.5157542256638408,0.777727110311389,0.494540142826736,0.74810791015625,0.7938610669225454,0.7643963880836964,1.0,1.0,1.0,0.2449951171875,0.2587890625,0.287109375,0.2091064453125,0.23702116310596466,0.2587890625,256,0.23702116310596466,0.2449951171875,0.287109375,0.2091064453125,2.8984375,0.5,0.1003124937415123,0.35539063811302185,0.0,0.0,0.0,2.89544677734375,0.5,0.09984862804412842,0.35481080412864685,0.0
44,0.7957103345543146,0.017333984375,0.0034667969193833414,0.23125079181045294,0.7957103345543146,0.37127685546875,0.015190510399406776,0.05070466024335474,0.031986887217499316,3.1762638837099075,0.75543212890625,0.1182861328125,0.0,-0.008915623446227983,27.02028203010559,0.9869599342346191,0.0002315902229383937,0.6111111111111112,0.022587262094020844,0.08832298964262009,0.022308234125375748,0.08807554095983505,0.00022383511532098055,-0.6931471824645996,0.7849468514323235,0.5974135510623455,0.7769123241305351,0.3510387483984232,0.38183665554970503,0.7463623005896807,0.35314179211854935,0.523072263225913,0.7742365375161171,0.4909176006913185,0.75543212890625,0.7954443097114563,0.7662059310823679,1.0,1.0,1.0,0.231689453125,0.2574462890625,0.2996826171875,0.211181640625,0.23664313554763794,0.2574462890625,256,0.23664313554763794,0.231689453125,0.2996826171875,0.211181640625,2.89453125,0.5,0.10124999284744263,0.3565624952316284,0.0,0.0,0.0,2.8944091796875,0.5,0.1004345715045929,0.35554322600364685,0.0
45,0.792081069201231,0.017333984375,0.0034667969430302037,0.24168254667893052,0.792081069201231,0.36883544921875,0.015678408584790304,0.0542354880599305,0.031179608951788396,3.2217894941568375,0.75067138671875,0.11944580078125,0.0,-0.008671226794831455,28.685630917549133,0.98410639539361,0.0002406167895969702,0.5909090909090909,0.02248961105942726,0.0883941501379013,0.02263716794550419,0.08764399588108063,0.0002319738268852234,-0.6931471824645996,0.7797695677727461,0.5973920281976461,0.7744582649320364,0.34980807546526194,0.3814324224367738,0.744580615311861,0.32969909347593784,0.5178055334836245,0.7733978945761919,0.4898525374010205,0.75067138671875,0.7934388630092144,0.763913843780756,1.0,1.0,1.0,0.236328125,0.2623291015625,0.2972412109375,0.2041015625,0.23840725421905518,0.2623291015625,256,0.23840725421905518,0.236328125,0.2972412109375,0.2041015625,2.89453125,0.5,0.10109374672174454,0.35636720061302185,0.0,0.0,0.0,2.89794921875,0.5,0.10005370527505875,0.3550671637058258,0.0
46,0.7901642359793186,0.0191650390625,0.003808593819485395,0.2544072172604501,0.7901642359793186,0.36920166015625,0.014890620484948158,0.05249504209496081,0.03193096665199846,3.686793491244316,0.7523193359375,0.11895751953125,0.0,-0.007605472317663953,31.446613550186157,0.9827192835509777,0.0003014766662090551,0.5707070707070707,0.02181238867342472,0.08857269585132599,0.02168167196214199,0.08738615363836288,0.00029335770523175597,-0.6931471824645996,0.7685216162353754,0.5919327531009912,0.779409883543849,0.3505548182874918,0.3771105483174324,0.7415367923676968,0.3183252848684788,0.521995410323143,0.7726672254502773,0.49127637315541506,0.7523193359375,0.7942832577973604,0.7648789267987013,1.0,1.0,0.999975586310029,0.2337646484375,0.2615966796875,0.2958984375,0.208740234375,0.23815523087978363,0.2615966796875,256,0.23815523087978363,0.2337646484375,0.2958984375,0.208740234375,2.89453125,0.5,0.10187499225139618,0.35734379291534424,0.0,0.0,0.0,2.8956298828125,0.5,0.10018554329872131,0.3552319407463074,0.0
47,0.7895268891006708,0.017578125,0.0035156250723957783,0.2588107865303755,0.7895268891006708,0.36785888671875,0.015401065174955875,0.054960267269052565,0.034639072488062084,3.0684316381812096,0.75311279296875,0.11907958984375,0.0,-0.00993313454091549,27.442471146583557,0.9752071350812912,0.00028471304540289566,0.5505050505050505,0.021729566156864166,0.08836530894041061,0.021577460691332817,0.08790717273950577,0.00027867170865647495,-0.6931471824645996,0.7632206622511148,0.581144355237484,0.7768700923770666,0.3472905531525612,0.3711221106350422,0.7302945740520954,0.3331569228321314,0.5206347573548555,0.7668794747442007,0.4889304405078292,0.75311279296875,0.7940721549093723,0.764637652784586,1.0,1.0,1.0,0.2294921875,0.2642822265625,0.2847900390625,0.221435546875,0.23702116310596466,0.2642822265625,256,0.23702116310596466,0.2294921875,0.2847900390625,0.221435546875,2.900390625,0.5,0.10218749195337296,0.3577343821525574,0.0,0.0,0.0,2.8892822265625,0.5,0.10024901479482651,0.3553113043308258,0.0
48,0.7860837690532207,0.0179443359375,0.0035888672355213203,0.25625818176195025,0.7860837690532207,0.371826171875,0.01532079913886264,0.05489966890309006,0.035068471799604595,3.3750846460461617,0.75836181640625,0.1202392578125,0.0,-0.009283064864575863,22.802760004997253,0.9617670066654682,0.0002534571913201944,0.5303030303030303,0.02217383310198784,0.08849095553159714,0.021984374150633812,0.0879770889878273,0.00024627032689750195,-0.6931471824645996,0.7605139873921871,0.5776790343225002,0.773374842479825,0.3445780863985419,0.370231500826776,0.7290793489664793,0.3061679247766733,0.51906050555408,0.7663863990455866,0.48580488935112953,0.75836181640625,0.7920667137950659,0.7623455449938774,1.0,1.0,1.0,0.2269287109375,0.25634765625,0.2926025390625,0.22412109375,0.24017135798931122,0.25634765625,256,0.24017135798931122,0.2269287109375,0.2926025390625,0.22412109375,2.896484375,0.5,0.09937499463558197,0.3542187511920929,0.0,0.0,0.0,2.887939453125,0.5,0.10066894441843033,0.3558361828327179,0.0
49,0.7874680496752262,0.01806640625,0.003613281342040864,0.2481318903155625,0.7874680496752262,0.37188720703125,0.015335476957261562,0.05394092621281743,0.03428442473523319,3.485804781317711,0.76959228515625,0.11920166015625,0.0,-0.008603367110481486,23.446017384529114,0.9436910673975945,0.00025722307145770174,0.51010101010101,0.022146306931972504,0.08851131796836853,0.022223660722374916,0.08724863827228546,0.00025150575675070286,-0.6931471824645996,0.7658484019339085,0.581722242757678,0.7737252470105886,0.3385386234149337,0.3734549228101969,0.7321057133376598,0.30730617325752974,0.5239570252597332,0.7652917616069317,0.486352757550776,0.76959228515625,0.7938610706478357,0.7643963787704706,1.0,1.0,1.0,0.20458984375,0.2562255859375,0.303466796875,0.2357177734375,0.23966732621192932,0.2562255859375,256,0.23966732621192932,0.20458984375,0.303466796875,0.2357177734375,2.876953125,0.5,0.10203124582767487,0.3575390577316284,0.0,0.0,0.0,2.88214111328125,0.5,0.10156738013029099,0.3569592535495758,0.0
50,0.784952437505126,0.018798828125,0.0037597656755679054,0.2553444430232048,0.784952437505126,0.376708984375,0.01555177429690957,0.0570908822119236,0.03460409108083695,3.6126446202397346,0.764404296875,0.12078857421875,0.0,-0.009711561840958893,22.98192822933197,0.945282869040966,0.00022004433049005456,0.48989898989898983,0.02249319851398468,0.088311567902565,0.022277584299445152,0.08795706182718277,0.00021280493820086122,-0.6931471824645996,0.7586606666445732,0.5843929965049028,0.7738465424627066,0.34306509140878916,0.3707308266311884,0.7351727001369,0.29842085111886263,0.5178014626726508,0.7646978348493576,0.48832622077316046,0.764404296875,0.7911167647689581,0.761259825900197,1.0,1.0,1.0,0.224609375,0.24658203125,0.2913818359375,0.2374267578125,0.2397933453321457,0.24658203125,256,0.2397933453321457,0.224609375,0.2913818359375,0.2374267578125,2.884765625,0.5,0.10046873986721039,0.3555859327316284,0.0,0.0,0.0,2.88128662109375,0.5,0.10115233808755875,0.3564404249191284,0.0
51,0.7881576139479876,0.0179443359375,0.003540039126164629,0.24567833496257663,0.7881576139479876,0.370849609375,0.014895294065354392,0.04988806031178683,0.03450982680078596,3.419929936528206,0.7601318359375,0.11993408203125,0.0,-0.00931768340524286,21.97913420200348,0.9413803182542324,0.000257115676504327,0.4696969696969697,0.021914377808570862,0.08835810422897339,0.021639883518218994,0.08774323761463165,0.0002490807673893869,-0.6931471824645996,0.7670248672366142,0.5809916593134403,0.7787409648299217,0.3469607848674059,0.37491423543542624,0.7333152294158936,0.31994789373129606,0.5190959135070443,0.7645153477787971,0.48580062203109264,0.7601318359375,0.7925944626331329,0.7629487402737141,1.0,1.0,0.9999511726200581,0.221435546875,0.25830078125,0.2779541015625,0.2423095703125,0.23966732621192932,0.25830078125,256,0.23966732621192932,0.221435546875,0.2779541015625,0.2423095703125,2.87109375,0.5,0.10187499225139618,0.35734376311302185,0.0,0.0,0.0,2.87884521484375,0.5,0.10081054270267487,0.3560131788253784,0.0
52,0.791761165484786,0.018798828125,0.0037597657337755663,0.24604467349126935,0.791761165484786,0.377197265625,0.015330304886447266,0.05215505382511765,0.03263225354021415,3.0823706090450287,0.76251220703125,0.1197509765625,0.0,-0.009554425399983302,26.015060305595398,0.9389934688806534,0.00019928874917241046,0.4494949494949494,0.022644292563199997,0.08826594054698944,0.0225374773144722,0.08736478537321091,0.0001943437964655459,-0.6931471824645996,0.77327517606318,0.5922349728643894,0.7736460454761982,0.34261172637343407,0.3746590130031109,0.7413858100771904,0.34620386082679033,0.5179247511550784,0.767374724149704,0.4874785831198096,0.76251220703125,0.7929111123085022,0.7633106410503387,1.0,1.0,1.0,0.2293701171875,0.24560546875,0.2908935546875,0.234130859375,0.2387852817773819,0.24560546875,256,0.2387852817773819,0.2293701171875,0.2908935546875,0.234130859375,2.873046875,0.5,0.10171874612569809,0.3571484386920929,0.0,0.0,0.0,2.8829345703125,0.5,0.10100097209215164,0.35625123977661133,0.0
